CRX,CRY,TimeStamp
563.2243,748.5275,28/04/2016 13:43:18.801
588.2734,774.6578,28/04/2016 13:43:18.834
542.1086,745.5959,28/04/2016 13:43:18.818
602.2848,727.7834,28/04/2016 13:43:18.851
561.2421,774.2587,28/04/2016 13:43:18.867
584.6985,759.7151,28/04/2016 13:43:18.884
496.8755,871.8975,28/04/2016 13:43:18.901
94.8753,879.1979,28/04/2016 13:43:19.183
193.4386,731.952,28/04/2016 13:43:19.200
542.9327,730.9661,28/04/2016 13:43:19.217
569.8102,765.0341,28/04/2016 13:43:19.234
551.761,781.5292,28/04/2016 13:43:19.250
123.8097,764.0272,28/04/2016 13:43:19.267
548.7804,733.1735,28/04/2016 13:43:19.284
570.8677,747.3306,28/04/2016 13:43:19.300
565.4894,761.3416,28/04/2016 13:43:19.317
587.2635,748.6881,28/04/2016 13:43:19.333
577.3233,733.8925,28/04/2016 13:43:19.350
564.2889,735.4965,28/04/2016 13:43:19.383
585.6135,730.5322,28/04/2016 13:43:19.367
589.2616,749.66,28/04/2016 13:43:19.400
566.9756,750.0251,28/04/2016 13:43:19.417
579.2365,745.7112,28/04/2016 13:43:19.434
584.2456,736.0966,28/04/2016 13:43:19.450
584.5573,733.0404,28/04/2016 13:43:19.466
569.2521,717.4633,28/04/2016 13:43:19.484
560.2662,723.8656,28/04/2016 13:43:19.500
599.3979,720.7112,28/04/2016 13:43:19.516
580.6752,723.5904,28/04/2016 13:43:19.550
606.2446,735.2401,28/04/2016 13:43:19.567
566.6517,720.4681,28/04/2016 13:43:19.583
604.8721,741.6228,28/04/2016 13:43:19.600
576.0022,727.5942,28/04/2016 13:43:19.617
511.6215,792.2363,28/04/2016 13:43:19.633
548.9988,728.9032,28/04/2016 13:43:19.650
638.0547,694.022,28/04/2016 13:43:19.667
738.3457,551.3514,28/04/2016 13:43:19.683
868.3466,500.7378,28/04/2016 13:43:19.700
879.5848,499.5593,28/04/2016 13:43:19.717
891.1759,484.5878,28/04/2016 13:43:19.733
918.0081,498.8306,28/04/2016 13:43:19.749
877.5725,483.5383,28/04/2016 13:43:19.766
916.0926,498.7897,28/04/2016 13:43:19.783
873.3783,486.3845,28/04/2016 13:43:19.800
896.0206,497.9255,28/04/2016 13:43:19.817
874.1696,500.3783,28/04/2016 13:43:19.833
862.2522,514.8265,28/04/2016 13:43:19.849
871.4536,502.4064,28/04/2016 13:43:19.866
867.741,493.2623,28/04/2016 13:43:19.883
767.7537,534.0508,28/04/2016 13:43:19.899
645.036,545.2958,28/04/2016 13:43:19.916
654.6062,513.9137,28/04/2016 13:43:19.933
677.2209,552.3005,28/04/2016 13:43:19.949
658.6615,532.2587,28/04/2016 13:43:19.966
686.8972,531.8646,28/04/2016 13:43:19.983
658.3412,536.5449,28/04/2016 13:43:19.999
651.1465,535.5217,28/04/2016 13:43:20.016
661.235,531.9751,28/04/2016 13:43:20.032
653.5629,534.2214,28/04/2016 13:43:20.049
665.1477,534.0417,28/04/2016 13:43:20.066
671.2027,533.5632,28/04/2016 13:43:20.082
648.1337,533.0186,28/04/2016 13:43:20.099
614.4024,574.4705,28/04/2016 13:43:20.116
586.1713,692.7054,28/04/2016 13:43:20.132
582.875,721.9404,28/04/2016 13:43:20.149
575.603,718.4628,28/04/2016 13:43:20.166
580.1542,711.5657,28/04/2016 13:43:20.182
589.9066,732.8132,28/04/2016 13:43:20.199
598.7759,715.3263,28/04/2016 13:43:20.216
604.4912,732.5188,28/04/2016 13:43:20.232
601.141,724.7697,28/04/2016 13:43:20.249
562.1828,707.0862,28/04/2016 13:43:20.266
601.937,708.2045,28/04/2016 13:43:20.282
601.0931,705.6606,28/04/2016 13:43:20.299
595.7189,694.3414,28/04/2016 13:43:20.316
598.7871,716.0472,28/04/2016 13:43:20.332
580.4372,726.1796,28/04/2016 13:43:20.349
591.7801,618.3603,28/04/2016 13:43:20.365
598.4849,437.8098,28/04/2016 13:43:20.382
624.4407,367.155,28/04/2016 13:43:20.399
617.3671,358.1445,28/04/2016 13:43:20.415
584.2888,342.2756,28/04/2016 13:43:20.432
606.6531,370.8937,28/04/2016 13:43:20.449
596.2679,365.9548,28/04/2016 13:43:20.465
591.8247,344.9648,28/04/2016 13:43:20.482
618.219,308.2823,28/04/2016 13:43:20.499
604.7065,244.2579,28/04/2016 13:43:20.516
586.2133,232.7735,28/04/2016 13:43:20.532
597.8761,253.0777,28/04/2016 13:43:20.549
576.9111,224.0909,28/04/2016 13:43:20.565
590.2104,224.8532,28/04/2016 13:43:20.582
602.1265,225.7767,28/04/2016 13:43:20.599
602.988,225.3259,28/04/2016 13:43:20.615
603.2118,247.9619,28/04/2016 13:43:20.632
584.5613,226.4895,28/04/2016 13:43:20.648
617.3007,205.1733,28/04/2016 13:43:20.665
571.5005,152.989,28/04/2016 13:43:20.683
577.8087,105.7424,28/04/2016 13:43:20.698
574.1272,140.7251,28/04/2016 13:43:20.715
593.8341,127.2499,28/04/2016 13:43:20.732
581.8169,152.0672,28/04/2016 13:43:20.748
583.5282,116.1618,28/04/2016 13:43:20.766
593.2986,127.5662,28/04/2016 13:43:20.782
587.7924,141.4803,28/04/2016 13:43:20.798
592.0221,145.1788,28/04/2016 13:43:20.815
578.5275,108.1932,28/04/2016 13:43:20.831
589.2484,88.6211,28/04/2016 13:43:20.849
594.5127,101.9378,28/04/2016 13:43:20.865
565.5205,98.4702,28/04/2016 13:43:20.883
626.6153,129.5092,28/04/2016 13:43:20.899
728.6006,135.6519,28/04/2016 13:43:20.915
706.8718,201.6279,28/04/2016 13:43:20.931
737.3528,248.5257,28/04/2016 13:43:20.948
714.5823,272.6623,28/04/2016 13:43:20.965
718.038,235.6849,28/04/2016 13:43:20.982
721.4506,271.8051,28/04/2016 13:43:20.998
719.0651,214.7786,28/04/2016 13:43:21.015
675.9196,223.1145,28/04/2016 13:43:21.032
718.8771,246.5974,28/04/2016 13:43:21.048
723.0657,271.3969,28/04/2016 13:43:21.065
729.5269,237.6826,28/04/2016 13:43:21.081
707.9893,240.7514,28/04/2016 13:43:21.098
728.1089,230.1337,28/04/2016 13:43:21.115
716.6889,247.727,28/04/2016 13:43:21.148
734.9028,268.9933,28/04/2016 13:43:21.131
709.1167,273.9829,28/04/2016 13:43:21.164
731.1492,261.883,28/04/2016 13:43:21.181
714.4661,252.653,28/04/2016 13:43:21.198
711.6024,291.7825,28/04/2016 13:43:21.214
704.4374,288.1013,28/04/2016 13:43:21.231
674.5533,307.0024,28/04/2016 13:43:21.248
700.1927,308.3983,28/04/2016 13:43:21.264
695.6121,310.4755,28/04/2016 13:43:21.281
671.5185,318.0504,28/04/2016 13:43:21.298
692.0016,304.5306,28/04/2016 13:43:21.314
683.3276,320.7396,28/04/2016 13:43:21.348
684.0039,319.523,28/04/2016 13:43:21.331
683.4459,306.6686,28/04/2016 13:43:21.381
676.0143,329.5842,28/04/2016 13:43:21.398
655.448,479.4213,28/04/2016 13:43:21.414
638.3881,660.238,28/04/2016 13:43:21.431
631.8232,578.3472,28/04/2016 13:43:21.448
640.6155,448.4023,28/04/2016 13:43:21.464
612.399,391.9362,28/04/2016 13:43:21.481
598.1925,393.7567,28/04/2016 13:43:21.514
612.9515,387.9897,28/04/2016 13:43:21.497
611.261,459.2874,28/04/2016 13:43:21.547
589.8018,360.2745,28/04/2016 13:43:21.532
602.6158,842.5759,28/04/2016 13:43:21.566
609.5352,276.5225,28/04/2016 13:43:21.714
655.1589,236.8339,28/04/2016 13:43:21.731
639.4293,245.8609,28/04/2016 13:43:21.747
629.0313,253.3747,28/04/2016 13:43:21.764
654.9532,276.0468,28/04/2016 13:43:21.781
614.2124,243.3034,28/04/2016 13:43:21.797
638.6923,250.6672,28/04/2016 13:43:21.814
648.0425,196.0843,28/04/2016 13:43:21.830
634.1543,230.4416,28/04/2016 13:43:21.847
639.298,259.5218,28/04/2016 13:43:21.864
637.4639,256.2996,28/04/2016 13:43:21.881
633.584,227.7127,28/04/2016 13:43:21.897
658.3588,241.8711,28/04/2016 13:43:21.914
637.9869,229.2511,28/04/2016 13:43:21.931
654.9253,210.7401,28/04/2016 13:43:21.947
654.8583,256.873,28/04/2016 13:43:21.964
619.7156,253.1636,28/04/2016 13:43:21.980
640.2918,247.6172,28/04/2016 13:43:21.998
675.5749,204.5978,28/04/2016 13:43:22.014
745.4983,244.4105,28/04/2016 13:43:22.047
705.9337,200.2267,28/04/2016 13:43:22.030
770.0811,252.5953,28/04/2016 13:43:22.065
772.049,202.6733,28/04/2016 13:43:22.097
750.923,247.4008,28/04/2016 13:43:22.115
753.1595,218.1624,28/04/2016 13:43:22.132
764.7307,189.9773,28/04/2016 13:43:22.147
779.4543,234.998,28/04/2016 13:43:22.164
782.1064,201.5814,28/04/2016 13:43:22.180
875.368,225.9109,28/04/2016 13:43:22.213
827.4203,206.2435,28/04/2016 13:43:22.197
833.7532,233.7572,28/04/2016 13:43:22.232
882.0705,235.5751,28/04/2016 13:43:22.247
858.8336,224.4866,28/04/2016 13:43:22.263
855.6931,231.7453,28/04/2016 13:43:22.280
848.7046,192.9866,28/04/2016 13:43:22.297
876.0607,229.4972,28/04/2016 13:43:22.313
861.8594,209.695,28/04/2016 13:43:22.330
860.235,201.0423,28/04/2016 13:43:22.346
875.3279,235.2107,28/04/2016 13:43:22.364
886.886,190.465,28/04/2016 13:43:22.380
946.3241,227.6243,28/04/2016 13:43:22.397
955.6182,224.8937,28/04/2016 13:43:22.413
966.8696,189.0838,28/04/2016 13:43:22.430
941.8224,230.8499,28/04/2016 13:43:22.447
952.7949,201.6165,28/04/2016 13:43:22.463
940.2559,200.6177,28/04/2016 13:43:22.480
963.8025,152.1901,28/04/2016 13:43:22.513
1017.5702,225.2455,28/04/2016 13:43:22.496
981.2822,217.0258,28/04/2016 13:43:22.546
984.7433,209.9828,28/04/2016 13:43:22.530
907.9023,214.6432,28/04/2016 13:43:22.563
670.4771,281.0825,28/04/2016 13:43:22.580
636.7715,268.8598,28/04/2016 13:43:22.596
623.9724,264.5745,28/04/2016 13:43:22.613
627.9095,256.4346,28/04/2016 13:43:22.629
636.9052,268.6561,28/04/2016 13:43:22.646
646.0416,258.7245,28/04/2016 13:43:22.663
626.8064,237.7785,28/04/2016 13:43:22.679
636.2464,261.8033,28/04/2016 13:43:22.696
624.116,260.3397,28/04/2016 13:43:22.713
632.501,277.6202,28/04/2016 13:43:22.730
651.0409,254.0135,28/04/2016 13:43:22.746
634.2179,249.1085,28/04/2016 13:43:22.763
605.3805,219.0985,28/04/2016 13:43:22.780
616.5971,248.5561,28/04/2016 13:43:22.796
581.4679,225.5767,28/04/2016 13:43:22.813
599.0946,258.4431,28/04/2016 13:43:22.829
584.9995,262.1646,28/04/2016 13:43:22.846
619.0199,259.494,28/04/2016 13:43:22.863
594.8222,217.7834,28/04/2016 13:43:22.879
625.7012,265.2515,28/04/2016 13:43:22.896
790.3883,268.836,28/04/2016 13:43:22.913
887.3105,243.0541,28/04/2016 13:43:22.929
884.5205,268.1079,28/04/2016 13:43:22.946
881.1906,262.6924,28/04/2016 13:43:22.962
904.8899,237.8885,28/04/2016 13:43:22.979
881.804,261.1291,28/04/2016 13:43:22.996
889.9841,284.3539,28/04/2016 13:43:23.012
892.8457,264.3502,28/04/2016 13:43:23.029
874.2689,236.3788,28/04/2016 13:43:23.063
903.1996,262.9455,28/04/2016 13:43:23.046
858.1135,263.9018,28/04/2016 13:43:23.079
891.1127,267.0971,28/04/2016 13:43:23.096
889.5131,253.9311,28/04/2016 13:43:23.112
858.9177,256.6538,28/04/2016 13:43:23.129
869.4908,265.3304,28/04/2016 13:43:23.146
876.9799,337.9108,28/04/2016 13:43:23.163
995.3716,941.7793,28/04/2016 13:43:23.179
923.5195,485.8635,28/04/2016 13:43:23.313
948.6779,359.3926,28/04/2016 13:43:23.332
974.9318,311.826,28/04/2016 13:43:23.348
974.7485,209.9475,28/04/2016 13:43:23.379
993.8887,266.0175,28/04/2016 13:43:23.362
857.4614,288.2158,28/04/2016 13:43:23.395
621.1533,268.3448,28/04/2016 13:43:23.412
558.0298,313.3782,28/04/2016 13:43:23.429
571.3303,348.8236,28/04/2016 13:43:23.445
525.805,342.9528,28/04/2016 13:43:23.462
551.0437,311.7144,28/04/2016 13:43:23.478
558.1854,296.8979,28/04/2016 13:43:23.495
589.7571,332.9584,28/04/2016 13:43:23.512
573.7635,318.6213,28/04/2016 13:43:23.529
562.333,286.5779,28/04/2016 13:43:23.545
582.6473,304.1609,28/04/2016 13:43:23.578
596.7866,311.2467,28/04/2016 13:43:23.595
620.7245,312.9752,28/04/2016 13:43:23.628
576.0731,318.2142,28/04/2016 13:43:23.645
574.7196,291.4749,28/04/2016 13:43:23.662
605.8846,320.0656,28/04/2016 13:43:23.679
593.4202,325.0354,28/04/2016 13:43:23.695
586.8876,262.699,28/04/2016 13:43:23.712
593.9882,319.2293,28/04/2016 13:43:23.745
601.0703,331.2087,28/04/2016 13:43:23.730
705.3635,312.6278,28/04/2016 13:43:23.778
738.4901,288.3316,28/04/2016 13:43:23.796
755.1785,311.1953,28/04/2016 13:43:23.812
760.7674,310.1484,28/04/2016 13:43:23.828
756.2443,309.5261,28/04/2016 13:43:23.845
781.0717,294.7269,28/04/2016 13:43:23.861
756.9796,290.1038,28/04/2016 13:43:23.878
755.2749,314.1246,28/04/2016 13:43:23.895
767.1891,321.8573,28/04/2016 13:43:23.911
750.1563,299.489,28/04/2016 13:43:23.929
752.1272,292.3482,28/04/2016 13:43:23.945
749.9944,313.7076,28/04/2016 13:43:23.961
766.4319,303.3705,28/04/2016 13:43:23.978
751.9446,272.3342,28/04/2016 13:43:23.995
737.4419,298.6167,28/04/2016 13:43:24.012
759.2848,295.432,28/04/2016 13:43:24.028
839.3379,145.6051,28/04/2016 13:43:24.045
891.5397,65.8569,28/04/2016 13:43:24.062
874.0822,59.8946,28/04/2016 13:43:24.078
844.9028,64.2448,28/04/2016 13:43:24.095
874.9635,87.2964,28/04/2016 13:43:24.111
872.1166,70.4485,28/04/2016 13:43:24.128
876.8654,105.2838,28/04/2016 13:43:24.145
839.6697,114.0912,28/04/2016 13:43:24.161
876.8884,73.0905,28/04/2016 13:43:24.178
883.3256,95.4275,28/04/2016 13:43:24.194
853.9169,90.3326,28/04/2016 13:43:24.211
844.8987,87.4911,28/04/2016 13:43:24.228
885.1478,101.1125,28/04/2016 13:43:24.244
859.5365,87.2639,28/04/2016 13:43:24.261
865.5585,111.327,28/04/2016 13:43:24.278
829.1864,85.4046,28/04/2016 13:43:24.295
846.2196,79.1922,28/04/2016 13:43:24.311
825.3276,101.3485,28/04/2016 13:43:24.328
811.563,114.9996,28/04/2016 13:43:24.344
842.3718,119.1124,28/04/2016 13:43:24.361
824.8509,138.876,28/04/2016 13:43:24.378
848.6477,109.2913,28/04/2016 13:43:24.394
822.2063,104.9209,28/04/2016 13:43:24.411
818.412,119.371,28/04/2016 13:43:24.444
825.1422,67.4172,28/04/2016 13:43:24.478
821.4836,133.979,28/04/2016 13:43:24.463
699.957,121.949,28/04/2016 13:43:24.495
595.4575,129.5153,28/04/2016 13:43:24.513
577.5704,95.9654,28/04/2016 13:43:24.528
608.0719,142.8999,28/04/2016 13:43:24.562
644.3606,114.6398,28/04/2016 13:43:24.545
606.913,126.9295,28/04/2016 13:43:24.578
603.8502,111.6803,28/04/2016 13:43:24.595
631.6535,166.5159,28/04/2016 13:43:24.612
630.9687,114.837,28/04/2016 13:43:24.628
610.4704,122.1839,28/04/2016 13:43:24.645
625.2749,120.8665,28/04/2016 13:43:24.662
611.8024,72.1411,28/04/2016 13:43:24.695
605.8059,127.3557,28/04/2016 13:43:24.679
599.4686,122.7112,28/04/2016 13:43:24.712
622.6827,130.8567,28/04/2016 13:43:24.728
604.0839,85.9052,28/04/2016 13:43:24.745
618.1556,119.6278,28/04/2016 13:43:24.762
616.8221,110.2063,28/04/2016 13:43:24.778
627.5021,135.8345,28/04/2016 13:43:24.795
613.0285,115.0929,28/04/2016 13:43:24.811
619.2333,91.5877,28/04/2016 13:43:24.828
612.9927,146.4557,28/04/2016 13:43:24.845
639.7565,127.2605,28/04/2016 13:43:24.861
629.137,146.2899,28/04/2016 13:43:24.878
597.4462,108.7879,28/04/2016 13:43:24.895
656.7919,230.4962,28/04/2016 13:43:25.044
634.7054,175.9654,28/04/2016 13:43:25.061
616.8326,133.4671,28/04/2016 13:43:25.078
656.8465,172.2103,28/04/2016 13:43:25.094
664.825,156.99,28/04/2016 13:43:25.111
647.5682,141.3544,28/04/2016 13:43:25.130
654.1857,151.8575,28/04/2016 13:43:25.144
650.2235,171.1972,28/04/2016 13:43:25.161
634.4205,151.5566,28/04/2016 13:43:25.178
644.6401,154.136,28/04/2016 13:43:25.211
639.9774,191.3793,28/04/2016 13:43:25.230
629.8655,96.5067,28/04/2016 13:43:25.244
661.374,165.026,28/04/2016 13:43:25.263
669.3691,133.5577,28/04/2016 13:43:25.278
630.6763,143.7241,28/04/2016 13:43:25.294
659.9108,166.3887,28/04/2016 13:43:25.314
651.2818,208.0345,28/04/2016 13:43:25.327
589.7136,284.2561,28/04/2016 13:43:25.344
627.4937,343.2247,28/04/2016 13:43:25.361
604.0849,336.4362,28/04/2016 13:43:25.377
601.238,306.5692,28/04/2016 13:43:25.395
612.9854,328.3312,28/04/2016 13:43:25.411
626.6406,332.8406,28/04/2016 13:43:25.428
611.5446,336.8917,28/04/2016 13:43:25.444
628.9657,366.2098,28/04/2016 13:43:25.462
625.9639,321.0836,28/04/2016 13:43:25.478
587.7797,319.4895,28/04/2016 13:43:25.494
618.316,372.6234,28/04/2016 13:43:25.511
603.3647,380.8887,28/04/2016 13:43:25.527
591.368,390.1617,28/04/2016 13:43:25.544
582.178,354.5502,28/04/2016 13:43:25.561
582.7709,378.4825,28/04/2016 13:43:25.577
587.751,400.7484,28/04/2016 13:43:25.594
586.6121,391.8835,28/04/2016 13:43:25.611
605.5813,384.1336,28/04/2016 13:43:25.627
603.4584,370.7675,28/04/2016 13:43:25.644
607.9183,379.5543,28/04/2016 13:43:25.661
580.2512,371.9254,28/04/2016 13:43:25.677
654.0138,369.9728,28/04/2016 13:43:25.694
712.2067,373.3223,28/04/2016 13:43:25.710
739.6799,358.4241,28/04/2016 13:43:25.728
744.9807,369.2276,28/04/2016 13:43:25.744
730.9031,374.9261,28/04/2016 13:43:25.760
738.4292,385.608,28/04/2016 13:43:25.777
731.7916,373.018,28/04/2016 13:43:25.794
736.8547,349.49,28/04/2016 13:43:25.810
746.9327,348.032,28/04/2016 13:43:25.827
740.8271,370.7674,28/04/2016 13:43:25.844
728.6859,384.4285,28/04/2016 13:43:25.860
740.5128,359.5204,28/04/2016 13:43:25.877
734.0199,365.4581,28/04/2016 13:43:25.895
743.3952,350.2106,28/04/2016 13:43:25.927
737.5342,344.0444,28/04/2016 13:43:25.943
726.1348,365.9659,28/04/2016 13:43:25.960
872.7456,392.9677,28/04/2016 13:43:25.993
812.9422,369.7912,28/04/2016 13:43:25.978
857.7092,324.6756,28/04/2016 13:43:26.012
864.7575,364.0411,28/04/2016 13:43:26.027
879.522,352.8514,28/04/2016 13:43:26.043
879.1168,343.7709,28/04/2016 13:43:26.060
881.3124,377.2014,28/04/2016 13:43:26.077
902.2028,474.8132,28/04/2016 13:43:26.094
992.8202,636.8755,28/04/2016 13:43:26.226
915.183,479.6487,28/04/2016 13:43:26.243
951.1741,395.6719,28/04/2016 13:43:26.260
959.8827,383.3657,28/04/2016 13:43:26.277
795.0582,353.7007,28/04/2016 13:43:26.310
980.23,352.8675,28/04/2016 13:43:26.293
574.2616,364.6584,28/04/2016 13:43:26.326
579.678,384.0536,28/04/2016 13:43:26.343
564.6654,375.321,28/04/2016 13:43:26.360
600.8826,412.9151,28/04/2016 13:43:26.376
606.3625,402.2907,28/04/2016 13:43:26.410
603.6964,392.986,28/04/2016 13:43:26.426
597.6924,378.8921,28/04/2016 13:43:26.443
614.6756,413.2931,28/04/2016 13:43:26.460
584.8291,390.6052,28/04/2016 13:43:26.509
581.8238,390.8497,28/04/2016 13:43:26.526
599.2918,396.1254,28/04/2016 13:43:26.559
608.1335,407.0213,28/04/2016 13:43:26.577
600.5212,393.4875,28/04/2016 13:43:26.593
621.1304,409.047,28/04/2016 13:43:26.610
713.6693,403.5797,28/04/2016 13:43:26.626
720.8832,423.1154,28/04/2016 13:43:26.643
734.5538,415.0623,28/04/2016 13:43:26.660
751.3912,394.9136,28/04/2016 13:43:26.676
741.9038,420.2822,28/04/2016 13:43:26.693
745.8261,410.2818,28/04/2016 13:43:26.709
749.5596,398.7434,28/04/2016 13:43:26.726
772.782,407.0034,28/04/2016 13:43:26.743
740.4683,419.7251,28/04/2016 13:43:26.759
749.7563,411.9378,28/04/2016 13:43:26.777
791.7346,427.8451,28/04/2016 13:43:26.792
855.8757,400.6511,28/04/2016 13:43:26.809
847.6268,387.886,28/04/2016 13:43:26.827
840.268,392.6322,28/04/2016 13:43:26.842
864.0891,387.8882,28/04/2016 13:43:26.859
835.0239,396.1003,28/04/2016 13:43:26.876
817.1146,371.6526,28/04/2016 13:43:26.894
852.618,402.0847,28/04/2016 13:43:26.909
837.6631,399.9071,28/04/2016 13:43:26.926
841.5188,398.6245,28/04/2016 13:43:26.942
830.083,414.1932,28/04/2016 13:43:26.959
858.0968,403.769,28/04/2016 13:43:26.976
824.3706,405.0002,28/04/2016 13:43:26.993
841.8407,403.6793,28/04/2016 13:43:27.009
832.944,396.476,28/04/2016 13:43:27.026
827.5961,412.2092,28/04/2016 13:43:27.042
838.7104,411.6701,28/04/2016 13:43:27.059
836.1508,402.9536,28/04/2016 13:43:27.076
828.0857,401.7109,28/04/2016 13:43:27.092
853.1627,417.922,28/04/2016 13:43:27.109
803.0416,414.749,28/04/2016 13:43:27.125
717.3726,453.1812,28/04/2016 13:43:27.142
639.1464,427.4107,28/04/2016 13:43:27.159
619.4828,452.6622,28/04/2016 13:43:27.175
634.6479,439.1938,28/04/2016 13:43:27.192
634.6146,463.3476,28/04/2016 13:43:27.209
663.9445,455.85,28/04/2016 13:43:27.242
627.2451,434.9689,28/04/2016 13:43:27.225
655.9185,432.1952,28/04/2016 13:43:27.259
677.5259,463.6408,28/04/2016 13:43:27.275
648.7153,451.2253,28/04/2016 13:43:27.292
639.6927,469.8093,28/04/2016 13:43:27.309
651.7224,447.9198,28/04/2016 13:43:27.325
642.2141,465.3571,28/04/2016 13:43:27.342
659.7449,458.1442,28/04/2016 13:43:27.359
608.7214,450.4262,28/04/2016 13:43:27.375
601.976,440.8975,28/04/2016 13:43:27.393
635.4669,440.812,28/04/2016 13:43:27.408
751.5691,417.7252,28/04/2016 13:43:27.425
848.5198,390.4467,28/04/2016 13:43:27.458
858.4056,401.1333,28/04/2016 13:43:27.475
876.5779,380.132,28/04/2016 13:43:27.492
875.0706,374.757,28/04/2016 13:43:27.508
867.1771,403.2874,28/04/2016 13:43:27.542
855.4281,400.4167,28/04/2016 13:43:27.525
870.1039,385.0283,28/04/2016 13:43:27.559
870.6506,385.22,28/04/2016 13:43:27.575
850.6537,410.6772,28/04/2016 13:43:27.592
856.3212,395.9811,28/04/2016 13:43:27.609
855.4229,395.3259,28/04/2016 13:43:27.625
851.6372,392.2195,28/04/2016 13:43:27.642
888.0957,409.1655,28/04/2016 13:43:27.659
998.0219,409.7685,28/04/2016 13:43:27.675
1049.2734,374.7945,28/04/2016 13:43:27.692
1069.9905,381.5637,28/04/2016 13:43:27.708
1063.3597,374.6921,28/04/2016 13:43:27.741
1052.3674,383.5003,28/04/2016 13:43:27.758
1044.7278,391.3069,28/04/2016 13:43:27.775
1050.3701,373.0141,28/04/2016 13:43:27.791
1042.5984,375.151,28/04/2016 13:43:27.808
1037.4023,371.2882,28/04/2016 13:43:27.825
1034.6265,382.7361,28/04/2016 13:43:27.841
1045.3816,383.0249,28/04/2016 13:43:27.858
1046.2816,389.126,28/04/2016 13:43:27.875
1014.9451,367.9658,28/04/2016 13:43:27.892
1018.3495,383.0986,28/04/2016 13:43:27.908
784.5759,394.9955,28/04/2016 13:43:27.927
698.5464,431.5986,28/04/2016 13:43:27.941
700.1873,425.5391,28/04/2016 13:43:27.958
702.4387,422.4844,28/04/2016 13:43:27.991
703.8958,419.7677,28/04/2016 13:43:27.975
693.9647,429.7,28/04/2016 13:43:28.008
695.0265,420.3244,28/04/2016 13:43:28.025
688.9169,431.0605,28/04/2016 13:43:28.041
714.1702,428.1636,28/04/2016 13:43:28.058
690.0303,425.2479,28/04/2016 13:43:28.074
712.1144,402.5328,28/04/2016 13:43:28.091
682.8481,425.4236,28/04/2016 13:43:28.108
690.3749,410.9748,28/04/2016 13:43:28.124
694.1062,444.9676,28/04/2016 13:43:28.141
683.7509,619.3685,28/04/2016 13:43:28.158
748.7393,865.3528,28/04/2016 13:43:28.175
721.5465,1000.4362,28/04/2016 13:43:28.191
729.166,1015.7371,28/04/2016 13:43:28.207
727.7257,1009.9449,28/04/2016 13:43:28.241
747.981,1007.2841,28/04/2016 13:43:28.225
726.2634,1005.055,28/04/2016 13:43:28.258
739.8208,1017.9082,28/04/2016 13:43:28.274
750.529,1015.4969,28/04/2016 13:43:28.291
729.2654,1001.7456,28/04/2016 13:43:28.308
730.0244,994.3671,28/04/2016 13:43:28.324
747.533,976.9369,28/04/2016 13:43:28.341
743.704,975.2074,28/04/2016 13:43:28.358
745.5286,1005.2805,28/04/2016 13:43:28.374
738.8375,1007.0892,28/04/2016 13:43:28.392
747.4478,993.0578,28/04/2016 13:43:28.407
749.7234,1011.2612,28/04/2016 13:43:28.424
759.299,1018.478,28/04/2016 13:43:28.441
749.8936,994.1282,28/04/2016 13:43:28.474
740.7672,1000.4668,28/04/2016 13:43:28.457
727.1266,992.8309,28/04/2016 13:43:28.490
740.6486,993.566,28/04/2016 13:43:28.507
750.6352,978.66,28/04/2016 13:43:28.524
764.5417,950.7997,28/04/2016 13:43:28.540
757.588,967.0153,28/04/2016 13:43:28.558
753.6063,942.1219,28/04/2016 13:43:28.574
780.0513,952.9773,28/04/2016 13:43:28.591
771.6317,945.1216,28/04/2016 13:43:28.608
763.0756,954.6411,28/04/2016 13:43:28.624
790.7537,953.5451,28/04/2016 13:43:28.641
743.3229,948.1962,28/04/2016 13:43:28.657
745.5047,973.5172,28/04/2016 13:43:28.674
711.0442,963.701,28/04/2016 13:43:28.691
760.2449,944.1559,28/04/2016 13:43:28.707
773.2622,948.0219,28/04/2016 13:43:28.726
763.1455,919.7804,28/04/2016 13:43:28.740
690.3485,311.2149,28/04/2016 13:43:28.990
659.3217,363.6525,28/04/2016 13:43:29.007
635.2247,373.5184,28/04/2016 13:43:29.023
649.3693,376.0287,28/04/2016 13:43:29.040
633.9182,393.8136,28/04/2016 13:43:29.056
625.6445,390.5517,28/04/2016 13:43:29.073
633.0883,367.9642,28/04/2016 13:43:29.090
657.6937,369.7341,28/04/2016 13:43:29.107
649.8835,385.5608,28/04/2016 13:43:29.123
653.9595,381.5966,28/04/2016 13:43:29.140
629.6753,386.6035,28/04/2016 13:43:29.161
632.1752,365.4338,28/04/2016 13:43:29.173
631.6594,379.4951,28/04/2016 13:43:29.206
627.7827,361.4761,28/04/2016 13:43:29.223
673.5392,397.3744,28/04/2016 13:43:29.256
607.6439,409.8035,28/04/2016 13:43:29.290
623.8007,403.6147,28/04/2016 13:43:29.306
618.6426,401.9385,28/04/2016 13:43:29.323
609.5999,416.0688,28/04/2016 13:43:29.340
635.8988,406.3255,28/04/2016 13:43:29.356
619.4491,403.513,28/04/2016 13:43:29.373
620.2954,418.7233,28/04/2016 13:43:29.389
615.017,403.9293,28/04/2016 13:43:29.407
613.576,425.8912,28/04/2016 13:43:29.423
626.8361,415.3885,28/04/2016 13:43:29.440
