CRX,CRY,TimeStamp
929.3893,96.215,28/04/2016 13:49:07.475
922.7967,94.1986,28/04/2016 13:49:07.491
933.8777,129.9741,28/04/2016 13:49:07.508
980.7404,122.1895,28/04/2016 13:49:07.541
931.3572,96.4141,28/04/2016 13:49:07.530
976.0122,106.0692,28/04/2016 13:49:07.557
957.1601,124.7465,28/04/2016 13:49:07.574
958.8796,126.3519,28/04/2016 13:49:07.591
986.4886,110.4477,28/04/2016 13:49:07.624
981.9048,115.9529,28/04/2016 13:49:07.607
972.6687,147.2682,28/04/2016 13:49:07.640
986.3855,141.74,28/04/2016 13:49:07.657
962.0718,153.916,28/04/2016 13:49:07.675
956.4434,111.9886,28/04/2016 13:49:07.691
784.2056,160.0579,28/04/2016 13:49:07.707
573.7106,188.1012,28/04/2016 13:49:07.724
608.1631,186.5592,28/04/2016 13:49:07.741
539.6611,128.2407,28/04/2016 13:49:07.758
541.2634,148.6314,28/04/2016 13:49:07.776
540.6571,124.0614,28/04/2016 13:49:07.790
591.3156,165.6612,28/04/2016 13:49:07.807
559.7909,137.4243,28/04/2016 13:49:07.824
568.4764,167.5706,28/04/2016 13:49:07.840
580.4403,129.6998,28/04/2016 13:49:07.857
564.0389,164.9687,28/04/2016 13:49:07.874
568.5897,109.2788,28/04/2016 13:49:07.890
550.9871,136.3207,28/04/2016 13:49:07.907
577.8448,141.6138,28/04/2016 13:49:07.924
572.8943,172.5408,28/04/2016 13:49:07.940
549.4347,150.6208,28/04/2016 13:49:07.957
569.7444,151.5639,28/04/2016 13:49:07.974
540.8842,126.982,28/04/2016 13:49:07.990
586.4335,158.9837,28/04/2016 13:49:08.010
646.5929,157.5804,28/04/2016 13:49:08.023
707.9014,138.9357,28/04/2016 13:49:08.040
728.5996,147.7567,28/04/2016 13:49:08.057
687.5941,145.3643,28/04/2016 13:49:08.073
711.9649,153.0284,28/04/2016 13:49:08.090
706.5029,176.0341,28/04/2016 13:49:08.107
709.6628,180.843,28/04/2016 13:49:08.123
708.2626,187.5254,28/04/2016 13:49:08.141
705.762,978.7829,28/04/2016 13:49:08.173
837.8276,431.2662,28/04/2016 13:49:08.273
843.1241,374.0466,28/04/2016 13:49:08.290
793.5497,295.464,28/04/2016 13:49:08.307
805.2879,164.3147,28/04/2016 13:49:08.323
799.141,189.1586,28/04/2016 13:49:08.340
817.7551,144.6013,28/04/2016 13:49:08.356
797.8606,156.8807,28/04/2016 13:49:08.373
822.0746,185.4008,28/04/2016 13:49:08.390
809.5601,170.2256,28/04/2016 13:49:08.407
798.764,167.4335,28/04/2016 13:49:08.423
815.4743,159.3526,28/04/2016 13:49:08.440
819.3414,178.6379,28/04/2016 13:49:08.457
826.2473,170.4374,28/04/2016 13:49:08.473
797.7926,181.4033,28/04/2016 13:49:08.490
817.0217,154.0798,28/04/2016 13:49:08.506
821.4753,186.3329,28/04/2016 13:49:08.523
819.9254,155.5808,28/04/2016 13:49:08.556
802.4095,147.7422,28/04/2016 13:49:08.539
807.2936,126.9928,28/04/2016 13:49:08.573
783.0135,165.0431,28/04/2016 13:49:08.590
669.7231,83.6545,28/04/2016 13:49:08.606
639.0727,82.258,28/04/2016 13:49:08.623
651.2534,125.0428,28/04/2016 13:49:08.640
613.9921,122.4023,28/04/2016 13:49:08.656
630.7391,135.6737,28/04/2016 13:49:08.673
624.0648,160.4164,28/04/2016 13:49:08.689
644.6849,166.2824,28/04/2016 13:49:08.723
631.9519,127.2341,28/04/2016 13:49:08.739
646.8156,160.1885,28/04/2016 13:49:08.756
632.6724,117.6274,28/04/2016 13:49:08.773
636.6619,119.2859,28/04/2016 13:49:08.789
637.5436,115.183,28/04/2016 13:49:08.806
634.0736,153.8816,28/04/2016 13:49:08.839
620.327,162.4867,28/04/2016 13:49:08.856
618.8566,133.7735,28/04/2016 13:49:08.873
603.441,89.9781,28/04/2016 13:49:08.889
611.2811,125.1972,28/04/2016 13:49:08.906
609.0015,135.5543,28/04/2016 13:49:08.922
590.238,155.6614,28/04/2016 13:49:08.939
602.0667,142.405,28/04/2016 13:49:08.956
638.108,149.6708,28/04/2016 13:49:08.972
587.7145,118.2118,28/04/2016 13:49:08.989
621.8809,149.8189,28/04/2016 13:49:09.006
609.8343,146.2105,28/04/2016 13:49:09.022
607.4924,106.3544,28/04/2016 13:49:09.039
612.0755,137.5932,28/04/2016 13:49:09.056
597.9059,123.6567,28/04/2016 13:49:09.072
744.9546,162.1171,28/04/2016 13:49:09.089
875.5887,234.469,28/04/2016 13:49:09.106
871.6344,205.0386,28/04/2016 13:49:09.122
880.246,180.9981,28/04/2016 13:49:09.139
877.2899,178.8337,28/04/2016 13:49:09.155
891.1515,171.1932,28/04/2016 13:49:09.172
882.4035,187.4912,28/04/2016 13:49:09.190
888.7448,149.4104,28/04/2016 13:49:09.205
895.4063,208.1566,28/04/2016 13:49:09.222
887.5121,149.802,28/04/2016 13:49:09.239
881.5486,151.1123,28/04/2016 13:49:09.256
901.3374,178.6292,28/04/2016 13:49:09.272
894.017,197.9043,28/04/2016 13:49:09.289
947.6077,186.5525,28/04/2016 13:49:09.305
970.4448,206.5332,28/04/2016 13:49:09.322
951.8894,255.3636,28/04/2016 13:49:09.339
956.3632,170.6418,28/04/2016 13:49:09.355
936.9091,227.6448,28/04/2016 13:49:09.372
960.1277,220.3938,28/04/2016 13:49:09.388
960.3464,144.7488,28/04/2016 13:49:09.405
936.296,178.3715,28/04/2016 13:49:09.422
972.6846,235.6873,28/04/2016 13:49:09.438
947.0021,227.9615,28/04/2016 13:49:09.455
944.3673,230.4956,28/04/2016 13:49:09.472
955.8827,249.9027,28/04/2016 13:49:09.489
923.9581,254.0729,28/04/2016 13:49:09.505
943.201,235.8414,28/04/2016 13:49:09.522
962.9481,240.1589,28/04/2016 13:49:09.538
953.683,244.5948,28/04/2016 13:49:09.555
924.5877,257.4846,28/04/2016 13:49:09.572
950.1286,286.338,28/04/2016 13:49:09.588
931.2667,255.2975,28/04/2016 13:49:09.605
959.7397,249.9909,28/04/2016 13:49:09.622
957.6086,265.8014,28/04/2016 13:49:09.638
958.8816,196.7514,28/04/2016 13:49:09.655
925.6058,208.5348,28/04/2016 13:49:09.672
950.8082,225.7771,28/04/2016 13:49:09.688
818.1628,283.5255,28/04/2016 13:49:09.705
787.898,303.4997,28/04/2016 13:49:09.722
751.4735,310.4838,28/04/2016 13:49:09.738
767.5331,289.9617,28/04/2016 13:49:09.755
778.5919,320.1397,28/04/2016 13:49:09.771
768.7075,284.9862,28/04/2016 13:49:09.789
773.8373,277.2447,28/04/2016 13:49:09.805
804.9987,283.7679,28/04/2016 13:49:09.822
779.0656,301.0651,28/04/2016 13:49:09.838
787.2405,304.6577,28/04/2016 13:49:09.855
776.8687,304.9891,28/04/2016 13:49:09.871
757.0757,298.0109,28/04/2016 13:49:09.890
778.1748,275.7903,28/04/2016 13:49:09.905
767.4135,278.6649,28/04/2016 13:49:09.921
798.0577,284.9339,28/04/2016 13:49:09.938
789.7227,295.5219,28/04/2016 13:49:09.955
769.7268,291.8924,28/04/2016 13:49:09.971
711.9878,287.3995,28/04/2016 13:49:09.988
735.1003,289.5309,28/04/2016 13:49:10.004
733.4119,289.2852,28/04/2016 13:49:10.021
740.8225,301.6189,28/04/2016 13:49:10.039
724.6937,319.0449,28/04/2016 13:49:10.071
725.433,305.499,28/04/2016 13:49:10.055
753.8013,308.2633,28/04/2016 13:49:10.088
740.4875,303.058,28/04/2016 13:49:10.104
732.2201,298.0602,28/04/2016 13:49:10.121
694.1737,302.04,28/04/2016 13:49:10.138
617.2877,282.477,28/04/2016 13:49:10.154
628.4143,300.8984,28/04/2016 13:49:10.171
610.2429,285.5414,28/04/2016 13:49:10.188
602.387,300.259,28/04/2016 13:49:10.222
620.1514,301.9379,28/04/2016 13:49:10.238
609.1916,325.4366,28/04/2016 13:49:10.255
613.4048,290.4437,28/04/2016 13:49:10.288
604.8073,288.9374,28/04/2016 13:49:10.273
597.3021,295.0136,28/04/2016 13:49:10.304
614.8056,303.1898,28/04/2016 13:49:10.321
603.8875,317.8024,28/04/2016 13:49:10.337
631.069,303.8576,28/04/2016 13:49:10.354
625.1714,303.5649,28/04/2016 13:49:10.371
623.0469,295.1043,28/04/2016 13:49:10.387
615.9108,316.397,28/04/2016 13:49:10.404
599.8824,303.47,28/04/2016 13:49:10.421
593.4876,300.7951,28/04/2016 13:49:10.438
604.3593,314.4277,28/04/2016 13:49:10.454
581.8577,309.4934,28/04/2016 13:49:10.471
592.153,298.0404,28/04/2016 13:49:10.488
594.0093,301.3029,28/04/2016 13:49:10.504
590.5933,306.3196,28/04/2016 13:49:10.521
577.303,299.4344,28/04/2016 13:49:10.537
602.4427,302.9905,28/04/2016 13:49:10.554
676.2823,286.5576,28/04/2016 13:49:10.571
849.9319,302.5702,28/04/2016 13:49:10.587
879.6281,223.9002,28/04/2016 13:49:10.604
908.0277,294.9256,28/04/2016 13:49:10.620
897.4452,268.7809,28/04/2016 13:49:10.637
900.8173,258.2798,28/04/2016 13:49:10.654
884.4407,283.5992,28/04/2016 13:49:10.671
885.9301,250.3633,28/04/2016 13:49:10.688
877.4983,244.1294,28/04/2016 13:49:10.704
851.8351,230.6356,28/04/2016 13:49:10.721
903.2781,241.8713,28/04/2016 13:49:10.740
943.6823,274.6046,28/04/2016 13:49:10.770
959.7764,229.1056,28/04/2016 13:49:10.754
926.2947,266.8304,28/04/2016 13:49:10.787
926.1906,251.7396,28/04/2016 13:49:10.804
936.1928,270.2391,28/04/2016 13:49:10.820
973.4318,306.4865,28/04/2016 13:49:10.837
961.6853,225.4526,28/04/2016 13:49:10.854
994.0538,278.1119,28/04/2016 13:49:10.870
949.3357,242.8336,28/04/2016 13:49:10.903
929.6683,213.1994,28/04/2016 13:49:10.920
932.4712,287.4075,28/04/2016 13:49:10.937
923.8357,235.3758,28/04/2016 13:49:10.954
899.7454,298.5113,28/04/2016 13:49:10.970
700.122,288.2982,28/04/2016 13:49:10.987
606.4647,307.2131,28/04/2016 13:49:11.003
565.2911,247.8453,28/04/2016 13:49:11.020
610.2562,319.8883,28/04/2016 13:49:11.037
613.9542,294.1554,28/04/2016 13:49:11.053
621.0934,327.23,28/04/2016 13:49:11.070
595.7205,328.1761,28/04/2016 13:49:11.087
587.3063,324.358,28/04/2016 13:49:11.103
607.3483,335.3293,28/04/2016 13:49:11.120
618.2472,491.877,28/04/2016 13:49:11.139
678.6005,1088.3406,28/04/2016 13:49:11.153
1258.949,493.3555,28/04/2016 13:49:11.236
660.1475,498.8052,28/04/2016 13:49:11.270
667.2856,458.7855,28/04/2016 13:49:11.291
647.8834,576.8864,28/04/2016 13:49:11.303
645.9541,997.113,28/04/2016 13:49:11.320
819.0016,1049.9487,28/04/2016 13:49:11.403
753.9385,542.7225,28/04/2016 13:49:11.470
762.811,713.5082,28/04/2016 13:49:11.437
806.6583,622.8738,28/04/2016 13:49:11.460
735.3135,442.9691,28/04/2016 13:49:11.486
731.8557,378.4637,28/04/2016 13:49:11.503
726.8372,311.5286,28/04/2016 13:49:11.519
747.3574,319.4374,28/04/2016 13:49:11.536
736.2172,287.1239,28/04/2016 13:49:11.553
758.6405,313.3591,28/04/2016 13:49:11.569
740.9182,326.2346,28/04/2016 13:49:11.586
783.0903,294.1049,28/04/2016 13:49:11.607
836.4905,335.2668,28/04/2016 13:49:11.619
870.4238,331.3454,28/04/2016 13:49:11.636
864.5122,317.7376,28/04/2016 13:49:11.653
843.8444,278.7277,28/04/2016 13:49:11.669
850.7528,316.7609,28/04/2016 13:49:11.686
869.2101,319.8405,28/04/2016 13:49:11.703
873.3756,322.4838,28/04/2016 13:49:11.719
849.3373,357.6782,28/04/2016 13:49:11.737
867.8347,307.9009,28/04/2016 13:49:11.753
870.5162,302.4817,28/04/2016 13:49:11.786
844.1631,318.5248,28/04/2016 13:49:11.769
898.1711,308.7335,28/04/2016 13:49:11.802
900.6547,288.6226,28/04/2016 13:49:11.819
904.6992,328.6561,28/04/2016 13:49:11.836
921.9792,337.6057,28/04/2016 13:49:11.852
897.8286,268.8248,28/04/2016 13:49:11.869
927.9724,309.2131,28/04/2016 13:49:11.886
888.7266,295.1376,28/04/2016 13:49:11.902
880.3875,301.4013,28/04/2016 13:49:11.919
801.4816,317.4382,28/04/2016 13:49:11.936
601.1775,369.1221,28/04/2016 13:49:11.952
587.8022,331.0562,28/04/2016 13:49:11.969
615.9905,341.1802,28/04/2016 13:49:11.986
602.0623,372.2633,28/04/2016 13:49:12.019
617.0499,358.7653,28/04/2016 13:49:12.036
613.5176,308.7451,28/04/2016 13:49:12.052
585.6963,354.3119,28/04/2016 13:49:12.071
595.6619,375.1151,28/04/2016 13:49:12.086
613.9905,371.7119,28/04/2016 13:49:12.102
593.9707,346.4924,28/04/2016 13:49:12.119
595.0286,387.2136,28/04/2016 13:49:12.135
611.2678,360.5616,28/04/2016 13:49:12.153
580.7905,369.3672,28/04/2016 13:49:12.169
605.7163,359.2522,28/04/2016 13:49:12.185
611.2505,351.4148,28/04/2016 13:49:12.202
595.8104,350.816,28/04/2016 13:49:12.219
589.9597,347.5936,28/04/2016 13:49:12.252
558.4159,514.1917,28/04/2016 13:49:12.269
630.741,701.9938,28/04/2016 13:49:12.285
568.5497,759.2141,28/04/2016 13:49:12.302
588.4141,775.9242,28/04/2016 13:49:12.319
599.7944,741.4127,28/04/2016 13:49:12.335
593.012,748.1678,28/04/2016 13:49:12.352
549.2338,761.5815,28/04/2016 13:49:12.368
588.7058,735.525,28/04/2016 13:49:12.386
570.4198,741.7418,28/04/2016 13:49:12.402
593.9348,765.9316,28/04/2016 13:49:12.418
593.2063,719.8923,28/04/2016 13:49:12.435
561.4259,712.8563,28/04/2016 13:49:12.452
570.9182,720.0341,28/04/2016 13:49:12.476
590.0482,706.6449,28/04/2016 13:49:12.487
567.267,702.3236,28/04/2016 13:49:12.502
581.4783,726.2621,28/04/2016 13:49:12.519
589.7689,722.7539,28/04/2016 13:49:12.536
596.7056,716.2426,28/04/2016 13:49:12.552
569.9188,699.802,28/04/2016 13:49:12.568
568.6857,705.7689,28/04/2016 13:49:12.585
557.4121,715.8729,28/04/2016 13:49:12.602
561.6558,712.2773,28/04/2016 13:49:12.618
576.3549,708.2542,28/04/2016 13:49:12.635
560.6788,716.4995,28/04/2016 13:49:12.651
690.4508,730.9254,28/04/2016 13:49:12.785
691.0876,592.1458,28/04/2016 13:49:12.801
647.8777,449.5326,28/04/2016 13:49:12.818
632.1428,385.9404,28/04/2016 13:49:12.835
623.9827,368.6969,28/04/2016 13:49:12.853
634.0143,325.0664,28/04/2016 13:49:12.868
646.9733,342.699,28/04/2016 13:49:12.885
658.0354,336.5771,28/04/2016 13:49:12.902
656.1802,337.6409,28/04/2016 13:49:12.919
658.8322,352.2104,28/04/2016 13:49:12.935
673.2289,369.9213,28/04/2016 13:49:12.968
654.6869,350.2929,28/04/2016 13:49:12.984
663.773,345.2576,28/04/2016 13:49:13.001
639.3643,350.8638,28/04/2016 13:49:13.018
638.9387,335.0533,28/04/2016 13:49:13.034
650.1017,356.3704,28/04/2016 13:49:13.051
725.6615,367.5226,28/04/2016 13:49:13.068
801.8217,380.829,28/04/2016 13:49:13.084
812.2626,371.8589,28/04/2016 13:49:13.101
823.7706,383.1104,28/04/2016 13:49:13.118
809.6612,364.6454,28/04/2016 13:49:13.134
809.4739,370.3624,28/04/2016 13:49:13.151
812.0322,365.7905,28/04/2016 13:49:13.168
805.3765,351.6387,28/04/2016 13:49:13.185
811.6445,347.5747,28/04/2016 13:49:13.201
809.9658,356.9611,28/04/2016 13:49:13.217
824.3329,362.5215,28/04/2016 13:49:13.234
823.2919,376.3253,28/04/2016 13:49:13.251
808.0109,346.6152,28/04/2016 13:49:13.268
874.0317,342.649,28/04/2016 13:49:13.284
905.158,338.1246,28/04/2016 13:49:13.301
932.0889,347.7871,28/04/2016 13:49:13.317
939.3474,294.6276,28/04/2016 13:49:13.334
957.8909,360.751,28/04/2016 13:49:13.351
928.5775,350.0689,28/04/2016 13:49:13.367
927.3348,317.8654,28/04/2016 13:49:13.384
919.2982,303.7946,28/04/2016 13:49:13.404
920.8468,351.0593,28/04/2016 13:49:13.417
947.2483,316.5741,28/04/2016 13:49:13.434
919.9454,348.9297,28/04/2016 13:49:13.451
925.564,363.6096,28/04/2016 13:49:13.467
907.1783,333.4245,28/04/2016 13:49:13.486
899.6312,329.5811,28/04/2016 13:49:13.501
947.9841,264.6456,28/04/2016 13:49:13.517
717.4836,375.559,28/04/2016 13:49:13.550
551.6442,388.1578,28/04/2016 13:49:13.567
592.9402,385.1732,28/04/2016 13:49:13.584
580.5991,388.2267,28/04/2016 13:49:13.601
572.7759,368.8734,28/04/2016 13:49:13.618
578.2359,394.0763,28/04/2016 13:49:13.634
598.9608,382.5439,28/04/2016 13:49:13.651
602.8557,374.1812,28/04/2016 13:49:13.667
594.4298,400.6414,28/04/2016 13:49:13.684
587.0828,380.4746,28/04/2016 13:49:13.700
611.0092,385.1798,28/04/2016 13:49:13.734
589.4488,397.1043,28/04/2016 13:49:13.718
608.2446,384.511,28/04/2016 13:49:13.750
590.196,363.2721,28/04/2016 13:49:13.767
610.7157,377.584,28/04/2016 13:49:13.784
606.3556,402.0383,28/04/2016 13:49:13.817
583.7767,382.0437,28/04/2016 13:49:13.833
598.7839,400.7395,28/04/2016 13:49:13.850
592.2935,403.2861,28/04/2016 13:49:13.867
579.6654,383.881,28/04/2016 13:49:13.884
589.6868,388.9199,28/04/2016 13:49:13.900
607.7429,399.2813,28/04/2016 13:49:13.917
634.39,410.6866,28/04/2016 13:49:13.933
684.0521,389.5787,28/04/2016 13:49:13.953
712.1766,390.1534,28/04/2016 13:49:13.967
728.6665,395.5663,28/04/2016 13:49:13.983
712.1357,394.7981,28/04/2016 13:49:14.000
731.6159,405.1471,28/04/2016 13:49:14.017
713.8243,391.4826,28/04/2016 13:49:14.035
724.6461,410.0725,28/04/2016 13:49:14.050
733.5447,395.209,28/04/2016 13:49:14.067
730.1353,386.994,28/04/2016 13:49:14.083
725.1606,395.7577,28/04/2016 13:49:14.100
723.2603,401.3782,28/04/2016 13:49:14.117
743.2633,384.6939,28/04/2016 13:49:14.134
701.0344,395.3907,28/04/2016 13:49:14.151
726.9337,404.114,28/04/2016 13:49:14.168
782.8179,410.9647,28/04/2016 13:49:14.185
798.201,450.899,28/04/2016 13:49:14.201
854.9153,428.3549,28/04/2016 13:49:14.218
855.1761,412.868,28/04/2016 13:49:14.234
821.6613,386.8676,28/04/2016 13:49:14.251
820.3454,381.7161,28/04/2016 13:49:14.267
811.5995,366.059,28/04/2016 13:49:14.284
838.6224,407.3417,28/04/2016 13:49:14.301
871.0739,912.4783,28/04/2016 13:49:14.334
957.0885,1044.3468,28/04/2016 13:49:14.451
929.85,725.5884,28/04/2016 13:49:14.484
948.9298,511.3599,28/04/2016 13:49:14.517
930.7947,444.289,28/04/2016 13:49:14.534
929.8463,407.86,28/04/2016 13:49:14.550
941.4162,397.2452,28/04/2016 13:49:14.567
928.5081,379.3704,28/04/2016 13:49:14.584
958.6617,381.9597,28/04/2016 13:49:14.600
933.8282,360.0119,28/04/2016 13:49:14.617
950.4795,390.6891,28/04/2016 13:49:14.634
948.1957,369.9799,28/04/2016 13:49:14.650
959.1253,409.82,28/04/2016 13:49:14.667
964.2977,391.9063,28/04/2016 13:49:14.683
944.5594,387.7367,28/04/2016 13:49:14.700
754.8439,395.3332,28/04/2016 13:49:14.717
590.8907,433.3197,28/04/2016 13:49:14.734
573.3453,434.0641,28/04/2016 13:49:14.751
589.1107,437.7006,28/04/2016 13:49:14.767
594.0327,432.9756,28/04/2016 13:49:14.800
595.7958,422.4728,28/04/2016 13:49:14.783
604.4067,407.3766,28/04/2016 13:49:14.817
593.4725,430.5514,28/04/2016 13:49:14.833
593.7822,420.0613,28/04/2016 13:49:14.883
583.293,436.8085,28/04/2016 13:49:14.850
597.0538,439.5339,28/04/2016 13:49:14.900
603.4313,429.3271,28/04/2016 13:49:14.917
578.9556,428.1277,28/04/2016 13:49:14.935
581.5301,428.1228,28/04/2016 13:49:14.950
577.4805,433.696,28/04/2016 13:49:14.966
588.9453,448.3883,28/04/2016 13:49:14.983
585.725,416.8472,28/04/2016 13:49:15.000
598.4662,396.2823,28/04/2016 13:49:15.016
625.8802,421.7939,28/04/2016 13:49:15.034
589.491,435.2704,28/04/2016 13:49:15.050
600.9724,440.093,28/04/2016 13:49:15.068
586.5039,459.204,28/04/2016 13:49:15.083
580.9354,427.9727,28/04/2016 13:49:15.100
610.6703,425.1402,28/04/2016 13:49:15.116
750.9773,447.0863,28/04/2016 13:49:15.133
761.2709,432.2463,28/04/2016 13:49:15.150
784.7401,445.7813,28/04/2016 13:49:15.167
755.7358,427.3504,28/04/2016 13:49:15.183
775.5994,446.1184,28/04/2016 13:49:15.200
781.3868,456.8374,28/04/2016 13:49:15.217
760.0202,461.0604,28/04/2016 13:49:15.233
787.2047,425.6382,28/04/2016 13:49:15.249
757.0927,420.0763,28/04/2016 13:49:15.266
775.9047,429.5347,28/04/2016 13:49:15.283
789.3242,437.4584,28/04/2016 13:49:15.300
778.667,434.5106,28/04/2016 13:49:15.317
775.594,441.3004,28/04/2016 13:49:15.333
794.6849,424.9,28/04/2016 13:49:15.350
890.8713,440.086,28/04/2016 13:49:15.371
874.9165,418.5515,28/04/2016 13:49:15.383
901.8879,378.0002,28/04/2016 13:49:15.399
882.3416,432.5684,28/04/2016 13:49:15.416
899.2625,435.0546,28/04/2016 13:49:15.433
900.551,440.8175,28/04/2016 13:49:15.450
877.8466,516.0762,28/04/2016 13:49:15.466
937.8378,618.3785,28/04/2016 13:49:15.650
946.8726,552.1586,28/04/2016 13:49:15.666
952.147,478.8953,28/04/2016 13:49:15.684
937.8019,445.3366,28/04/2016 13:49:15.699
963.0674,396.6479,28/04/2016 13:49:15.732
966.8331,391.5815,28/04/2016 13:49:15.716
963.2778,376.7018,28/04/2016 13:49:15.749
935.96,419.6724,28/04/2016 13:49:15.766
950.0341,398.919,28/04/2016 13:49:15.782
951.709,427.9177,28/04/2016 13:49:15.799
921.245,423.7634,28/04/2016 13:49:15.815
756.1186,444.3187,28/04/2016 13:49:15.833
647.2714,451.0798,28/04/2016 13:49:15.849
618.5377,435.9098,28/04/2016 13:49:15.865
622.9918,465.4989,28/04/2016 13:49:15.883
655.8436,462.5041,28/04/2016 13:49:15.899
638.6753,472.2066,28/04/2016 13:49:15.916
656.5522,485.8199,28/04/2016 13:49:15.935
650.2944,478.4618,28/04/2016 13:49:15.949
655.0004,462.3552,28/04/2016 13:49:15.965
635.6704,443.6671,28/04/2016 13:49:15.982
661.9581,459.7476,28/04/2016 13:49:15.999
650.4973,466.2205,28/04/2016 13:49:16.015
593.1918,459.3601,28/04/2016 13:49:16.049
592.1647,478.4992,28/04/2016 13:49:16.032
586.3804,477.5213,28/04/2016 13:49:16.065
589.8604,460.0864,28/04/2016 13:49:16.082
594.495,471.4159,28/04/2016 13:49:16.099
597.9595,486.9188,28/04/2016 13:49:16.115
609.017,481.1097,28/04/2016 13:49:16.132
597.5183,470.5368,28/04/2016 13:49:16.149
603.5038,476.2802,28/04/2016 13:49:16.165
582.2147,480.2536,28/04/2016 13:49:16.182
625.4688,471.6422,28/04/2016 13:49:16.198
734.9196,460.4929,28/04/2016 13:49:16.215
758.4452,482.8404,28/04/2016 13:49:16.235
777.6718,466.662,28/04/2016 13:49:16.249
785.9921,484.6247,28/04/2016 13:49:16.265
785.0479,475.4534,28/04/2016 13:49:16.282
799.6636,479.8275,28/04/2016 13:49:16.298
780.6528,450.8115,28/04/2016 13:49:16.316
811.4379,476.0017,28/04/2016 13:49:16.332
789.9624,482.1292,28/04/2016 13:49:16.348
774.1468,470.1409,28/04/2016 13:49:16.365
782.4425,495.0248,28/04/2016 13:49:16.398
796.8751,500.8795,28/04/2016 13:49:16.415
860.2935,464.9349,28/04/2016 13:49:16.432
886.3777,468.0547,28/04/2016 13:49:16.449
943.9218,498.7292,28/04/2016 13:49:16.482
926.0151,470.9301,28/04/2016 13:49:16.466
933.7094,489.5984,28/04/2016 13:49:16.515
934.1276,478.3463,28/04/2016 13:49:16.531
929.6607,492.9236,28/04/2016 13:49:16.548
918.3739,477.9717,28/04/2016 13:49:16.565
934.629,476.1853,28/04/2016 13:49:16.582
933.5074,473.9495,28/04/2016 13:49:16.598
954.0623,476.9084,28/04/2016 13:49:16.615
949.6575,491.6002,28/04/2016 13:49:16.631
960.1606,492.8234,28/04/2016 13:49:16.648
913.2796,472.5422,28/04/2016 13:49:16.665
913.4081,464.6327,28/04/2016 13:49:16.681
901.3446,479.5504,28/04/2016 13:49:16.698
932.6343,460.3519,28/04/2016 13:49:16.715
892.7411,489.5721,28/04/2016 13:49:16.731
797.0374,499.5386,28/04/2016 13:49:16.748
733.1638,496.3768,28/04/2016 13:49:16.764
754.2594,506.4603,28/04/2016 13:49:16.781
748.99,504.1032,28/04/2016 13:49:16.798
763.5441,505.9015,28/04/2016 13:49:16.814
762.3667,501.3179,28/04/2016 13:49:16.831
739.0845,492.9168,28/04/2016 13:49:16.848
737.8392,500.9778,28/04/2016 13:49:16.864
755.6124,513.2634,28/04/2016 13:49:16.881
752.3641,504.9967,28/04/2016 13:49:16.898
768.0663,503.8151,28/04/2016 13:49:16.914
745.9199,506.6732,28/04/2016 13:49:16.932
682.5867,510.4828,28/04/2016 13:49:16.948
668.6028,504.8735,28/04/2016 13:49:16.981
645.3635,516.9463,28/04/2016 13:49:16.964
655.9669,509.2458,28/04/2016 13:49:16.997
660.4027,507.4829,28/04/2016 13:49:17.014
664.118,495.1556,28/04/2016 13:49:17.031
652.5828,518.3813,28/04/2016 13:49:17.047
653.328,521.826,28/04/2016 13:49:17.064
674.8989,526.3157,28/04/2016 13:49:17.083
653.3536,490.9133,28/04/2016 13:49:17.098
639.4916,506.764,28/04/2016 13:49:17.114
675.0877,505.4452,28/04/2016 13:49:17.131
666.7275,529.2934,28/04/2016 13:49:17.147
705.2526,508.8677,28/04/2016 13:49:17.166
663.6721,506.3155,28/04/2016 13:49:17.181
595.572,523.2439,28/04/2016 13:49:17.197
615.0092,514.7604,28/04/2016 13:49:17.214
615.1515,525.7813,28/04/2016 13:49:17.231
612.7578,503.5627,28/04/2016 13:49:17.247
587.5077,523.5166,28/04/2016 13:49:17.264
620.1371,514.573,28/04/2016 13:49:17.280
593.7006,508.1031,28/04/2016 13:49:17.297
606.5356,510.999,28/04/2016 13:49:17.315
617.9991,500.0295,28/04/2016 13:49:17.331
612.4183,511.9042,28/04/2016 13:49:17.347
619.6298,511.135,28/04/2016 13:49:17.364
629.2302,488.5182,28/04/2016 13:49:17.381
704.2371,497.3029,28/04/2016 13:49:17.398
768.3105,486.6555,28/04/2016 13:49:17.415
795.5765,498.6757,28/04/2016 13:49:17.430
794.1122,494.4603,28/04/2016 13:49:17.447
801.4431,504.3546,28/04/2016 13:49:17.464
809.7551,497.2019,28/04/2016 13:49:17.480
789.256,511.5745,28/04/2016 13:49:17.497
762.3746,508.2766,28/04/2016 13:49:17.514
779.6074,502.6179,28/04/2016 13:49:17.530
797.8138,522.9352,28/04/2016 13:49:17.547
785.631,507.539,28/04/2016 13:49:17.566
765.9097,505.3318,28/04/2016 13:49:17.580
777.0631,501.4316,28/04/2016 13:49:17.597
770.9349,505.1161,28/04/2016 13:49:17.614
790.2788,512.3917,28/04/2016 13:49:17.635
853.1824,528.7577,28/04/2016 13:49:17.647
894.0051,513.7487,28/04/2016 13:49:17.664
872.5058,506.5955,28/04/2016 13:49:17.680
878.7467,505.1637,28/04/2016 13:49:17.697
889.8827,511.2924,28/04/2016 13:49:17.714
879.3052,482.2454,28/04/2016 13:49:17.730
