BlinkType,TimeTracker
NormalBlink,2016-04-21 16:35:59.086
NormalBlink,2016-04-21 16:35:59.169
NormalBlink,2016-04-21 16:35:59.369
NormalBlink,2016-04-21 16:35:59.935
NormalBlink,2016-04-21 16:36:00.301
NormalBlink,2016-04-21 16:36:00.567
NormalBlink,2016-04-21 16:36:01.050
NormalBlink,2016-04-21 16:36:01.200
NormalBlink,2016-04-21 16:36:01.450
LongBlink,2016-04-21 16:36:02.049
NormalBlink,2016-04-21 16:36:02.183
NormalBlink,2016-04-21 16:36:02.482
NormalBlink,2016-04-21 16:36:02.582
NormalBlink,2016-04-21 16:36:03.098
NormalBlink,2016-04-21 16:36:03.598
NormalBlink,2016-04-21 16:36:04.247
NormalBlink,2016-04-21 16:36:04.430
NormalBlink,2016-04-21 16:36:04.563
NormalBlink,2016-04-21 16:36:04.646
NormalBlink,2016-04-21 16:36:05.046
NormalBlink,2016-04-21 16:36:05.362
NormalBlink,2016-04-21 16:36:05.545
LongBlink,2016-04-21 16:36:06.644
NormalBlink,2016-04-21 16:36:06.794
NormalBlink,2016-04-21 16:36:07.826
NormalBlink,2016-04-21 16:36:07.976
NormalBlink,2016-04-21 16:36:08.092
LongBlink,2016-04-21 16:36:09.008
NormalBlink,2016-04-21 16:36:09.208
NormalBlink,2016-04-21 16:36:09.658
NormalBlink,2016-04-21 16:36:09.891
NormalBlink,2016-04-21 16:36:10.041
NormalBlink,2016-04-21 16:36:10.208
NormalBlink,2016-04-21 16:36:10.790
NormalBlink,2016-04-21 16:36:10.873
NormalBlink,2016-04-21 16:36:10.973
NormalBlink,2016-04-21 16:36:12.055
NormalBlink,2016-04-21 16:36:12.289
NormalBlink,2016-04-21 16:36:12.988
NormalBlink,2016-04-21 16:36:13.071
NormalBlink,2016-04-21 16:36:13.304
NormalBlink,2016-04-21 16:36:13.687
NormalBlink,2016-04-21 16:36:14.037
NormalBlink,2016-04-21 16:36:14.203
NormalBlink,2016-04-21 16:36:14.403
NormalBlink,2016-04-21 16:36:14.486
NormalBlink,2016-04-21 16:36:14.636
NormalBlink,2016-04-21 16:36:15.102
NormalBlink,2016-04-21 16:36:15.468
NormalBlink,2016-04-21 16:36:15.668
NormalBlink,2016-04-21 16:36:16.500
NormalBlink,2016-04-21 16:36:16.734
NormalBlink,2016-04-21 16:36:17.016
NormalBlink,2016-04-21 16:36:17.699
NormalBlink,2016-04-21 16:36:18.315
NormalBlink,2016-04-21 16:36:18.981
NormalBlink,2016-04-21 16:36:19.114
NormalBlink,2016-04-21 16:36:19.947
NormalBlink,2016-04-21 16:36:20.762
NormalBlink,2016-04-21 16:36:21.045
NormalBlink,2016-04-21 16:36:21.195
NormalBlink,2016-04-21 16:36:21.478
NormalBlink,2016-04-21 16:36:21.844
NormalBlink,2016-04-21 16:36:22.693
NormalBlink,2016-04-21 16:36:22.861
NormalBlink,2016-04-21 16:36:24.075
NormalBlink,2016-04-21 16:36:24.591
NormalBlink,2016-04-21 16:36:24.675
NormalBlink,2016-04-21 16:36:25.207
NormalBlink,2016-04-21 16:36:26.006
NormalBlink,2016-04-21 16:36:26.156
NormalBlink,2016-04-21 16:36:26.422
NormalBlink,2016-04-21 16:36:26.622
NormalBlink,2016-04-21 16:36:26.872
NormalBlink,2016-04-21 16:36:27.472
NormalBlink,2016-04-21 16:36:27.572
