CRX,CRY
772.8699,583.2003
786.1268,585.8959
782.1321,573.9461
779.1329,586.6263
783.7959,565.2579
781.3829,578.7032
780.4263,564.746
785.5778,577.3079
793.5216,574.5585
782.899,584.3813
783.939,561.6089
787.2563,579.9609
785.0673,577.131
786.9219,576.0032
776.829,548.476
776.041,577.4988
776.8388,543.8763
778.754,557.7207
778.4657,576.6473
729.2126,549.6948
703.2959,557.0309
702.6968,567.4293
718.4353,557.4034
718.265,558.9679
708.1266,546.6128
703.5883,542.4518
726.3833,561.5875
723.4066,544.5893
717.9835,559.7808
729.7495,547.8613
726.2577,525.3795
733.3271,550.1879
741.1948,563.4582
742.9199,533.1895
747.7939,555.9323
738.9995,556.7769
743.5118,560.5585
750.1174,540.7063
758.2838,451.3304
782.2936,384.5788
793.1252,369.4969
795.0624,384.2915
806.4703,375.0162
799.1025,386.103
799.2899,377.7516
811.1506,375.8316
797.9896,384.244
800.6083,385.5878
823.5908,390.5064
840.6305,358.1166
857.5577,367.4507
872.3428,342.3075
876.1779,346.2877
884.5767,315.4706
885.4321,346.5162
873.8328,338.1577
881.423,336.2283
893.2396,336.3907
880.2794,319.8123
900.7352,358.9557
901.6464,339.1999
888.782,335.0277
900.6584,341.1475
902.5312,340.3155
905.9707,338.5567
901.6057,336.6858
897.6062,340.179
892.5115,328.0941
907.0736,311.2791
911.8993,294.5377
907.6342,278.2338
913.8464,262.003
906.1061,250.7125
907.7609,240.4069
904.2057,281.6559
913.3092,281.4144
894.2178,301.5211
911.0679,261.0936
931.9306,237.9806
909.618,270.0192
782.4652,471.3906
720.35,559.995
754.9873,546.9257
733.681,560.7805
742.6465,541.8293
752.3704,545.4591
754.3455,547.141
728.8638,546.2644
737.8307,543.7525
745.6593,567.6895
732.8608,516.6914
750.9867,528.8828
757.434,545.9858
781.4986,545.9008
801.4597,527.2703
805.0381,521.4171
795.5457,510.105
785.9187,520.5128
801.6803,525.8676
803.8589,532.2004
801.4875,527.5038
800.7944,551.1412
796.2562,511.8032
806.6782,531.9384
800.6311,540.2352
792.4358,532.1681
797.0382,550.5228
797.2333,581.3973
731.2357,773.7845
736.4158,879.4386
764.8973,873.7316
764.8999,882.8264
767.7057,879.7196
747.8666,887.6425
746.7638,882.8712
762.7755,877.9451
746.7014,882.4716
749.3738,868.9679
758.9137,875.4305
755.7419,871.022
777.6952,877.8991
828.0181,885.0189
825.6389,883.9274
755.3865,901.2667
729.0226,897.3658
736.978,898.96
734.04,903.0289
713.3383,881.0832
722.7016,882.0895
739.0099,894.1339
720.1656,897.6496
740.4868,807.7205
758.5139,611.3628
764.8209,547.1078
748.4681,543.0844
774.0226,557.5695
765.3303,524.5891
763.9896,533.4483
783.4995,550.1481
766.4473,548.2994
772.4182,544.7458
780.3285,540.8818
783.8797,548.368
779.2565,542.1298
788.9876,578.8776
771.2024,541.7725
776.2517,569.5378
769.9692,525.4913
780.8889,569.4103
762.8292,534.3761
766.265,537.6279
770.3876,533.5734
782.8491,526.3179
787.4592,534.4691
784.1191,528.8126
786.0994,560.6144
732.475,753.8698
720.2496,884.8929
716.7647,886.4424
700.8973,809.4149
766.3963,577.8954
800.9635,427.5873
814.5981,397.1082
825.0997,419.3129
816.9224,434.9346
818.5122,410.994
807.5519,397.4383
827.0414,382.6749
831.7631,381.1423
891.6743,291.8494
900.2435,276.2028
912.2299,271.5665
904.1586,289.5765
894.4955,286.2112
913.2344,278.9802
898.1862,302.3602
891.2467,278.821
897.0258,258.4662
904.011,283.3005
893.2496,283.2705
910.857,277.962
906.7996,244.024
914.0299,281.9096
909.8214,280.1575
904.7104,265.8422
902.1066,278.6885
916.515,266.721
904.6962,279.6329
901.0975,266.218
911.7065,252.2011
889.0862,299.7953
902.9094,275.2187
901.7087,278.2812
904.5047,307.9349
901.6544,279.2636
899.123,282.9913
911.0577,391.475
913.7843,412.2366
902.4669,404.4322
907.385,436.5057
901.6447,420.6623
905.9695,425.6263
890.2224,450.6787
901.375,430.0043
914.526,411.1487
890.6072,440.2457
896.8193,438.3857
901.8771,422.1578
890.9763,442.3009
885.917,428.21
882.3926,449.7359
880.3002,444.0665
880.9447,458.1935
872.1775,454.0832
887.8538,445.0207
876.2263,453.3104
876.4614,474.8726
871.6235,439.3379
862.3143,457.6105
858.6331,464.8257
776.59,537.2837
785.7075,530.9008
764.5396,549.5042
778.2845,537.0328
760.8948,551.4788
763.1312,555.828
766.238,537.5884
774.1688,525.9727
777.8605,565.0699
769.6017,534.1179
778.7819,553.1665
762.0875,573.9421
748.2216,573.5179
753.9087,555.8803
763.4504,540.4925
757.8407,545.2795
739.5909,587.4576
729.3672,548.4111
735.0621,569.8192
734.8716,538.1843
726.4908,574.2664
731.6235,560.2644
729.4642,568.2465
734.5618,549.7587
724.8402,559.1091
728.2888,574.3051
731.5532,581.9891
726.3499,565.2472
732.7408,585.8243
736.907,581.0756
732.9017,568.0535
719.8018,594.5753
735.104,573.1718
736.8435,581.6321
723.3666,586.8531
742.7913,573.3598
755.2591,596.0491
752.8006,557.336
771.6011,581.6696
772.2769,584.9894
773.1293,569.6023
782.6514,547.4914
769.2706,568.2603
784.8677,550.373
774.7534,567.9771
782.4005,555.4213
782.8754,538.9453
797.8411,548.7844
803.6072,563.1588
805.7022,542.6476
797.3984,558.6575
797.2735,547.5598
808.1648,543.4937
810.2036,524.5085
828.9041,548.8295
805.9574,514.6524
824.8283,535.9465
816.0547,535.283
779.4838,524.9351
778.2867,543.0981
777.0597,551.0273
784.0099,578.0812
777.8162,551.1194
781.6337,520.5459
792.3612,554.0604
783.2716,553.7919
794.7793,568.5636
785.2442,556.287
792.2006,553.6764
755.6271,650.4456
797.6084,910.5574
810.3309,906.3296
816.8543,737.951
815.8204,465.6602
820.7376,507.6834
820.3407,465.4758
816.2277,468.848
812.6315,454.2565
815.5959,458.2354
822.9149,477.736
815.4348,450.9123
812.7327,465.3484
815.6642,472.6241
813.123,489.3469
807.2872,462.4244
814.3626,476.854
815.434,462.1659
799.8253,479.0638
809.1703,488.0439
807.5261,462.6135
803.1078,459.4263
808.0795,481.8294
814.2985,491.0531
808.7633,469.5623
794.103,470.7402
817.032,489.0248
816.2488,485.8297
808.7145,484.9947
815.6678,488.7643
802.7135,494.1077
808.421,507.9816
795.2136,515.3903
798.4811,515.4839
791.3644,502.6251
788.968,497.7765
774.1505,545.4894
770.5117,547.0739
779.7603,540.1591
762.2211,539.2911
757.032,549.2067
760.3104,536.6317
769.3121,519.983
773.1593,555.1993
771.245,542.8313
764.9038,569.3508
768.1976,549.8478
770.7441,550.2098
777.9612,543.5494
770.803,552.6143
782.4922,538.579
787.0044,542.8405
790.9445,540.1344
785.1476,571.1356
778.6954,548.8487
773.2258,553.5244
775.3246,571.3878
777.8564,525.5455
780.7118,551.5316
783.533,534.9404
776.0543,568.3713
784.6112,556.3384
771.6031,564.7441
787.8242,575.985
781.6879,564.4238
786.1257,552.7297
774.0813,560.9558
781.7136,552.0905
775.6248,591.663
784.1105,583.3049
782.5017,564.9551
780.5753,569.5076
767.2252,560.3737
772.0391,585.9444
779.7714,554.9655
773.4585,577.7798
788.7046,550.1307
772.3661,557.907
789.6092,565.1771
782.7305,561.2327
783.8173,581.931
777.0652,546.4323
772.9559,561.4875
781.4945,556.8712
775.795,569.3207
794.7101,541.0906
776.0833,558.9186
776.9779,554.3608
701.2253,493.2646
617.6359,471.7179
599.0533,488.9206
598.3337,473.7318
600.903,471.851
607.0845,478.7163
609.8457,484.3357
598.7941,477.708
629.0544,465.6166
616.1609,473.9553
621.8362,467.9838
607.0066,471.7833
662.5971,474.8419
698.1743,434.7894
708.0535,436.7666
698.917,433.198
707.644,435.038
729.4766,439.13
740.4438,419.6013
743.3216,422.0697
749.5509,422.9895
765.3695,442.9179
784.7572,425.476
778.0813,430.7346
807.3572,421.06
803.5843,423.1169
822.1565,416.7339
821.5634,440.405
850.4335,421.7994
839.762,405.0709
855.3597,405.337
860.6888,418.4146
880.8784,411.0643
874.1173,428.2274
876.1302,408.3639
881.8667,431.998
877.605,428.644
882.1626,421.3633
887.5629,410.7384
882.5396,443.914
892.6205,425.8706
899.1424,397.3819
895.7671,421.1834
893.6129,411.5713
890.6582,404.3152
895.7331,431.3285
889.9393,414.7693
898.0739,421.4785
881.7197,427.7402
891.4196,426.855
897.5369,432.9203
891.0637,425.3876
897.0748,437.3876
894.7607,437.1071
895.302,435.2589
893.3723,441.9515
897.4008,430.601
897.9535,448.3505
900.2196,464.6043
892.8759,461.9408
895.7501,454.5534
900.2885,461.5462
911.2914,463.2188
911.5577,456.7647
896.2176,456.0065
901.1002,480.6464
894.8917,473.3545
900.488,474.5288
907.8547,471.4675
909.6149,477.7844
897.7075,486.1857
895.3185,481.1563
893.1803,468.8889
892.3571,485.4254
883.2391,470.8675
870.4921,499.0665
893.2921,492.8962
874.3711,481.9628
873.2887,499.4715
867.0571,490.5529
865.1113,479.3181
995.5435,499.6324
1046.1377,496.8687
1026.3951,493.4974
1021.8102,507.301
1023.4769,512.3128
1012.7275,488.5949
994.8912,494.8372
991.1694,492.2209
983.3745,492.1911
974.9545,469.281
970.075,491.9556
947.8232,490.1339
948.7321,501.1145
954.1483,509.4632
923.3044,513.9722
931.699,494.2636
909.0807,489.438
918.0916,524.9702
906.9785,498.0586
904.5531,493.1535
898.143,501.1357
877.6935,483.1925
893.1915,480.3413
869.7025,492.0041
872.5751,504.457
861.3391,500.6064
879.6828,495.7286
856.8138,500.842
848.0607,488.8427
861.174,486.8593
846.7762,458.532
827.8092,500.7631
656.8524,528.6118
635.3596,535.9118
637.5478,518.2463
636.5431,518.0374
641.2734,516.7842
637.0449,521.2847
639.9589,515.2684
637.1034,506.193
632.3669,519.257
632.6602,527.4906
632.342,514.4984
625.8985,539.8998
630.1812,530.3835
620.1098,507.29
621.8193,497.9644
629.6345,523.979
607.8396,510.4587
629.3931,505.4715
634.9879,504.9556
625.8837,489.0478
630.4489,497.9974
623.8469,505.1589
627.213,505.3747
630.1122,495.2933
640.6356,501.1051
640.1776,500.0708
637.708,507.6554
654.8328,499.3502
644.835,513.1287
640.5093,509.3914
647.0917,473.6832
642.9074,490.1321
652.5634,495.9476
654.0557,476.6994
667.1672,478.0502
659.2452,487.9708
674.4507,482.8639
661.5894,483.2797
671.9567,505.4628
675.9768,486.7293
668.4129,499.9606
685.7769,510.553
676.2397,509.9611
679.9317,504.4734
674.0689,506.7795
687.4561,499.9381
686.9081,534.1805
691.8455,526.4722
691.3914,510.1282
694.4163,485.9071
713.0203,523.9369
697.9599,528.457
