CRX,CRY
597.3365,391.7445
611.4337,396.5292
600.9811,400.397
600.0014,413.108
630.3567,405.7431
588.7504,432.1638
676.5698,403.9753
724.0539,391.4387
716.23,451.2372
728.1791,369.0865
722.8806,411.6707
713.1489,404.8429
711.5308,387.1052
717.5861,391.9466
722.9199,376.9321
701.023,381.9659
724.7794,379.0468
716.1234,402.553
738.5807,377.4818
722.5163,377.4168
718.389,385.5704
732.4451,380.8299
748.4116,422.4618
816.6947,383.9963
813.1644,406.2772
835.9836,382.559
839.7956,406.3085
832.5283,395.6221
833.562,372.9372
815.5532,416.2635
810.4149,417.0256
814.2412,396.1513
820.4613,384.5314
827.2051,369.9828
810.7584,376.0975
916.8458,387.7693
922.3081,393.6445
932.2015,447.0848
913.3094,383.0196
921.3427,406.2703
928.9796,439.4642
932.1699,436.177
926.5702,399.2279
936.0131,452.8725
930.0244,449.3043
930.0054,428.1393
926.4491,424.7269
952.941,401.0331
994.6465,433.5724
1017.9263,412.1271
1013.8413,410.23
1028.246,392.8232
1017.2437,396.8733
1018.7031,405.9542
789.5812,433.6154
997.3652,385.7957
593.3948,429.5947
606.6355,433.6558
605.3135,426.8947
624.5454,416.8083
616.2227,463.4871
608.6796,404.7303
599.7651,460.8789
600.6106,415.5535
616.9811,419.1365
597.5421,424.9733
621.4484,407.4704
602.3155,414.7195
606.5837,422.3344
615.4623,413.871
618.8521,409.205
605.5008,452.3931
610.4318,421.7767
605.6989,404.2227
629.0347,471.6054
679.3295,463.8025
660.7078,483.1653
663.6107,482.5718
658.221,472.1157
664.217,496.3947
641.9501,427.142
670.8996,455.2711
651.5636,461.0767
650.6296,457.4955
672.0028,420.6482
650.4914,443.1085
780.9285,422.4616
809.9632,408.9698
798.6407,464.2442
824.9083,500.5819
815.5756,420.1335
805.067,450.5529
803.3353,472.2341
800.7484,452.6656
821.7642,411.739
809.1157,490.7343
823.298,475.1323
812.5444,431.256
812.2296,446.5444
821.6521,467.3867
845.7338,436.9416
916.365,448.981
927.9419,427.8206
912.0361,459.1198
900.6555,528.3604
915.9067,474.2205
903.3778,449.2827
907.4476,466.7055
892.8204,466.3416
900.8569,517.7748
879.589,437.2571
914.7439,497.6476
904.4127,487.1426
897.9113,464.7794
906.9617,478.053
897.4998,418.0638
903.4596,475.0209
890.9655,417.6501
921.4506,419.7805
842.8193,463.9394
836.1636,422.8685
858.4045,453.0916
834.1307,439.1981
859.2938,420.301
811.7982,458.322
817.2292,409.6639
803.36,409.6436
803.4003,424.7821
809.6563,419.5395
801.7943,426.9656
829.6947,454.7925
810.9626,453.3943
809.6367,407.8255
925.3589,426.4573
937.5934,444.8424
926.7659,438.8564
1004.6182,429.4272
1028.2615,460.6347
1017.9417,434.4868
1029.3756,438.881
1025.9089,493.2875
1018.1331,429.3878
1014.7832,461.5355
883.5881,447.4206
891.9367,426.266
630.3526,491.1959
598.2977,478.0275
575.2535,465.9167
598.9348,505.3662
609.1487,470.497
608.2351,474.8188
590.1483,427.4753
590.5424,440.254
609.8982,478.6802
757.8525,541.1656
732.7146,425.137
770.0977,476.8107
735.405,491.307
749.1412,507.6661
746.2743,470.3262
752.1094,499.4723
760.0891,486.9539
732.0317,476.946
811.9124,478.8923
824.7987,467.4072
840.8479,437.0146
818.5886,462.6947
831.0584,464.5922
814.2776,435.4285
840.8724,479.5678
843.7874,429.9154
865.2241,484.0255
841.4971,508.6925
852.451,470.7951
844.1984,536.5556
841.3187,505.8613
839.119,466.5946
880.667,490.975
915.4622,497.1107
922.4697,542.5421
927.1435,557.3073
921.9661,526.705
906.7992,531.6392
925.1348,500.775
879.0638,441.9205
918.1799,502.6456
923.1063,507.9662
911.1073,513.662
927.1398,525.0868
907.1189,486.8483
695.1888,538.1974
591.0228,551.1994
600.2556,553.3036
589.5021,553.3003
608.3436,536.9636
604.7443,557.8983
597.603,561.9695
578.7889,527.2881
598.6163,555.6536
601.4169,549.1174
610.1104,566.4462
720.0712,548.6961
613.2955,575.4925
609.1659,550.0585
607.5807,535.6781
739.8774,531.3186
764.3077,533.6247
766.9105,544.2483
770.0892,555.3923
775.3909,572.5098
757.1384,548.8787
752.553,552.8202
838.5553,566.8406
828.5901,532.2988
831.2151,540.0928
830.4231,558.6091
850.5369,534.136
822.2115,557.2249
858.7598,539.2219
813.5071,584.6951
840.6165,553.301
881.2208,584.9694
880.0152,574.8575
883.4623,516.6854
862.1932,500.8177
859.8256,559.274
866.7692,529.8638
882.0187,511.8814
881.4048,549.16
868.1492,561.4915
869.6632,558.2319
862.2166,561.805
881.7307,550.7357
878.995,558.5341
877.6754,556.9037
867.9796,553.4519
950.9467,572.8373
