BlinkType,TimeTracker
NormalBlink,2016-04-21 18:29:08.592
NormalBlink,2016-04-21 18:29:08.709
NormalBlink,2016-04-21 18:29:08.826
NormalBlink,2016-04-21 18:29:08.993
NormalBlink,2016-04-21 18:29:09.192
NormalBlink,2016-04-21 18:29:10.442
NormalBlink,2016-04-21 18:29:10.641
NormalBlink,2016-04-21 18:29:11.174
NormalBlink,2016-04-21 18:29:11.407
NormalBlink,2016-04-21 18:29:11.557
NormalBlink,2016-04-21 18:29:11.740
NormalBlink,2016-04-21 18:29:12.073
NormalBlink,2016-04-21 18:29:12.473
NormalBlink,2016-04-21 18:29:12.556
NormalBlink,2016-04-21 18:29:12.988
NormalBlink,2016-04-21 18:29:14.037
NormalBlink,2016-04-21 18:29:14.220
NormalBlink,2016-04-21 18:29:14.553
NormalBlink,2016-04-21 18:29:14.770
NormalBlink,2016-04-21 18:29:14.954
NormalBlink,2016-04-21 18:29:15.119
NormalBlink,2016-04-21 18:29:15.220
NormalBlink,2016-04-21 18:29:15.352
NormalBlink,2016-04-21 18:29:15.419
NormalBlink,2016-04-21 18:29:15.502
NormalBlink,2016-04-21 18:29:15.702
NormalBlink,2016-04-21 18:29:15.885
NormalBlink,2016-04-21 18:29:16.119
NormalBlink,2016-04-21 18:29:16.537
NormalBlink,2016-04-21 18:29:16.651
NormalBlink,2016-04-21 18:29:16.868
NormalBlink,2016-04-21 18:29:17.402
NormalBlink,2016-04-21 18:29:17.484
NormalBlink,2016-04-21 18:29:17.650
NormalBlink,2016-04-21 18:29:17.751
NormalBlink,2016-04-21 18:29:18.116
NormalBlink,2016-04-21 18:29:18.216
NormalBlink,2016-04-21 18:29:18.799
NormalBlink,2016-04-21 18:29:18.883
NormalBlink,2016-04-21 18:29:18.965
NormalBlink,2016-04-21 18:29:19.431
NormalBlink,2016-04-21 18:29:19.531
NormalBlink,2016-04-21 18:29:19.731
NormalBlink,2016-04-21 18:29:19.847
NormalBlink,2016-04-21 18:29:20.347
NormalBlink,2016-04-21 18:29:20.530
NormalBlink,2016-04-21 18:29:20.847
NormalBlink,2016-04-21 18:29:21.132
NormalBlink,2016-04-21 18:29:21.279
NormalBlink,2016-04-21 18:29:21.562
NormalBlink,2016-04-21 18:29:21.829
NormalBlink,2016-04-21 18:29:22.061
NormalBlink,2016-04-21 18:29:22.711
NormalBlink,2016-04-21 18:29:22.994
NormalBlink,2016-04-21 18:29:23.161
NormalBlink,2016-04-21 18:29:23.476
NormalBlink,2016-04-21 18:29:24.009
NormalBlink,2016-04-21 18:29:24.226
NormalBlink,2016-04-21 18:29:24.609
NormalBlink,2016-04-21 18:29:24.678
NormalBlink,2016-04-21 18:29:24.826
NormalBlink,2016-04-21 18:29:25.075
NormalBlink,2016-04-21 18:29:25.408
NormalBlink,2016-04-21 18:29:25.558
NormalBlink,2016-04-21 18:29:26.079
NormalBlink,2016-04-21 18:29:26.493
NormalBlink,2016-04-21 18:29:26.606
NormalBlink,2016-04-21 18:29:26.940
NormalBlink,2016-04-21 18:29:27.027
NormalBlink,2016-04-21 18:29:27.223
NormalBlink,2016-04-21 18:29:27.674
NormalBlink,2016-04-21 18:29:27.973
NormalBlink,2016-04-21 18:29:28.456
NormalBlink,2016-04-21 18:29:28.821
NormalBlink,2016-04-21 18:29:28.938
NormalBlink,2016-04-21 18:29:29.154
NormalBlink,2016-04-21 18:29:29.504
NormalBlink,2016-04-21 18:29:29.688
NormalBlink,2016-04-21 18:29:29.904
NormalBlink,2016-04-21 18:29:30.020
NormalBlink,2016-04-21 18:29:30.287
NormalBlink,2016-04-21 18:29:30.403
NormalBlink,2016-04-21 18:29:30.554
NormalBlink,2016-04-21 18:29:30.736
NormalBlink,2016-04-21 18:29:30.953
NormalBlink,2016-04-21 18:29:31.053
NormalBlink,2016-04-21 18:29:31.152
NormalBlink,2016-04-21 18:29:31.469
NormalBlink,2016-04-21 18:29:31.735
NormalBlink,2016-04-21 18:29:32.602
NormalBlink,2016-04-21 18:29:33.100
NormalBlink,2016-04-21 18:29:33.216
NormalBlink,2016-04-21 18:29:33.333
NormalBlink,2016-04-21 18:29:33.549
NormalBlink,2016-04-21 18:29:33.799
NormalBlink,2016-04-21 18:29:33.966
NormalBlink,2016-04-21 18:29:34.082
NormalBlink,2016-04-21 18:29:34.149
NormalBlink,2016-04-21 18:29:34.282
LongBlink,2016-04-21 18:29:35.697
NormalBlink,2016-04-21 18:29:35.764
NormalBlink,2016-04-21 18:29:35.863
NormalBlink,2016-04-21 18:29:36.030
NormalBlink,2016-04-21 18:29:36.314
NormalBlink,2016-04-21 18:29:36.466
NormalBlink,2016-04-21 18:29:36.713
NormalBlink,2016-04-21 18:29:36.896
NormalBlink,2016-04-21 18:29:36.995
NormalBlink,2016-04-21 18:29:37.762
NormalBlink,2016-04-21 18:29:37.994
NormalBlink,2016-04-21 18:29:38.127
NormalBlink,2016-04-21 18:29:38.327
NormalBlink,2016-04-21 18:29:38.460
NormalBlink,2016-04-21 18:29:38.810
NormalBlink,2016-04-21 18:29:39.026
NormalBlink,2016-04-21 18:29:39.376
NormalBlink,2016-04-21 18:29:39.659
NormalBlink,2016-04-21 18:29:39.759
NormalBlink,2016-04-21 18:29:39.959
NormalBlink,2016-04-21 18:29:40.242
NormalBlink,2016-04-21 18:29:40.575
NormalBlink,2016-04-21 18:29:40.675
NormalBlink,2016-04-21 18:29:41.107
NormalBlink,2016-04-21 18:29:41.457
NormalBlink,2016-04-21 18:29:41.807
NormalBlink,2016-04-21 18:29:41.873
NormalBlink,2016-04-21 18:29:42.106
NormalBlink,2016-04-21 18:29:42.289
NormalBlink,2016-04-21 18:29:42.539
NormalBlink,2016-04-21 18:29:42.988
NormalBlink,2016-04-21 18:29:43.138
NormalBlink,2016-04-21 18:29:43.238
NormalBlink,2016-04-21 18:29:43.472
NormalBlink,2016-04-21 18:29:43.638
NormalBlink,2016-04-21 18:29:44.038
NormalBlink,2016-04-21 18:29:44.137
NormalBlink,2016-04-21 18:29:44.221
NormalBlink,2016-04-21 18:29:44.753
NormalBlink,2016-04-21 18:29:45.103
NormalBlink,2016-04-21 18:29:45.237
NormalBlink,2016-04-21 18:29:45.604
NormalBlink,2016-04-21 18:29:45.920
NormalBlink,2016-04-21 18:29:46.036
NormalBlink,2016-04-21 18:29:46.119
NormalBlink,2016-04-21 18:29:46.319
NormalBlink,2016-04-21 18:29:46.536
NormalBlink,2016-04-21 18:29:46.652
NormalBlink,2016-04-21 18:29:46.985
NormalBlink,2016-04-21 18:29:47.135
NormalBlink,2016-04-21 18:29:47.268
NormalBlink,2016-04-21 18:29:47.319
NormalBlink,2016-04-21 18:29:47.418
NormalBlink,2016-04-21 18:29:47.651
NormalBlink,2016-04-21 18:29:48.101
NormalBlink,2016-04-21 18:29:48.334
NormalBlink,2016-04-21 18:29:48.633
NormalBlink,2016-04-21 18:29:48.767
NormalBlink,2016-04-21 18:29:48.983
NormalBlink,2016-04-21 18:29:49.049
NormalBlink,2016-04-21 18:29:49.300
NormalBlink,2016-04-21 18:29:49.632
NormalBlink,2016-04-21 18:29:49.715
NormalBlink,2016-04-21 18:29:49.815
NormalBlink,2016-04-21 18:29:50.015
NormalBlink,2016-04-21 18:29:50.181
NormalBlink,2016-04-21 18:29:51.014
NormalBlink,2016-04-21 18:29:51.164
NormalBlink,2016-04-21 18:29:51.247
NormalBlink,2016-04-21 18:29:51.497
NormalBlink,2016-04-21 18:29:52.214
NormalBlink,2016-04-21 18:29:52.613
NormalBlink,2016-04-21 18:29:52.763
NormalBlink,2016-04-21 18:29:52.962
NormalBlink,2016-04-21 18:29:53.128
NormalBlink,2016-04-21 18:29:53.261
NormalBlink,2016-04-21 18:29:53.544
NormalBlink,2016-04-21 18:29:53.627
NormalBlink,2016-04-21 18:29:53.694
NormalBlink,2016-04-21 18:29:54.027
NormalBlink,2016-04-21 18:29:54.262
NormalBlink,2016-04-21 18:29:54.343
NormalBlink,2016-04-21 18:29:54.477
NormalBlink,2016-04-21 18:29:54.626
NormalBlink,2016-04-21 18:29:55.325
NormalBlink,2016-04-21 18:29:55.542
NormalBlink,2016-04-21 18:29:55.642
NormalBlink,2016-04-21 18:29:55.727
NormalBlink,2016-04-21 18:29:55.825
NormalBlink,2016-04-21 18:29:56.176
NormalBlink,2016-04-21 18:29:56.393
NormalBlink,2016-04-21 18:29:56.757
NormalBlink,2016-04-21 18:29:56.957
NormalBlink,2016-04-21 18:29:57.107
NormalBlink,2016-04-21 18:29:57.291
NormalBlink,2016-04-21 18:29:57.373
NormalBlink,2016-04-21 18:29:57.490
NormalBlink,2016-04-21 18:29:57.606
NormalBlink,2016-04-21 18:29:57.656
NormalBlink,2016-04-21 18:29:57.956
NormalBlink,2016-04-21 18:29:58.189
NormalBlink,2016-04-21 18:29:58.355
NormalBlink,2016-04-21 18:29:58.439
NormalBlink,2016-04-21 18:29:58.606
NormalBlink,2016-04-21 18:29:58.921
NormalBlink,2016-04-21 18:29:59.021
NormalBlink,2016-04-21 18:29:59.138
NormalBlink,2016-04-21 18:29:59.338
NormalBlink,2016-04-21 18:29:59.504
NormalBlink,2016-04-21 18:29:59.604
NormalBlink,2016-04-21 18:29:59.805
NormalBlink,2016-04-21 18:29:59.887
NormalBlink,2016-04-21 18:29:59.954
NormalBlink,2016-04-21 18:30:00.103
NormalBlink,2016-04-21 18:30:00.170
NormalBlink,2016-04-21 18:30:00.288
NormalBlink,2016-04-21 18:30:00.387
NormalBlink,2016-04-21 18:30:00.436
NormalBlink,2016-04-21 18:30:00.621
NormalBlink,2016-04-21 18:30:00.969
NormalBlink,2016-04-21 18:30:01.153
NormalBlink,2016-04-21 18:30:01.369
NormalBlink,2016-04-21 18:30:01.885
NormalBlink,2016-04-21 18:30:02.168
NormalBlink,2016-04-21 18:30:02.251
NormalBlink,2016-04-21 18:30:02.318
NormalBlink,2016-04-21 18:30:02.384
NormalBlink,2016-04-21 18:30:02.534
NormalBlink,2016-04-21 18:30:02.653
NormalBlink,2016-04-21 18:30:02.769
NormalBlink,2016-04-21 18:30:02.885
NormalBlink,2016-04-21 18:30:02.985
NormalBlink,2016-04-21 18:30:03.068
NormalBlink,2016-04-21 18:30:03.135
NormalBlink,2016-04-21 18:30:03.201
NormalBlink,2016-04-21 18:30:04.150
NormalBlink,2016-04-21 18:30:04.333
NormalBlink,2016-04-21 18:30:04.450
NormalBlink,2016-04-21 18:30:04.649
NormalBlink,2016-04-21 18:30:04.816
NormalBlink,2016-04-21 18:30:04.982
NormalBlink,2016-04-21 18:30:05.066
NormalBlink,2016-04-21 18:30:05.149
NormalBlink,2016-04-21 18:30:05.332
NormalBlink,2016-04-21 18:30:05.750
NormalBlink,2016-04-21 18:30:05.898
NormalBlink,2016-04-21 18:30:06.114
NormalBlink,2016-04-21 18:30:06.431
NormalBlink,2016-04-21 18:30:06.963
NormalBlink,2016-04-21 18:30:07.114
NormalBlink,2016-04-21 18:30:07.363
NormalBlink,2016-04-21 18:30:07.680
NormalBlink,2016-04-21 18:30:07.879
NormalBlink,2016-04-21 18:30:08.345
NormalBlink,2016-04-21 18:30:08.645
NormalBlink,2016-04-21 18:30:08.745
NormalBlink,2016-04-21 18:30:08.880
NormalBlink,2016-04-21 18:30:08.929
NormalBlink,2016-04-21 18:30:09.194
NormalBlink,2016-04-21 18:30:09.394
NormalBlink,2016-04-21 18:30:09.679
NormalBlink,2016-04-21 18:30:10.043
NormalBlink,2016-04-21 18:30:10.477
NormalBlink,2016-04-21 18:30:10.676
NormalBlink,2016-04-21 18:30:10.892
NormalBlink,2016-04-21 18:30:11.059
NormalBlink,2016-04-21 18:30:11.209
LongBlink,2016-04-21 18:30:12.274
NormalBlink,2016-04-21 18:30:12.424
NormalBlink,2016-04-21 18:30:12.474
NormalBlink,2016-04-21 18:30:12.607
NormalBlink,2016-04-21 18:30:12.907
NormalBlink,2016-04-21 18:30:13.439
NormalBlink,2016-04-21 18:30:13.556
NormalBlink,2016-04-21 18:30:13.823
NormalBlink,2016-04-21 18:30:14.040
NormalBlink,2016-04-21 18:30:14.122
NormalBlink,2016-04-21 18:30:14.288
NormalBlink,2016-04-21 18:30:14.589
NormalBlink,2016-04-21 18:30:14.822
NormalBlink,2016-04-21 18:30:15.021
NormalBlink,2016-04-21 18:30:15.171
NormalBlink,2016-04-21 18:30:15.287
NormalBlink,2016-04-21 18:30:15.337
NormalBlink,2016-04-21 18:30:15.387
NormalBlink,2016-04-21 18:30:15.470
NormalBlink,2016-04-21 18:30:15.554
NormalBlink,2016-04-21 18:30:15.637
NormalBlink,2016-04-21 18:30:15.687
NormalBlink,2016-04-21 18:30:15.838
NormalBlink,2016-04-21 18:30:15.920
NormalBlink,2016-04-21 18:30:16.036
NormalBlink,2016-04-21 18:30:16.237
NormalBlink,2016-04-21 18:30:16.353
NormalBlink,2016-04-21 18:30:16.652
NormalBlink,2016-04-21 18:30:16.702
NormalBlink,2016-04-21 18:30:16.752
NormalBlink,2016-04-21 18:30:16.919
NormalBlink,2016-04-21 18:30:17.085
NormalBlink,2016-04-21 18:30:17.219
NormalBlink,2016-04-21 18:30:17.385
NormalBlink,2016-04-21 18:30:17.501
NormalBlink,2016-04-21 18:30:17.651
NormalBlink,2016-04-21 18:30:17.819
NormalBlink,2016-04-21 18:30:18.534
NormalBlink,2016-04-21 18:30:18.584
NormalBlink,2016-04-21 18:30:18.800
NormalBlink,2016-04-21 18:30:18.900
NormalBlink,2016-04-21 18:30:19.016
NormalBlink,2016-04-21 18:30:19.067
NormalBlink,2016-04-21 18:30:19.234
NormalBlink,2016-04-21 18:30:19.582
NormalBlink,2016-04-21 18:30:19.749
NormalBlink,2016-04-21 18:30:19.882
NormalBlink,2016-04-21 18:30:19.932
NormalBlink,2016-04-21 18:30:20.299
NormalBlink,2016-04-21 18:30:20.499
NormalBlink,2016-04-21 18:30:20.665
NormalBlink,2016-04-21 18:30:20.782
NormalBlink,2016-04-21 18:30:21.098
NormalBlink,2016-04-21 18:30:21.365
NormalBlink,2016-04-21 18:30:21.531
NormalBlink,2016-04-21 18:30:21.631
NormalBlink,2016-04-21 18:30:21.697
NormalBlink,2016-04-21 18:30:22.014
NormalBlink,2016-04-21 18:30:22.081
NormalBlink,2016-04-21 18:30:22.280
NormalBlink,2016-04-21 18:30:22.464
NormalBlink,2016-04-21 18:30:22.563
NormalBlink,2016-04-21 18:30:22.730
NormalBlink,2016-04-21 18:30:22.813
NormalBlink,2016-04-21 18:30:22.863
NormalBlink,2016-04-21 18:30:22.963
NormalBlink,2016-04-21 18:30:23.046
NormalBlink,2016-04-21 18:30:23.279
NormalBlink,2016-04-21 18:30:23.329
NormalBlink,2016-04-21 18:30:23.612
NormalBlink,2016-04-21 18:30:23.729
NormalBlink,2016-04-21 18:30:23.895
NormalBlink,2016-04-21 18:30:24.195
NormalBlink,2016-04-21 18:30:24.328
NormalBlink,2016-04-21 18:30:24.461
NormalBlink,2016-04-21 18:30:24.594
NormalBlink,2016-04-21 18:30:24.730
NormalBlink,2016-04-21 18:30:24.894
NormalBlink,2016-04-21 18:30:24.961
NormalBlink,2016-04-21 18:30:26.009
NormalBlink,2016-04-21 18:30:26.342
NormalBlink,2016-04-21 18:30:26.492
NormalBlink,2016-04-21 18:30:26.592
NormalBlink,2016-04-21 18:30:26.775
NormalBlink,2016-04-21 18:30:26.908
NormalBlink,2016-04-21 18:30:27.258
NormalBlink,2016-04-21 18:30:27.342
NormalBlink,2016-04-21 18:30:27.624
NormalBlink,2016-04-21 18:30:27.791
NormalBlink,2016-04-21 18:30:27.957
NormalBlink,2016-04-21 18:30:28.107
NormalBlink,2016-04-21 18:30:28.273
NormalBlink,2016-04-21 18:30:28.440
NormalBlink,2016-04-21 18:30:28.573
NormalBlink,2016-04-21 18:30:28.756
NormalBlink,2016-04-21 18:30:28.956
NormalBlink,2016-04-21 18:30:29.156
NormalBlink,2016-04-21 18:30:29.406
NormalBlink,2016-04-21 18:30:29.589
NormalBlink,2016-04-21 18:30:29.689
NormalBlink,2016-04-21 18:30:29.772
NormalBlink,2016-04-21 18:30:29.923
NormalBlink,2016-04-21 18:30:30.221
NormalBlink,2016-04-21 18:30:30.321
NormalBlink,2016-04-21 18:30:30.588
NormalBlink,2016-04-21 18:30:30.954
NormalBlink,2016-04-21 18:30:31.087
NormalBlink,2016-04-21 18:30:33.051
NormalBlink,2016-04-21 18:30:33.251
NormalBlink,2016-04-21 18:30:33.418
NormalBlink,2016-04-21 18:30:33.634
NormalBlink,2016-04-21 18:30:34.067
NormalBlink,2016-04-21 18:30:34.250
NormalBlink,2016-04-21 18:30:34.500
NormalBlink,2016-04-21 18:30:34.600
NormalBlink,2016-04-21 18:30:34.866
NormalBlink,2016-04-21 18:30:35.082
NormalBlink,2016-04-21 18:30:35.182
NormalBlink,2016-04-21 18:30:35.349
NormalBlink,2016-04-21 18:30:36.131
NormalBlink,2016-04-21 18:30:36.216
NormalBlink,2016-04-21 18:30:36.281
NormalBlink,2016-04-21 18:30:36.531
NormalBlink,2016-04-21 18:30:36.632
NormalBlink,2016-04-21 18:30:36.798
NormalBlink,2016-04-21 18:30:36.914
NormalBlink,2016-04-21 18:30:36.997
NormalBlink,2016-04-21 18:30:37.064
LongBlink,2016-04-21 18:30:37.680
NormalBlink,2016-04-21 18:30:37.764
NormalBlink,2016-04-21 18:30:37.898
NormalBlink,2016-04-21 18:30:37.964
NormalBlink,2016-04-21 18:30:38.063
NormalBlink,2016-04-21 18:30:38.330
NormalBlink,2016-04-21 18:30:38.513
NormalBlink,2016-04-21 18:30:38.896
NormalBlink,2016-04-21 18:30:38.996
NormalBlink,2016-04-21 18:30:39.079
NormalBlink,2016-04-21 18:30:39.278
NormalBlink,2016-04-21 18:30:39.395
NormalBlink,2016-04-21 18:30:39.530
NormalBlink,2016-04-21 18:30:39.630
NormalBlink,2016-04-21 18:30:39.746
NormalBlink,2016-04-21 18:30:39.913
NormalBlink,2016-04-21 18:30:39.961
NormalBlink,2016-04-21 18:30:40.112
NormalBlink,2016-04-21 18:30:40.344
NormalBlink,2016-04-21 18:30:40.960
NormalBlink,2016-04-21 18:30:41.676
NormalBlink,2016-04-21 18:30:41.842
NormalBlink,2016-04-21 18:30:41.909
NormalBlink,2016-04-21 18:30:42.075
NormalBlink,2016-04-21 18:30:42.275
NormalBlink,2016-04-21 18:30:42.458
NormalBlink,2016-04-21 18:30:42.592
NormalBlink,2016-04-21 18:30:42.741
NormalBlink,2016-04-21 18:30:43.008
NormalBlink,2016-04-21 18:30:43.208
NormalBlink,2016-04-21 18:30:43.291
NormalBlink,2016-04-21 18:30:43.757
NormalBlink,2016-04-21 18:30:43.908
NormalBlink,2016-04-21 18:30:44.390
NormalBlink,2016-04-21 18:30:44.756
NormalBlink,2016-04-21 18:30:44.873
NormalBlink,2016-04-21 18:30:45.072
NormalBlink,2016-04-21 18:30:45.255
NormalBlink,2016-04-21 18:30:45.372
NormalBlink,2016-04-21 18:30:45.671
NormalBlink,2016-04-21 18:30:45.905
NormalBlink,2016-04-21 18:30:46.620
NormalBlink,2016-04-21 18:30:46.687
NormalBlink,2016-04-21 18:30:46.756
NormalBlink,2016-04-21 18:30:46.853
NormalBlink,2016-04-21 18:30:46.937
NormalBlink,2016-04-21 18:30:47.419
NormalBlink,2016-04-21 18:30:47.552
NormalBlink,2016-04-21 18:30:47.670
NormalBlink,2016-04-21 18:30:47.819
NormalBlink,2016-04-21 18:30:47.985
NormalBlink,2016-04-21 18:30:48.186
NormalBlink,2016-04-21 18:30:48.368
NormalBlink,2016-04-21 18:30:48.668
NormalBlink,2016-04-21 18:30:48.734
NormalBlink,2016-04-21 18:30:48.851
NormalBlink,2016-04-21 18:30:48.918
NormalBlink,2016-04-21 18:30:48.984
NormalBlink,2016-04-21 18:30:49.101
NormalBlink,2016-04-21 18:30:49.267
NormalBlink,2016-04-21 18:30:49.467
NormalBlink,2016-04-21 18:30:49.534
NormalBlink,2016-04-21 18:30:49.650
NormalBlink,2016-04-21 18:30:49.733
