CRX,CRY
1000.1073,237.2928
1000.3792,191.1664
1003.7268,188.3763
999.1357,199.2656
1000.62,206.0658
1006.5763,190.7468
1002.5957,186.3052
972.7748,188.7332
934.0288,227.3125
926.9718,192.5911
942.2718,188.0647
940.1476,204.7597
957.9117,322.5129
1069.229,271.3591
1017.6307,154.2628
993.2966,157.5378
999.0089,197.5084
1011.9818,210.9706
1009.4996,200.0714
1004.0004,196.4241
1000.9313,197.6766
1010.6452,198.3331
1008.6777,190.7077
539.1931,247.6555
553.2923,225.6591
559.4042,273.063
553.1901,262.7857
555.5695,239.8187
537.8909,225.49
562.371,251.0621
565.0342,250.9217
562.0261,235.0287
571.2144,250.8271
562.7045,272.481
590.1372,236.8267
593.6151,275.2588
601.5058,252.9545
596.908,238.7029
604.1411,294.0304
605.155,297.1376
598.5736,227.8932
600.9476,246.9976
600.7321,273.9546
675.7637,239.7496
673.792,253.6844
683.0321,232.5853
672.7761,245.4128
687.8372,224.7914
672.9125,295.4011
668.8683,212.2867
679.0286,242.2832
672.0093,217.3212
672.3235,226.535
667.9396,242.0812
739.7028,253.2804
735.7637,218.5697
736.5476,210.3217
736.0083,217.4694
737.3992,221.8014
749.9102,216.4742
728.4789,202.6498
740.1917,205.8896
737.2332,190.7639
787.6569,212.6452
870.7828,216.4061
860.5449,219.6842
851.411,205.7696
862.3331,210.2427
869.7451,233.0041
867.5634,236.906
855.823,203.5473
853.4455,206.864
859.9763,214.3195
850.6589,210.2433
856.098,266.3816
820.8441,238.5168
572.7533,272.8097
589.1263,287.1512
580.193,318.7015
565.9398,256.8962
586.0338,265.9395
590.1851,320.6084
572.3556,265.6138
580.1149,260.5996
642.9671,293.5524
663.9058,314.8244
655.1487,322.299
646.7781,340.6594
648.4976,278.6523
656.4497,285.7837
740.338,278.9135
745.8829,371.1656
743.3624,313.2779
741.6575,293.7542
874.7748,311.3401
916.0214,312.6299
923.0634,274.2815
935.2465,301.1391
930.22,303.6397
925.4041,270.1472
911.1967,255.2016
916.4752,303.2278
914.1913,279.0361
621.3991,745.2416
623.7885,741.7368
633.4333,770.0752
624.8926,757.7029
626.7523,759.993
628.6331,737.399
805.5038,826.374
596.6443,776.1982
603.201,774.8016
591.8023,774.5068
604.5246,803.1536
597.754,760.3928
592.0945,775.1376
607.5017,802.3845
637.9058,688.1816
716.2386,568.7281
748.13,529.6046
759.2585,523.2159
767.3047,562.656
755.7937,535.5398
759.6584,537.9701
739.8488,529.5304
750.1829,541.6349
771.638,583.8903
749.9681,532.7675
748.2041,527.9177
744.0253,521.1573
746.4906,520.0554
657.6172,482.7706
593.3651,479.5592
790.9579,464.5015
591.9155,437.3402
792.8096,462.4407
586.7979,421.4879
590.8781,458.3794
587.8768,449.2035
598.5413,426.5855
592.9384,457.9114
590.4737,412.5594
618.2911,446.5666
619.0867,413.9066
622.9016,400.5667
632.6407,410.4944
647.5092,423.9385
635.4785,403.7826
653.5323,402.5004
669.233,397.6894
670.4277,460.5141
672.3268,401.6398
670.9042,437.771
677.5025,388.9909
689.5353,379.9653
696.6598,377.6687
695.172,373.9338
704.5436,373.0136
707.3022,375.0331
721.3292,355.9327
715.7397,361.2475
715.8796,376.6891
714.981,430.5274
926.6983,382.5437
727.1232,358.3581
724.9966,350.3598
735.1322,352.4886
742.3812,423.7375
728.9606,379.9821
742.9434,356.3519
742.9801,350.5486
752.5959,351.1766
754.9645,357.3928
756.3193,358.0869
748.9869,343.9914
890.0412,378.8884
967.3813,411.792
961.4327,401.6524
969.1855,412.2589
974.1934,414.5299
967.743,398.3842
972.28,402.1752
983.6068,444.333
973.7841,406.5391
988.3477,410.2989
981.0596,416.0269
979.301,428.1116
977.0951,435.4986
975.8362,450.9844
853.2477,595.7489
826.829,574.3063
833.7742,551.3677
826.3861,550.5726
818.7431,568.2155
791.5179,584.4821
800.0538,583.4778
803.4778,577.8046
797.0825,562.2274
796.0818,566.9138
782.3414,541.1041
777.0481,497.4734
845.5305,704.9733
850.8422,849.2234
831.1851,867.1207
822.2979,831.8685
823.7679,797.9109
769.1437,593.8448
742.9639,432.0566
736.8674,450.3237
738.66,442.8452
743.9873,445.0806
735.321,447.2288
741.9047,482.3669
726.5437,450.0604
750.3295,488.4845
735.7084,456.8522
728.7264,452.3529
580.3657,466.1252
743.8876,432.6696
574.7103,469.2351
736.6479,486.6228
746.0604,448.3309
739.2784,454.0001
743.6571,368.7444
727.3544,449.7214
744.2529,269.6213
730.2772,273.7159
731.5813,271.4323
754.8655,322.5157
729.4451,284.3689
742.1904,280.8116
741.5579,288.2841
730.1408,279.6011
739.8224,283.959
739.8495,301.577
741.6665,360.2692
746.7397,305.7557
751.9,320.2021
747.8981,296.821
740.3732,351.4663
743.65,300.0161
743.0629,359.184
763.0339,413.0407
762.4872,387.9545
750.2659,375.3483
764.433,370.7956
782.6376,457.0013
779.5675,437.4192
618.8513,445.3754
792.9117,445.7255
792.447,468.1475
798.0585,548.1133
795.0978,469.4614
790.5682,467.8111
795.4208,539.2269
803.3292,480.8442
803.0347,513.0631
787.9003,482.8951
789.2806,544.6726
759.9075,737.6392
759.4749,845.0643
756.4379,890.8738
767.1644,902.6704
765.171,819.8628
764.0613,833.157
759.41,816.6227
754.8955,827.3474
774.061,870.6611
758.4675,826.8591
761.5819,830.5239
772.1152,877.5454
777.9117,913.7659
758.2069,857.255
749.6559,920.7971
720.6432,912.0626
704.0695,870.9692
716.205,906.2928
711.064,880.9519
728.3373,883.9369
722.829,877.8507
722.5445,883.1409
712.0035,871.9124
735.8755,869.6599
787.3207,874.9457
798.6758,888.1064
786.9435,888.3625
802.4324,903.4164
800.1453,898.8835
786.3835,878.8302
722.0886,842.7802
570.1418,696.71
424.4346,596.8939
326.7912,516.3475
336.2436,523.9133
344.5538,503.3845
336.5123,504.9893
516.1276,510.6218
728.7089,548.8507
1011.9893,569.3923
992.7836,578.9191
999.4232,542.3228
984.9154,534.3535
980.4072,525.3665
773.591,444.9636
938.14,439.5113
934.1274,469.4472
918.2841,415.55
908.3505,433.0589
915.3491,410.6938
907.5144,409.08
900.4721,405.6669
900.7423,405.9213
713.6053,372.8748
853.6799,407.7855
770.0926,282.9667
765.3493,273.3847
762.6118,295.0821
763.97,324.2313
760.6989,313.2182
743.6217,322.7299
761.9669,370.8416
757.4589,373.3425
951.1133,365.5579
584.8189,358.8913
750.2208,355.4607
745.7861,368.4718
747.4519,376.5058
767.4581,424.1419
743.1731,403.3769
750.5214,410.2838
753.2726,413.7684
757.9473,424.3545
759.6873,462.0367
755.0215,460.212
741.2023,436.9625
743.881,468.701
742.084,476.7521
740.6946,446.0341
739.441,440.7157
731.8692,479.3209
735.3818,461.6294
736.6473,490.5342
734.1024,535.0023
727.8104,470.4366
735.453,477.701
730.7416,499.9448
731.6134,464.9138
