BlinkType,TimeTracker
NormalBlink,2016-04-21 19:19:14.947
NormalBlink,2016-04-21 19:19:15.363
NormalBlink,2016-04-21 19:19:15.696
NormalBlink,2016-04-21 19:19:15.995
NormalBlink,2016-04-21 19:19:16.129
NormalBlink,2016-04-21 19:19:16.479
NormalBlink,2016-04-21 19:19:16.879
NormalBlink,2016-04-21 19:19:17.362
NormalBlink,2016-04-21 19:19:17.628
NormalBlink,2016-04-21 19:19:17.778
NormalBlink,2016-04-21 19:19:18.244
NormalBlink,2016-04-21 19:19:18.560
NormalBlink,2016-04-21 19:19:18.860
NormalBlink,2016-04-21 19:19:19.160
NormalBlink,2016-04-21 19:19:19.592
NormalBlink,2016-04-21 19:19:19.775
NormalBlink,2016-04-21 19:19:20.441
NormalBlink,2016-04-21 19:19:20.825
LongBlink,2016-04-21 19:19:21.507
NormalBlink,2016-04-21 19:19:21.790
NormalBlink,2016-04-21 19:19:22.988
NormalBlink,2016-04-21 19:19:23.222
NormalBlink,2016-04-21 19:19:23.838
NormalBlink,2016-04-21 19:19:24.187
NormalBlink,2016-04-21 19:19:24.504
NormalBlink,2016-04-21 19:19:24.855
NormalBlink,2016-04-21 19:19:25.319
NormalBlink,2016-04-21 19:19:25.985
NormalBlink,2016-04-21 19:19:26.351
NormalBlink,2016-04-21 19:19:26.951
NormalBlink,2016-04-21 19:19:27.300
NormalBlink,2016-04-21 19:19:27.550
NormalBlink,2016-04-21 19:19:28.283
NormalBlink,2016-04-21 19:19:28.599
NormalBlink,2016-04-21 19:19:28.716
NormalBlink,2016-04-21 19:19:28.932
NormalBlink,2016-04-21 19:19:29.149
NormalBlink,2016-04-21 19:19:29.298
NormalBlink,2016-04-21 19:19:29.564
NormalBlink,2016-04-21 19:19:29.698
NormalBlink,2016-04-21 19:19:29.881
NormalBlink,2016-04-21 19:19:29.981
NormalBlink,2016-04-21 19:19:31.113
NormalBlink,2016-04-21 19:19:31.279
NormalBlink,2016-04-21 19:19:31.595
LongBlink,2016-04-21 19:19:32.231
NormalBlink,2016-04-21 19:19:32.811
LongBlink,2016-04-21 19:19:34.177
NormalBlink,2016-04-21 19:19:34.693
NormalBlink,2016-04-21 19:19:34.843
NormalBlink,2016-04-21 19:19:35.759
NormalBlink,2016-04-21 19:19:36.142
NormalBlink,2016-04-21 19:19:37.773
NormalBlink,2016-04-21 19:19:38.206
NormalBlink,2016-04-21 19:19:38.589
NormalBlink,2016-04-21 19:19:38.905
NormalBlink,2016-04-21 19:19:39.271
NormalBlink,2016-04-21 19:19:39.604
NormalBlink,2016-04-21 19:19:40.037
NormalBlink,2016-04-21 19:19:40.753
NormalBlink,2016-04-21 19:19:41.354
NormalBlink,2016-04-21 19:19:41.502
NormalBlink,2016-04-21 19:19:42.218
NormalBlink,2016-04-21 19:19:42.950
NormalBlink,2016-04-21 19:19:44.265
LongBlink,2016-04-21 19:19:44.999
NormalBlink,2016-04-21 19:19:45.131
NormalBlink,2016-04-21 19:19:46.080
LongBlink,2016-04-21 19:19:48.328
NormalBlink,2016-04-21 19:19:49.227
NormalBlink,2016-04-21 19:19:49.559
NormalBlink,2016-04-21 19:19:49.876
NormalBlink,2016-04-21 19:19:50.309
NormalBlink,2016-04-21 19:19:50.776
NormalBlink,2016-04-21 19:19:51.191
NormalBlink,2016-04-21 19:19:51.357
NormalBlink,2016-04-21 19:19:51.591
NormalBlink,2016-04-21 19:19:51.725
NormalBlink,2016-04-21 19:19:52.475
NormalBlink,2016-04-21 19:19:52.890
NormalBlink,2016-04-21 19:19:53.123
NormalBlink,2016-04-21 19:19:53.356
NormalBlink,2016-04-21 19:19:53.656
NormalBlink,2016-04-21 19:19:53.806
NormalBlink,2016-04-21 19:19:54.590
NormalBlink,2016-04-21 19:19:54.904
NormalBlink,2016-04-21 19:19:55.420
NormalBlink,2016-04-21 19:19:55.704
NormalBlink,2016-04-21 19:19:55.853
NormalBlink,2016-04-21 19:19:56.004
NormalBlink,2016-04-21 19:19:56.620
NormalBlink,2016-04-21 19:19:56.819
NormalBlink,2016-04-21 19:19:56.952
NormalBlink,2016-04-21 19:19:57.268
NormalBlink,2016-04-21 19:19:57.635
NormalBlink,2016-04-21 19:19:57.985
NormalBlink,2016-04-21 19:19:58.517
LongBlink,2016-04-21 19:19:59.116
NormalBlink,2016-04-21 19:19:59.566
LongBlink,2016-04-21 19:20:00.149
NormalBlink,2016-04-21 19:20:00.515
NormalBlink,2016-04-21 19:20:00.864
NormalBlink,2016-04-21 19:20:01.014
NormalBlink,2016-04-21 19:20:01.314
NormalBlink,2016-04-21 19:20:01.981
NormalBlink,2016-04-21 19:20:02.429
NormalBlink,2016-04-21 19:20:02.579
NormalBlink,2016-04-21 19:20:02.962
NormalBlink,2016-04-21 19:20:03.445
NormalBlink,2016-04-21 19:20:03.694
NormalBlink,2016-04-21 19:20:04.178
NormalBlink,2016-04-21 19:20:04.893
NormalBlink,2016-04-21 19:20:05.342
NormalBlink,2016-04-21 19:20:05.559
NormalBlink,2016-04-21 19:20:05.775
NormalBlink,2016-04-21 19:20:06.008
NormalBlink,2016-04-21 19:20:06.591
NormalBlink,2016-04-21 19:20:07.107
NormalBlink,2016-04-21 19:20:07.690
NormalBlink,2016-04-21 19:20:07.823
NormalBlink,2016-04-21 19:20:07.990
NormalBlink,2016-04-21 19:20:08.356
NormalBlink,2016-04-21 19:20:08.639
NormalBlink,2016-04-21 19:20:09.089
NormalBlink,2016-04-21 19:20:09.572
LongBlink,2016-04-21 19:20:10.205
LongBlink,2016-04-21 19:20:10.938
NormalBlink,2016-04-21 19:20:11.137
NormalBlink,2016-04-21 19:20:11.537
NormalBlink,2016-04-21 19:20:11.986
LongBlink,2016-04-21 19:20:12.718
NormalBlink,2016-04-21 19:20:13.068
NormalBlink,2016-04-21 19:20:13.218
NormalBlink,2016-04-21 19:20:13.451
NormalBlink,2016-04-21 19:20:13.734
NormalBlink,2016-04-21 19:20:14.167
NormalBlink,2016-04-21 19:20:14.633
NormalBlink,2016-04-21 19:20:15.149
NormalBlink,2016-04-21 19:20:15.449
NormalBlink,2016-04-21 19:20:15.832
NormalBlink,2016-04-21 19:20:15.981
NormalBlink,2016-04-21 19:20:16.115
NormalBlink,2016-04-21 19:20:16.698
NormalBlink,2016-04-21 19:20:16.997
NormalBlink,2016-04-21 19:20:17.380
NormalBlink,2016-04-21 19:20:17.580
NormalBlink,2016-04-21 19:20:17.715
NormalBlink,2016-04-21 19:20:17.963
NormalBlink,2016-04-21 19:20:18.562
NormalBlink,2016-04-21 19:20:19.045
NormalBlink,2016-04-21 19:20:19.211
NormalBlink,2016-04-21 19:20:20.093
LongBlink,2016-04-21 19:20:21.359
NormalBlink,2016-04-21 19:20:22.108
NormalBlink,2016-04-21 19:20:22.840
NormalBlink,2016-04-21 19:20:23.123
NormalBlink,2016-04-21 19:20:23.356
NormalBlink,2016-04-21 19:20:23.573
NormalBlink,2016-04-21 19:20:23.939
NormalBlink,2016-04-21 19:20:24.738
NormalBlink,2016-04-21 19:20:25.104
NormalBlink,2016-04-21 19:20:25.271
NormalBlink,2016-04-21 19:20:25.637
LongBlink,2016-04-21 19:20:26.670
NormalBlink,2016-04-21 19:20:26.953
NormalBlink,2016-04-21 19:20:27.403
LongBlink,2016-04-21 19:20:28.135
LongBlink,2016-04-21 19:20:29.900
NormalBlink,2016-04-21 19:20:30.299
LongBlink,2016-04-21 19:20:31.082
NormalBlink,2016-04-21 19:20:31.714
NormalBlink,2016-04-21 19:20:31.831
NormalBlink,2016-04-21 19:20:32.214
LongBlink,2016-04-21 19:20:33.246
NormalBlink,2016-04-21 19:20:33.696
LongBlink,2016-04-21 19:20:34.262
NormalBlink,2016-04-21 19:20:34.662
LongBlink,2016-04-21 19:20:35.244
NormalBlink,2016-04-21 19:20:35.593
NormalBlink,2016-04-21 19:20:35.743
NormalBlink,2016-04-21 19:20:36.148
NormalBlink,2016-04-21 19:20:36.426
NormalBlink,2016-04-21 19:20:36.859
NormalBlink,2016-04-21 19:20:37.142
LongBlink,2016-04-21 19:20:37.691
NormalBlink,2016-04-21 19:20:38.024
NormalBlink,2016-04-21 19:20:38.257
LongBlink,2016-04-21 19:20:39.156
NormalBlink,2016-04-21 19:20:39.672
NormalBlink,2016-04-21 19:20:40.156
NormalBlink,2016-04-21 19:20:40.488
NormalBlink,2016-04-21 19:20:41.054
NormalBlink,2016-04-21 19:20:41.170
NormalBlink,2016-04-21 19:20:41.487
NormalBlink,2016-04-21 19:20:41.637
NormalBlink,2016-04-21 19:20:42.103
NormalBlink,2016-04-21 19:20:42.519
NormalBlink,2016-04-21 19:20:43.068
NormalBlink,2016-04-21 19:20:43.285
NormalBlink,2016-04-21 19:20:43.934
NormalBlink,2016-04-21 19:20:44.368
LongBlink,2016-04-21 19:20:45.050
NormalBlink,2016-04-21 19:20:45.333
NormalBlink,2016-04-21 19:20:45.633
LongBlink,2016-04-21 19:20:46.299
NormalBlink,2016-04-21 19:20:46.665
NormalBlink,2016-04-21 19:20:46.798
NormalBlink,2016-04-21 19:20:47.098
NormalBlink,2016-04-21 19:20:47.548
NormalBlink,2016-04-21 19:20:48.131
NormalBlink,2016-04-21 19:20:48.363
NormalBlink,2016-04-21 19:20:48.481
NormalBlink,2016-04-21 19:20:48.929
NormalBlink,2016-04-21 19:20:49.262
NormalBlink,2016-04-21 19:20:49.396
NormalBlink,2016-04-21 19:20:49.929
NormalBlink,2016-04-21 19:20:50.611
NormalBlink,2016-04-21 19:20:50.744
NormalBlink,2016-04-21 19:20:50.960
NormalBlink,2016-04-21 19:20:51.260
NormalBlink,2016-04-21 19:20:51.527
NormalBlink,2016-04-21 19:20:51.776
NormalBlink,2016-04-21 19:20:51.976
NormalBlink,2016-04-21 19:20:52.276
NormalBlink,2016-04-21 19:20:52.726
LongBlink,2016-04-21 19:20:54.174
NormalBlink,2016-04-21 19:20:54.456
NormalBlink,2016-04-21 19:20:54.756
LongBlink,2016-04-21 19:20:55.305
NormalBlink,2016-04-21 19:20:55.572
NormalBlink,2016-04-21 19:20:55.772
NormalBlink,2016-04-21 19:20:55.908
NormalBlink,2016-04-21 19:20:56.404
NormalBlink,2016-04-21 19:20:56.587
NormalBlink,2016-04-21 19:20:56.754
NormalBlink,2016-04-21 19:20:57.053
LongBlink,2016-04-21 19:20:57.886
NormalBlink,2016-04-21 19:20:58.268
NormalBlink,2016-04-21 19:20:58.619
NormalBlink,2016-04-21 19:20:58.735
NormalBlink,2016-04-21 19:20:58.968
LongBlink,2016-04-21 19:20:59.617
NormalBlink,2016-04-21 19:20:59.800
NormalBlink,2016-04-21 19:21:00.150
NormalBlink,2016-04-21 19:21:00.300
NormalBlink,2016-04-21 19:21:00.783
NormalBlink,2016-04-21 19:21:00.999
NormalBlink,2016-04-21 19:21:01.298
NormalBlink,2016-04-21 19:21:01.416
NormalBlink,2016-04-21 19:21:01.549
NormalBlink,2016-04-21 19:21:01.649
NormalBlink,2016-04-21 19:21:02.032
NormalBlink,2016-04-21 19:21:02.148
LongBlink,2016-04-21 19:21:03.081
NormalBlink,2016-04-21 19:21:03.264
NormalBlink,2016-04-21 19:21:03.547
LongBlink,2016-04-21 19:21:04.629
NormalBlink,2016-04-21 19:21:04.862
NormalBlink,2016-04-21 19:21:05.046
NormalBlink,2016-04-21 19:21:05.447
NormalBlink,2016-04-21 19:21:05.896
NormalBlink,2016-04-21 19:21:06.348
LongBlink,2016-04-21 19:21:07.892
NormalBlink,2016-04-21 19:21:08.025
LongBlink,2016-04-21 19:21:09.757
LongBlink,2016-04-21 19:21:11.872
NormalBlink,2016-04-21 19:21:12.155
NormalBlink,2016-04-21 19:21:12.337
NormalBlink,2016-04-21 19:21:12.537
NormalBlink,2016-04-21 19:21:12.870
NormalBlink,2016-04-21 19:21:13.420
NormalBlink,2016-04-21 19:21:13.818
NormalBlink,2016-04-21 19:21:14.338
NormalBlink,2016-04-21 19:21:14.501
NormalBlink,2016-04-21 19:21:14.668
NormalBlink,2016-04-21 19:21:14.801
NormalBlink,2016-04-21 19:21:14.885
NormalBlink,2016-04-21 19:21:15.167
NormalBlink,2016-04-21 19:21:15.267
NormalBlink,2016-04-21 19:21:15.367
NormalBlink,2016-04-21 19:21:15.783
NormalBlink,2016-04-21 19:21:16.233
NormalBlink,2016-04-21 19:21:16.449
NormalBlink,2016-04-21 19:21:16.748
NormalBlink,2016-04-21 19:21:16.932
NormalBlink,2016-04-21 19:21:17.265
NormalBlink,2016-04-21 19:21:17.498
NormalBlink,2016-04-21 19:21:17.698
NormalBlink,2016-04-21 19:21:18.014
NormalBlink,2016-04-21 19:21:18.197
NormalBlink,2016-04-21 19:21:18.438
NormalBlink,2016-04-21 19:21:18.798
NormalBlink,2016-04-21 19:21:19.197
NormalBlink,2016-04-21 19:21:19.381
NormalBlink,2016-04-21 19:21:19.497
NormalBlink,2016-04-21 19:21:19.730
NormalBlink,2016-04-21 19:21:20.162
NormalBlink,2016-04-21 19:21:20.678
NormalBlink,2016-04-21 19:21:21.245
NormalBlink,2016-04-21 19:21:21.511
NormalBlink,2016-04-21 19:21:21.627
NormalBlink,2016-04-21 19:21:21.744
NormalBlink,2016-04-21 19:21:22.093
NormalBlink,2016-04-21 19:21:22.277
NormalBlink,2016-04-21 19:21:22.545
NormalBlink,2016-04-21 19:21:23.059
NormalBlink,2016-04-21 19:21:23.409
NormalBlink,2016-04-21 19:21:23.708
NormalBlink,2016-04-21 19:21:24.025
NormalBlink,2016-04-21 19:21:25.523
NormalBlink,2016-04-21 19:21:25.822
NormalBlink,2016-04-21 19:21:26.040
NormalBlink,2016-04-21 19:21:26.172
NormalBlink,2016-04-21 19:21:26.638
NormalBlink,2016-04-21 19:21:27.687
NormalBlink,2016-04-21 19:21:27.820
NormalBlink,2016-04-21 19:21:28.003
NormalBlink,2016-04-21 19:21:28.470
NormalBlink,2016-04-21 19:21:28.719
NormalBlink,2016-04-21 19:21:28.887
NormalBlink,2016-04-21 19:21:29.004
NormalBlink,2016-04-21 19:21:29.318
NormalBlink,2016-04-21 19:21:29.468
NormalBlink,2016-04-21 19:21:29.818
NormalBlink,2016-04-21 19:21:30.001
NormalBlink,2016-04-21 19:21:30.317
NormalBlink,2016-04-21 19:21:30.952
NormalBlink,2016-04-21 19:21:31.200
NormalBlink,2016-04-21 19:21:31.358
NormalBlink,2016-04-21 19:21:31.783
NormalBlink,2016-04-21 19:21:32.615
NormalBlink,2016-04-21 19:21:33.248
NormalBlink,2016-04-21 19:21:33.398
NormalBlink,2016-04-21 19:21:33.780
NormalBlink,2016-04-21 19:21:34.130
NormalBlink,2016-04-21 19:21:34.629
NormalBlink,2016-04-21 19:21:34.862
NormalBlink,2016-04-21 19:21:35.212
NormalBlink,2016-04-21 19:21:35.578
NormalBlink,2016-04-21 19:21:35.928
NormalBlink,2016-04-21 19:21:36.096
NormalBlink,2016-04-21 19:21:36.528
NormalBlink,2016-04-21 19:21:36.811
NormalBlink,2016-04-21 19:21:37.061
NormalBlink,2016-04-21 19:21:37.360
NormalBlink,2016-04-21 19:21:37.943
NormalBlink,2016-04-21 19:21:38.126
NormalBlink,2016-04-21 19:21:38.359
NormalBlink,2016-04-21 19:21:38.659
NormalBlink,2016-04-21 19:21:38.909
NormalBlink,2016-04-21 19:21:39.009
LongBlink,2016-04-21 19:21:40.092
NormalBlink,2016-04-21 19:21:40.557
LongBlink,2016-04-21 19:21:41.755
LongBlink,2016-04-21 19:21:42.338
NormalBlink,2016-04-21 19:21:42.521
NormalBlink,2016-04-21 19:21:42.621
NormalBlink,2016-04-21 19:21:42.704
NormalBlink,2016-04-21 19:21:42.921
NormalBlink,2016-04-21 19:21:43.220
LongBlink,2016-04-21 19:21:44.619
NormalBlink,2016-04-21 19:21:44.902
NormalBlink,2016-04-21 19:21:45.201
NormalBlink,2016-04-21 19:21:45.485
NormalBlink,2016-04-21 19:21:45.901
NormalBlink,2016-04-21 19:21:46.051
NormalBlink,2016-04-21 19:21:47.050
NormalBlink,2016-04-21 19:21:47.183
NormalBlink,2016-04-21 19:21:47.466
NormalBlink,2016-04-21 19:21:47.732
NormalBlink,2016-04-21 19:21:48.132
NormalBlink,2016-04-21 19:21:48.265
NormalBlink,2016-04-21 19:21:49.030
NormalBlink,2016-04-21 19:21:49.680
NormalBlink,2016-04-21 19:21:49.779
NormalBlink,2016-04-21 19:21:50.146
NormalBlink,2016-04-21 19:21:50.262
NormalBlink,2016-04-21 19:21:50.729
LongBlink,2016-04-21 19:21:52.094
NormalBlink,2016-04-21 19:21:52.310
NormalBlink,2016-04-21 19:21:52.743
NormalBlink,2016-04-21 19:21:53.176
NormalBlink,2016-04-21 19:21:53.326
NormalBlink,2016-04-21 19:21:53.542
NormalBlink,2016-04-21 19:21:53.644
NormalBlink,2016-04-21 19:21:54.042
NormalBlink,2016-04-21 19:21:54.309
NormalBlink,2016-04-21 19:21:54.659
NormalBlink,2016-04-21 19:21:55.108
NormalBlink,2016-04-21 19:21:55.424
NormalBlink,2016-04-21 19:21:55.624
NormalBlink,2016-04-21 19:21:56.074
NormalBlink,2016-04-21 19:21:56.273
NormalBlink,2016-04-21 19:21:56.939
NormalBlink,2016-04-21 19:21:57.322
NormalBlink,2016-04-21 19:21:57.505
NormalBlink,2016-04-21 19:21:57.772
NormalBlink,2016-04-21 19:21:58.171
NormalBlink,2016-04-21 19:21:58.821
LongBlink,2016-04-21 19:21:59.487
NormalBlink,2016-04-21 19:21:59.703
NormalBlink,2016-04-21 19:21:59.853
LongBlink,2016-04-21 19:22:01.834
NormalBlink,2016-04-21 19:22:02.083
NormalBlink,2016-04-21 19:22:02.832
NormalBlink,2016-04-21 19:22:03.415
NormalBlink,2016-04-21 19:22:03.565
NormalBlink,2016-04-21 19:22:03.815
NormalBlink,2016-04-21 19:22:04.084
NormalBlink,2016-04-21 19:22:04.780
NormalBlink,2016-04-21 19:22:04.997
NormalBlink,2016-04-21 19:22:05.180
NormalBlink,2016-04-21 19:22:05.349
LongBlink,2016-04-21 19:22:05.962
NormalBlink,2016-04-21 19:22:06.478
NormalBlink,2016-04-21 19:22:06.595
NormalBlink,2016-04-21 19:22:06.845
NormalBlink,2016-04-21 19:22:07.044
NormalBlink,2016-04-21 19:22:07.411
NormalBlink,2016-04-21 19:22:07.910
NormalBlink,2016-04-21 19:22:08.160
NormalBlink,2016-04-21 19:22:08.476
NormalBlink,2016-04-21 19:22:09.159
NormalBlink,2016-04-21 19:22:09.558
NormalBlink,2016-04-21 19:22:09.691
NormalBlink,2016-04-21 19:22:09.908
LongBlink,2016-04-21 19:22:11.074
NormalBlink,2016-04-21 19:22:11.474
NormalBlink,2016-04-21 19:22:11.690
NormalBlink,2016-04-21 19:22:15.502
NormalBlink,2016-04-21 19:22:15.921
NormalBlink,2016-04-21 19:22:16.335
NormalBlink,2016-04-21 19:22:16.501
NormalBlink,2016-04-21 19:22:16.818
NormalBlink,2016-04-21 19:22:17.217
LongBlink,2016-04-21 19:22:18.865
LongBlink,2016-04-21 19:22:19.648
NormalBlink,2016-04-21 19:22:19.748
NormalBlink,2016-04-21 19:22:19.985
LongBlink,2016-04-21 19:22:21.912
LongBlink,2016-04-21 19:22:23.110
NormalBlink,2016-04-21 19:22:23.610
LongBlink,2016-04-21 19:22:24.442
NormalBlink,2016-04-21 19:22:27.755
NormalBlink,2016-04-21 19:22:28.005
LongBlink,2016-04-21 19:22:29.072
LongBlink,2016-04-21 19:22:30.470
LongBlink,2016-04-21 19:22:31.885
NormalBlink,2016-04-21 19:22:32.584
NormalBlink,2016-04-21 19:22:33.201
NormalBlink,2016-04-21 19:22:33.368
NormalBlink,2016-04-21 19:22:33.486
NormalBlink,2016-04-21 19:22:33.999
NormalBlink,2016-04-21 19:22:34.115
NormalBlink,2016-04-21 19:22:34.415
NormalBlink,2016-04-21 19:22:34.598
NormalBlink,2016-04-21 19:22:34.886
NormalBlink,2016-04-21 19:22:35.249
NormalBlink,2016-04-21 19:22:35.449
NormalBlink,2016-04-21 19:22:35.947
NormalBlink,2016-04-21 19:22:36.081
NormalBlink,2016-04-21 19:22:36.301
NormalBlink,2016-04-21 19:22:36.414
NormalBlink,2016-04-21 19:22:36.901
NormalBlink,2016-04-21 19:22:37.032
NormalBlink,2016-04-21 19:22:37.395
NormalBlink,2016-04-21 19:22:37.495
NormalBlink,2016-04-21 19:22:37.811
NormalBlink,2016-04-21 19:22:38.061
NormalBlink,2016-04-21 19:22:38.311
NormalBlink,2016-04-21 19:22:38.627
NormalBlink,2016-04-21 19:22:38.844
NormalBlink,2016-04-21 19:22:39.093
NormalBlink,2016-04-21 19:22:39.314
NormalBlink,2016-04-21 19:22:39.643
NormalBlink,2016-04-21 19:22:39.992
LongBlink,2016-04-21 19:22:40.775
NormalBlink,2016-04-21 19:22:41.158
NormalBlink,2016-04-21 19:22:41.524
NormalBlink,2016-04-21 19:22:41.707
NormalBlink,2016-04-21 19:22:42.340
NormalBlink,2016-04-21 19:22:42.922
NormalBlink,2016-04-21 19:22:43.089
NormalBlink,2016-04-21 19:22:43.688
NormalBlink,2016-04-21 19:22:43.938
NormalBlink,2016-04-21 19:22:44.121
NormalBlink,2016-04-21 19:22:44.237
NormalBlink,2016-04-21 19:22:44.488
NormalBlink,2016-04-21 19:22:44.986
LongBlink,2016-04-21 19:22:45.652
NormalBlink,2016-04-21 19:22:46.085
NormalBlink,2016-04-21 19:22:46.403
NormalBlink,2016-04-21 19:22:46.636
NormalBlink,2016-04-21 19:22:46.952
NormalBlink,2016-04-21 19:22:47.119
NormalBlink,2016-04-21 19:22:47.352
LongBlink,2016-04-21 19:22:48.217
NormalBlink,2016-04-21 19:22:48.334
NormalBlink,2016-04-21 19:22:48.701
NormalBlink,2016-04-21 19:22:49.016
NormalBlink,2016-04-21 19:22:49.150
NormalBlink,2016-04-21 19:22:49.283
NormalBlink,2016-04-21 19:22:49.483
NormalBlink,2016-04-21 19:22:49.832
NormalBlink,2016-04-21 19:22:49.932
NormalBlink,2016-04-21 19:22:50.132
NormalBlink,2016-04-21 19:22:50.282
NormalBlink,2016-04-21 19:22:50.449
NormalBlink,2016-04-21 19:22:50.748
NormalBlink,2016-04-21 19:22:50.914
LongBlink,2016-04-21 19:22:52.399
NormalBlink,2016-04-21 19:22:52.764
LongBlink,2016-04-21 19:22:53.578
NormalBlink,2016-04-21 19:22:53.744
NormalBlink,2016-04-21 19:22:53.911
NormalBlink,2016-04-21 19:22:54.061
NormalBlink,2016-04-21 19:22:54.410
LongBlink,2016-04-21 19:22:55.309
NormalBlink,2016-04-21 19:22:55.526
NormalBlink,2016-04-21 19:22:55.676
NormalBlink,2016-04-21 19:22:55.842
LongBlink,2016-04-21 19:22:56.558
NormalBlink,2016-04-21 19:22:56.957
NormalBlink,2016-04-21 19:22:57.090
NormalBlink,2016-04-21 19:22:57.473
NormalBlink,2016-04-21 19:22:57.590
NormalBlink,2016-04-21 19:22:58.622
NormalBlink,2016-04-21 19:22:58.922
NormalBlink,2016-04-21 19:22:58.988
NormalBlink,2016-04-21 19:22:59.454
NormalBlink,2016-04-21 19:22:59.637
NormalBlink,2016-04-21 19:22:59.837
NormalBlink,2016-04-21 19:23:00.187
LongBlink,2016-04-21 19:23:01.070
NormalBlink,2016-04-21 19:23:01.152
NormalBlink,2016-04-21 19:23:01.336
NormalBlink,2016-04-21 19:23:01.485
NormalBlink,2016-04-21 19:23:01.585
NormalBlink,2016-04-21 19:23:01.702
NormalBlink,2016-04-21 19:23:01.802
NormalBlink,2016-04-21 19:23:01.985
NormalBlink,2016-04-21 19:23:02.151
NormalBlink,2016-04-21 19:23:02.235
NormalBlink,2016-04-21 19:23:02.318
NormalBlink,2016-04-21 19:23:02.684
NormalBlink,2016-04-21 19:23:03.068
NormalBlink,2016-04-21 19:23:03.566
NormalBlink,2016-04-21 19:23:03.749
NormalBlink,2016-04-21 19:23:04.000
NormalBlink,2016-04-21 19:23:04.084
NormalBlink,2016-04-21 19:23:04.283
NormalBlink,2016-04-21 19:23:04.600
NormalBlink,2016-04-21 19:23:04.783
NormalBlink,2016-04-21 19:23:05.400
NormalBlink,2016-04-21 19:23:05.717
NormalBlink,2016-04-21 19:23:06.216
NormalBlink,2016-04-21 19:23:06.348
NormalBlink,2016-04-21 19:23:06.664
