HOX,HOY,HOZ,LRX,LRY,LSX,LSY,RRX,RRY,RSX,RSY,CRX,CRY,CSX,CSY,IsFixated,State,TimeStamp,,Result
{0,0, 0},{1314.5061, 529.9982},{1305.4271, 537.0471},{1325.4716, 554.0367},{1345.8105, 542.5754},{1319.9888, 542.0175},{1325.6188, 539.8113},TRUE,7,43:19.2,,
{0,0, 0},{1338.2097, 555.1211},{1307.9409, 538.3555},{1349.4854, 512.7719},{1346.0522, 540.5176},{1343.8475, 533.9465},{1326.9966, 539.4366},TRUE,7,43:19.2,,
{0,0, 0},{1337.8599, 533.3596},{1310.2443, 538.0543},{1340.9531, 552.6317},{1345.683, 541.3754},{1339.4065, 542.9956},{1327.9639, 539.7148},TRUE,7,43:19.3,,
{0,0, 0},{1324.9244, 538.6446},{1311.5132, 538.1252},{1336.91, 541.4677},{1345.0643, 541.4227},{1330.9172, 540.0562},{1328.2888, 539.7739},TRUE,7,43:19.3,,
{0,0, 0},{1315.1672, 529.0233},{1312.0466, 537.5549},{1335.6444, 561.7588},{1344.3976, 542.8004},{1325.4058, 545.391},{1328.2222, 540.1777},TRUE,7,43:19.3,,
{0,0, 0},{1338.1486, 503.0374},{1314.0076, 535.3366},{1347.8575, 514.8732},{1344.5532, 541.0889},{1343.0031, 508.9553},{1329.2804, 538.2128},TRUE,7,43:19.4,,
{0,0, 0},{1302.2358, 537.6208},{1313.5917, 535.3934},{1331.5509, 525.0187},{1343.6793, 540.0839},{1316.8933, 531.3198},{1328.6356, 537.7386},TRUE,7,43:19.4,,
{0,0, 0},{1317.625, 519.9074},{1314.1127, 534.3561},{1361.0356, 534.5926},{1344.6694, 539.7075},{1339.3303, 527.25},{1329.3911, 537.0317},TRUE,7,43:19.4,,
{0,0, 0},{1324.6515, 536.6979},{1315.0135, 534.3826},{1338.2443, 549.2324},{1344.2444, 540.2367},{1331.4479, 542.9651},{1329.6289, 537.3097},TRUE,7,43:19.4,,
{0,0, 0},{1298.5854, 557.1129},{1314.2902, 535.6436},{1347.0168, 543.2412},{1344.3636, 540.3922},{1322.8011, 550.1771},{1329.327, 538.018},TRUE,7,43:19.4,,
{0,0, 0},{1309.9885, 529.4103},{1314.3434, 535.2766},{1353.7241, 534.0417},{1344.9194, 540.0093},{1331.8563, 531.726},{1329.6312, 537.643},TRUE,7,43:19.5,,
{0,0, 0},{1308.0356, 546.8932},{1314.2009, 536.0689},{1356.328, 548.9568},{1345.6484, 540.6551},{1332.1819, 547.925},{1329.9249, 538.362},TRUE,7,43:19.5,,
{0,0, 0},{1320.0648, 528.7388},{1315.3113, 537.2318},{1352.4402, 539.0273},{1347.2234, 540.5524},{1336.2524, 533.8831},{1331.2671, 538.8921},TRUE,7,43:19.5,,
{0,0, 0},{1313.339, 567.684},{1314.8959, 537.9551},{1366.8567, 543.5344},{1347.0299, 540.7551},{1340.0979, 555.6091},{1330.9629, 539.3552},TRUE,7,43:19.5,,
{0,0, 0},{1304.5498, 542.1145},{1315.0231, 537.6262},{1343.6252, 524.9087},{1347.2108, 539.6643},{1324.0875, 533.5116},{1331.1173, 538.6452},TRUE,7,43:19.6,,
{0,0, 0},{1292.2283, 553.8594},{1313.7375, 538.8413},{1340.4873, 551.5037},{1346.5603, 540.2324},{1316.3578, 552.6815},{1330.1489, 539.5368},TRUE,7,43:19.6,,
{0,0, 0},{1305.7977, 533.5648},{1315.0383, 537.993},{1323.4739, 570.1376},{1346.3768, 542.3113},{1314.6357, 551.8512},{1330.7075, 540.1522},TRUE,7,43:19.6,,
{0,0, 0},{1343.8433, 532.3296},{1316.8344, 537.4642},{1326.0057, 559.0146},{1345.2052, 543.2801},{1334.9246, 545.6721},{1331.0198, 540.3721},TRUE,7,43:19.6,,
{0,0, 0},{1340.5044, 545.3785},{1318.3713, 538.0516},{1335.8058, 553.608},{1344.4779, 543.9269},{1338.155, 549.4933},{1331.4248, 540.9893},TRUE,7,43:19.6,,
{0,0, 0},{1315.7787, 519.1213},{1318.3379, 537.0002},{1349.5784, 526.925},{1344.8674, 542.9964},{1332.6785, 523.0232},{1331.6023, 539.9984},TRUE,7,43:19.7,,
{0,0, 0},{1324.3412, 519.1891},{1318.8579, 535.8392},{1342.9202, 532.5338},{1344.6396, 542.4943},{1333.6306, 525.8615},{1331.7488, 539.1668},TRUE,7,43:19.7,,
{0,0, 0},{1294.2151, 543.0076},{1317.3248, 536.2614},{1324.8517, 531.7504},{1343.5594, 541.99},{1309.5334, 537.379},{1330.4421, 539.1257},TRUE,7,43:19.7,,
{0,0, 0},{1313.9741, 559.6467},{1317.1826, 537.8005},{1337.1503, 535.1816},{1343.0463, 541.4796},{1325.5623, 547.4141},{1330.1144, 539.64},TRUE,7,43:19.7,,
{0,0, 0},{1312.2775, 534.6725},{1317.038, 537.5065},{1347.5511, 530.2395},{1342.8402, 540.6357},{1329.9143, 532.4561},{1329.9392, 539.0712},TRUE,7,43:19.7,,
{0,0, 0},{1332.5605, 546.0257},{1317.9635, 538.1351},{1356.2567, 531.8453},{1343.7792, 539.9172},{1344.4087, 538.9355},{1330.8712, 539.0262},TRUE,7,43:19.7,,
{0,0, 0},{1323.1133, 551.2883},{1318.0316, 538.757},{1328.6062, 537.5786},{1342.7421, 540.0671},{1325.8597, 544.4335},{1330.3866, 539.412},TRUE,7,43:19.8,,
{0,0, 0},{1320.218, 511.9087},{1317.9614, 537.2969},{1342.0603, 533.4796},{1342.6348, 539.4443},{1331.1392, 522.6942},{1330.2981, 538.3706},TRUE,7,43:19.8,,
{0,0, 0},{1308.1266, 534.5128},{1317.7648, 536.8585},{1335.7253, 532.6465},{1341.2056, 538.0138},{1321.926, 533.5797},{1329.4855, 537.4362},TRUE,7,43:19.9,,
{0,0, 0},{1327.3419, 526.2805},{1319.0723, 536.2092},{1343.4873, 525.6083},{1341.7588, 537.7366},{1335.4146, 525.9445},{1330.4156, 536.9728},TRUE,7,43:19.9,,
{0,0, 0},{1311.7562, 540.074},{1318.7426, 536.5413},{1349.5281, 530.1116},{1341.897, 537.1736},{1330.6421, 535.0928},{1330.3198, 536.8575},TRUE,7,43:19.9,,
{0,0, 0},{1341.7797, 516.1445},{1320.1188, 535.2161},{1354.6149, 533.8969},{1342.6604, 536.6717},{1348.1973, 525.0207},{1331.3894, 535.9439},TRUE,7,43:19.9,,
{0,0, 0},{1320.4868, 524.7337},{1320.5297, 534.1733},{1345.2662, 540.3589},{1342.7565, 536.6678},{1332.8765, 532.5463},{1331.6433, 535.4205},TRUE,7,43:20.0,,
{0,0, 0},{1329.6096, 514.6224},{1321.3025, 532.9116},{1361.4915, 517.8755},{1343.7584, 535.4515},{1345.5505, 516.249},{1332.5305, 534.1815},TRUE,7,43:20.0,,
{0,0, 0},{1327.0603, 524.4556},{1321.9174, 532.0391},{1336.7308, 531.7841},{1343.2579, 534.9031},{1331.8955, 528.1199},{1332.5876, 533.4711},TRUE,7,43:20.0,,
{0,0, 0},{1332.5659, 539.1235},{1322.6947, 532.5367},{1378.3059, 528.3283},{1344.6378, 535.7164},{1355.4359, 533.7259},{1333.6663, 534.1266},TRUE,7,43:20.1,,
{0,0, 0},{1319.0276, 545.0198},{1321.952, 532.1913},{1335.0341, 562.1072},{1342.5441, 536.2834},{1327.0308, 553.5635},{1332.2477, 534.2374},TRUE,7,43:20.0,,
{0,0, 0},{1452.8729, 524.0515},{1338.1678, 532.2771},{1486.1449, 550.6692},{1486.1449, 550.6692},{1469.5089, 537.3604},{1469.5089, 537.3604},FALSE,7,43:20.1,,
{0,0, 0},{1471.7325, 515.5126},{1471.7325, 515.5126},{1477.7668, 538.4606},{1477.7668, 538.4606},{1474.7498, 526.9866},{1474.7498, 526.9866},FALSE,7,43:20.1,,
{0,0, 0},{1458.4614, 538.2775},{1458.4614, 538.2775},{1478.1816, 511.3947},{1477.9745, 524.9103},{1468.3215, 524.8361},{1471.5315, 525.9099},FALSE,7,43:20.2,,
{0,0, 0},{1463.0294, 509.7888},{1460.7483, 524.015},{1476.3464, 527.5411},{1477.4299, 525.7681},{1469.688, 518.6649},{1470.9091, 523.4828},FALSE,7,43:20.2,,
{0,0, 0},{1449.8059, 540.6938},{1457.0892, 529.5741},{1479.4172, 546.6716},{1477.9294, 531.0269},{1464.6116, 543.6827},{1469.3141, 528.5674},FALSE,7,43:20.2,,
{0,0, 0},{1437.2655, 564.4089},{1452.0781, 538.3638},{1495.0958, 503.0771},{1481.4167, 525.3725},{1466.1807, 533.743},{1468.6631, 529.6408},FALSE,7,43:20.3,,
{0,0, 0},{1442.4681, 534.8133},{1450.0875, 537.6989},{1483.1975, 509.741},{1481.7512, 522.6763},{1462.8328, 522.2771},{1467.6512, 528.4124},TRUE,7,43:20.3,,
{0,0, 0},{1440.5511, 551.2711},{1448.4122, 540.0543},{1469.2878, 550.7187},{1479.9409, 526.7612},{1454.9194, 550.9949},{1465.7466, 531.7554},TRUE,7,43:20.3,,
{0,0, 0},{1480.4478, 541.2667},{1453.0817, 540.2922},{1495.687, 526.7788},{1481.9984, 526.7706},{1488.0674, 534.0227},{1468.6147, 532.1036},TRUE,7,43:20.3,,
{0,0, 0},{1444.207, 562.6439},{1451.9338, 543.2645},{1485.9543, 544.5966},{1482.4958, 528.8729},{1465.0807, 553.6202},{1468.2032, 534.6833},TRUE,7,43:20.4,,
{0,0, 0},{1418.7302, 540.5129},{1448.0236, 543.0326},{1457.0425, 542.7052},{1479.8021, 530.4006},{1437.8864, 541.6091},{1464.9471, 535.5159},TRUE,7,43:20.4,,
{0,0, 0},{1463.6681, 525.7069},{1449.627, 541.2491},{1458.361, 534.0457},{1477.6571, 530.8309},{1461.0145, 529.8763},{1464.4902, 535.0523},TRUE,7,43:20.4,,
{0,0, 0},{1438.2278, 537.3835},{1448.4637, 540.8963},{1450.5171, 533.4031},{1475.0837, 531.1398},{1444.3724, 535.3933},{1462.5627, 535.1573},TRUE,7,43:20.5,,
{0,0, 0},{1463.6681, 525.7069},{1449.8125, 539.511},{1458.361, 534.0457},{1473.5094, 531.4629},{1461.0145, 529.8763},{1462.3197, 534.7656},TRUE,7,43:20.5,,
{0,0, 0},{1428.7494, 518.6467},{1449.5397, 538.196},{1474.8562, 550.4313},{1472.3698, 532.4916},{1451.8027, 534.5391},{1461.4816, 534.8054},TRUE,7,43:20.5,,
{0,0, 0},{1405.896, 517.9384},{1446.099, 536.5527},{1478.2797, 548.5427},{1472.6619, 533.7842},{1442.0879, 533.2405},{1459.9215, 534.7243},TRUE,7,43:20.5,,
{0,0, 0},{1466.7166, 562.1013},{1447.5183, 538.3644},{1480.4999, 550.3074},{1473.1024, 535.0971},{1473.6082, 556.2043},{1460.7646, 536.3018},TRUE,7,43:20.5,,
{0,0, 0},{0, 0},{0, 0},{1135.8906, 315.8549},{1135.8906, 315.8549},{1135.8906, 315.8549},{1135.8906, 315.8549},FALSE,4,43:20.6,,
{0,0, 0},{0, 0},{0, 0},{929.2012, 222.5638},{929.2012, 222.5638},{929.2012, 222.5638},{929.2012, 222.5638},FALSE,4,43:20.6,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:20.6,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:20.6,,
{0,0, 0},{855.9863, 192.5417},{428.539, 96.3936},{915.8406, 177.855},{922.5124, 200.1809},{885.9135, 185.1983},{907.5297, 203.8573},FALSE,7,43:20.7,,
{0,0, 0},{870.0909, 187.8902},{577.0751, 127.1856},{893.5102, 186.2768},{912.7925, 195.4886},{881.8005, 187.0835},{898.8801, 198.2106},FALSE,7,43:20.7,,
{0,0, 0},{860.1892, 215.494},{649.5884, 149.6979},{916.946, 208.2342},{913.7949, 198.6575},{888.5676, 211.8641},{896.2189, 201.6095},FALSE,7,43:20.8,,
{0,0, 0},{864.0693, 183.7636},{694.4476, 156.9389},{912.0015, 137.2512},{913.401, 186.1714},{888.0354, 160.5074},{894.4937, 193.2485},FALSE,7,43:20.8,,
{0,0, 0},{892.6053, 153.4567},{892.6053, 153.4567},{914.5685, 187.6567},{914.5685, 187.6567},{903.5869, 170.5567},{903.5869, 170.5567},FALSE,7,43:20.8,,
{0,0, 0},{350.6182, 152.5182},{484.527, 175.6673},{459.3659, 165.5493},{581.9661, 182.2194},{404.9921, 159.0337},{533.2465, 178.9433},FALSE,7,43:20.9,,
{0,0, 0},{104.6003, 197.9923},{357.1188, 183.1013},{241.639, 174.8606},{467.8332, 179.7277},{173.1197, 186.4265},{412.476, 181.4145},FALSE,7,43:20.9,,
{0,0, 0},{80.5877, 223.5793},{239.637, 201.593},{119.9011, 216.4978},{324.5625, 203.3632},{100.2444, 220.0386},{282.0998, 202.4781},FALSE,7,43:21.0,,
{0,0, 0},{79.4557, 236.3238},{79.4557, 236.3238},{101.9108, 229.4375},{101.9108, 229.4375},{90.6833, 232.8806},{90.6833, 232.8806},FALSE,7,43:21.0,,
{0,0, 0},{71.7466, 230.7673},{71.7466, 230.7673},{101.4945, 263.7758},{101.4945, 263.7758},{86.6206, 247.2716},{86.6206, 247.2716},FALSE,7,43:21.0,,
{0,0, 0},{80.9975, 226.1208},{76.3779, 228.4411},{102.6761, 256.8635},{102.086, 260.3152},{91.8368, 241.4922},{89.232, 244.3782},FALSE,7,43:21.0,,
{0,0, 0},{71.6044, 215.6627},{74.7878, 224.1596},{86.6248, 188.5125},{96.9114, 236.2734},{79.1146, 202.0876},{85.8496, 230.2165},FALSE,7,43:21.0,,
{0,0, 0},{56.786, 231.6658},{70.247, 226.0337},{105.751, 204.0055},{99.1221, 228.0386},{81.2685, 217.8356},{84.6845, 227.0361},FALSE,7,43:21.1,,
{0,0, 0},{72.1184, 225.8896},{70.5992, 226.0007},{123.5502, 241.7209},{104.081, 230.6914},{97.8343, 233.8052},{87.3401, 228.3461},FALSE,7,43:21.1,,
{0,0, 0},{70.4448, 224.8194},{70.553, 225.7959},{126.7813, 197.9046},{107.9934, 225.019},{98.613, 211.362},{89.2732, 225.4075},TRUE,7,43:21.1,,
{0,0, 0},{73.2707, 220.9501},{70.9371, 225.0759},{119.4209, 239.7118},{109.7563, 227.0603},{96.3458, 230.331},{90.3467, 226.0681},TRUE,7,43:21.1,,
{0,0, 0},{103.8049, 238.9091},{75.2199, 226.8689},{116.2714, 228.8985},{110.6953, 227.2191},{110.0381, 233.9038},{92.9576, 227.044},TRUE,7,43:21.1,,
{0,0, 0},{69.0146, 254.3507},{74.5485, 230.1154},{113.5975, 231.6672},{111.1271, 227.6756},{91.306, 243.009},{92.8378, 228.8955},TRUE,7,43:21.2,,
{0,0, 0},{100.2485, 254.358},{77.3454, 232.7882},{116.3071, 204.1303},{111.7693, 225.101},{108.2778, 229.2441},{94.5573, 228.9447},TRUE,7,43:21.2,,
{0,0, 0},{79.5508, 219.9078},{77.6545, 231.6293},{100.2915, 231.7565},{110.7203, 225.6683},{89.9211, 225.8321},{94.1874, 228.6488},TRUE,7,43:21.2,,
{0,0, 0},{112.1107, 250.1781},{80.6998, 232.2155},{124.9528, 248.3369},{112.7934, 230.4603},{118.5318, 249.2575},{96.7466, 231.3379},TRUE,7,43:21.3,,
{0,0, 0},{51.3269, 476.5293},{51.3269, 476.5293},{70.8669, 452.0548},{70.8669, 452.0548},{61.0969, 464.2921},{61.0969, 464.2921},FALSE,7,43:21.3,,
{0,0, 0},{115.2092, 703.0097},{115.2092, 703.0097},{152.8968, 681.0566},{152.8968, 681.0566},{134.053, 692.0332},{134.053, 692.0332},FALSE,7,43:21.3,,
{0,0, 0},{346.9704, 826.5222},{231.2376, 764.8447},{373.6908, 801.8777},{263.4346, 741.5443},{360.3306, 814.2},{247.3361, 753.1945},FALSE,7,43:21.3,,
{0,0, 0},{335.5434, 839.1528},{279.109, 804.15},{367.5297, 818.7719},{323.5232, 779.139},{351.5365, 828.9623},{301.316, 791.6445},FALSE,7,43:21.4,,
{0,0, 0},{345.7943, 821.3649},{292.9672, 807.8613},{381.4456, 809.5071},{335.6206, 785.5195},{363.6199, 815.436},{314.2939, 796.6904},FALSE,7,43:21.4,,
{0,0, 0},{353.4845, 843.5563},{353.4845, 843.5563},{386.7498, 814.2482},{386.7498, 814.2482},{370.1171, 828.9023},{370.1171, 828.9023},FALSE,7,43:21.6,,
{0,0, 0},{0, 0},{176.5168, 421.2402},{625.1565, 776.4067},{506.1052, 795.3033},{625.1565, 776.4067},{497.7995, 802.621},FALSE,4,43:21.6,,
{0,0, 0},{0, 0},{117.1278, 279.5141},{841.5735, 674.5063},{618.6057, 754.8344},{841.5735, 674.5063},{613.0944, 759.69},FALSE,4,43:21.6,,
{0,0, 0},{805.4865, 661.9198},{397.4735, 423.245},{836.846, 685.2147},{709.9462, 725.801},{821.1663, 673.5673},{700.3202, 719.3511},FALSE,7,43:21.7,,
{0,0, 0},{814.6431, 614.1419},{292.6155, 362.8489},{846.2385, 682.6846},{676.5999, 736.4582},{830.4408, 648.4132},{668.5151, 731.4261},FALSE,7,43:21.6,,
{0,0, 0},{810.3773, 704.5149},{810.3773, 704.5149},{825.3791, 707.0095},{825.3791, 707.0095},{817.8782, 705.7622},{817.8782, 705.7622},FALSE,7,43:21.7,,
{0,0, 0},{811.3305, 652.2599},{811.3305, 652.2599},{839.0068, 680.6125},{839.0068, 680.6125},{825.1687, 666.4362},{825.1687, 666.4362},FALSE,7,43:21.7,,
{0,0, 0},{805.1995, 666.5971},{808.261, 659.4376},{838.2527, 692.7153},{838.6293, 686.6717},{821.7261, 679.6563},{823.4452, 673.0546},FALSE,7,43:21.8,,
{0,0, 0},{780.5656, 698.5767},{798.9849, 672.5516},{823.8648, 682.1954},{833.6863, 685.1836},{802.2152, 690.3861},{816.3356, 678.8676},FALSE,7,43:21.8,,
{0,0, 0},{821.607, 709.6861},{804.6517, 681.9771},{831.1641, 695.9811},{833.0308, 687.9089},{826.3855, 702.8336},{818.8412, 684.9431},FALSE,7,43:21.8,,
{0,0, 0},{823.6879, 712.8041},{811.2353, 695.2514},{829.9487, 692.8607},{832.3667, 689.2771},{826.8183, 702.8324},{821.801, 692.2642},TRUE,7,43:21.8,,
{0,0, 0},{867.587, 588.4585},{825.351, 672.4019},{887.7281, 577.6124},{847.8319, 667.3857},{877.6575, 583.0354},{836.5915, 669.8937},TRUE,7,43:21.9,,
{0,0, 0},{879.1193, 590.1677},{831.9019, 662.5536},{913.1051, 605.9935},{855.6914, 659.8829},{896.1122, 598.0806},{843.7967, 661.2183},TRUE,7,43:21.9,,
{0,0, 0},{840.8369, 606.7781},{835.2587, 650.6847},{867.8055, 579.9878},{859.892, 644.4392},{854.3212, 593.3829},{847.5753, 647.562},TRUE,7,43:22.0,,
{0,0, 0},{851.1395, 604.4984},{834.2833, 655.9889},{880.5366, 590.6799},{858.66, 652.074},{865.838, 597.5891},{846.4716, 654.0314},TRUE,7,43:21.9,,
{0,0, 0},{842.2393, 607.7811},{836.2119, 646.2239},{898.7324, 595.1656},{863.7936, 639.2834},{870.4858, 601.4733},{850.0028, 642.7536},TRUE,7,43:22.0,,
{0,0, 0},{866.4017, 607.306},{839.1263, 642.2943},{878.9703, 585.732},{865.4834, 633.9738},{872.686, 596.519},{852.3048, 638.134},TRUE,7,43:22.0,,
{0,0, 0},{844.0466, 618.1639},{840.5283, 635.0807},{913.972, 589.5117},{871.7394, 625.546},{879.0093, 603.8378},{856.1337, 630.3133},TRUE,7,43:22.1,,
{0,0, 0},{844.3066, 588.0468},{839.8867, 637.2438},{888.2439, 587.6552},{867.7271, 629.4423},{866.2753, 587.851},{853.807, 633.343},TRUE,7,43:22.1,,
{0,0, 0},{840.1521, 583.9661},{840.7961, 630.5897},{923.986, 605.1283},{876.1236, 623.2154},{882.069, 594.5472},{858.4599, 626.9026},TRUE,7,43:22.1,,
{0,0, 0},{866.6315, 583.8993},{842.9267, 626.4943},{884.9444, 596.5453},{877.3144, 620.5102},{875.788, 590.2223},{860.1205, 623.5022},TRUE,7,43:22.1,,
{0,0, 0},{853.3463, 612.9949},{843.9568, 624.7718},{888.7787, 582.446},{878.6449, 617.0774},{871.0625, 597.7205},{861.3008, 620.9247},TRUE,7,43:22.1,,
{0,0, 0},{842.3536, 596.1783},{845.6815, 618.2361},{902.003, 569.466},{882.5311, 609.3843},{872.1783, 582.8221},{864.1062, 613.8102},TRUE,7,43:22.2,,
{0,0, 0},{863.3939, 575.0966},{845.5726, 620.6602},{899.8802, 570.3533},{880.5967, 613.1113},{881.6371, 572.725},{863.0845, 616.8858},TRUE,7,43:22.2,,
{0,0, 0},{883.4911, 529.3654},{848.3982, 611.711},{918.7141, 571.2283},{885.3925, 606.0403},{901.1025, 550.2968},{866.8954, 608.8758},TRUE,7,43:22.2,,
{0,0, 0},{896.7123, 501.183},{896.7123, 501.183},{890.5676, 499.4742},{886.2978, 598.4127},{893.64, 500.3286},{869.0472, 601.0952},TRUE,7,43:22.2,,
{0,0, 0},{876.8113, 509.0888},{876.8113, 509.0888},{911.1501, 500.6767},{888.379, 591.2539},{893.9807, 504.8827},{871.0861, 593.9975},TRUE,7,43:22.3,,
{0,0, 0},{865.18, 516.3262},{870.9882, 512.7121},{888.6586, 503.7303},{888.9548, 584.6456},{876.9193, 510.0282},{871.9598, 587.5765},TRUE,7,43:22.3,,
{0,0, 0},{880.1014, 495.5722},{874.029, 506.9807},{896.3264, 481.4018},{889.9069, 577.0332},{888.2139, 488.487},{873.4255, 580.1943},TRUE,7,43:22.3,,
{0,0, 0},{887.5803, 486.7938},{877.4514, 501.8716},{896.3785, 515.6117},{891.402, 570.4828},{891.9794, 501.2027},{875.624, 572.7914},TRUE,7,43:22.4,,
{0,0, 0},{902.4294, 505.9043},{882.5476, 502.6458},{914.442, 489.8804},{893.8469, 562.5867},{908.4357, 497.8923},{878.7137, 565.3539},TRUE,7,43:22.4,,
{0,0, 0},{878.9388, 478.4824},{880.364, 501.0897},{907.3815, 497.6535},{907.3815, 497.6535},{893.1602, 488.0679},{881.9026, 552.3169},TRUE,7,43:22.4,,
{0,0, 0},{870.6096, 516.6473},{880.574, 505.004},{886.6534, 537.0074},{894.6552, 558.0281},{878.6315, 526.8274},{880.105, 559.8846},TRUE,7,43:22.4,,
{0,0, 0},{878.7609, 476.6388},{880.1785, 497.8462},{883.3465, 520.1149},{883.3465, 520.1149},{881.0537, 498.3768},{881.0537, 498.3768},FALSE,7,43:22.4,,
{0,0, 0},{884.4155, 492.4214},{880.6937, 497.1148},{912.3408, 516.5229},{897.8621, 518.3167},{898.3781, 504.4722},{898.3781, 504.4722},FALSE,7,43:22.5,,
{0,0, 0},{886.139, 514.1368},{881.3017, 498.8465},{891.3977, 496.936},{895.7227, 511.1564},{888.7683, 505.5364},{893.5671, 505.0049},FALSE,7,43:22.5,,
{0,0, 0},{867.1117, 474.2922},{879.9285, 496.3659},{891.8894, 506.1044},{894.766, 509.8527},{879.5005, 490.1983},{888.8502, 500.0494},FALSE,7,43:22.5,,
{0,0, 0},{886.0096, 487.4929},{880.4879, 495.45},{924.9047, 511.8602},{900.888, 510.2291},{905.4572, 499.6766},{893.0151, 499.9371},FALSE,7,43:22.5,,
{0,0, 0},{860.8793, 481.3357},{878.797, 494.1179},{893.0513, 506.4222},{899.6043, 509.5576},{876.9653, 493.8789},{889.7623, 498.6919},FALSE,7,43:22.5,,
{0,0, 0},{905.9023, 493.7199},{880.9883, 493.9557},{908.3782, 523.1348},{900.9299, 511.5359},{907.1403, 508.4274},{892.7045, 500.3298},TRUE,7,43:22.5,,
{0,0, 0},{902.8944, 494.972},{882.7321, 493.9161},{919.9661, 499.6368},{903.4591, 509.9863},{911.4302, 497.3044},{895.4817, 499.8819},TRUE,7,43:22.6,,
{0,0, 0},{1010.6525, 425.7059},{1010.6525, 425.7059},{1005.6465, 465.6239},{915.5474, 504.7517},{1008.1495, 445.6649},{910.2429, 492.7949},TRUE,7,43:22.6,,
{0,0, 0},{996.3555, 415.584},{996.3555, 415.584},{1028.0049, 429.5983},{927.8936, 496.5786},{1012.1802, 422.5911},{922.4949, 484.4274},TRUE,7,43:22.6,,
{0,0, 0},{1037.1636, 409.4156},{1016.7855, 412.4958},{1037.4573, 420.801},{939.2403, 488.8123},{1037.3104, 415.1083},{935.2671, 476.7411},TRUE,7,43:22.6,,
{0,0, 0},{1014.0558, 404.918},{1015.9064, 409.954},{1040.656, 423.5527},{949.2941, 482.3835},{1027.356, 414.2354},{945.044, 470.1763},TRUE,7,43:22.7,,
{0,0, 0},{1027.9296, 441.5638},{1018.9613, 417.9135},{1016.6307, 427.783},{955.9945, 477.1302},{1022.2802, 434.6734},{952.9722, 466.4221},TRUE,7,43:22.7,,
{0,0, 0},{990.6964, 448.9409},{1015.0872, 423.5539},{1016.6703, 428.0869},{969.7228, 468.8062},{1003.6833, 438.5139},{965.633, 459.931},TRUE,7,43:22.7,,
{0,0, 0},{1013.274, 408.751},{1014.7981, 421.4541},{1032.203, 416.5403},{975.5194, 464.185},{1022.7385, 412.6456},{971.1273, 455.6626},TRUE,7,43:22.7,,
{0,0, 0},{1012.563, 394.4598},{1014.7178, 417.3942},{1026.635, 428.4242},{985.1192, 456.1766},{1019.599, 411.442},{980.4005, 447.9749},TRUE,7,43:22.8,,
{0,0, 0},{1016.6993, 413.2162},{1015.0237, 420.4235},{1031.1233, 405.4694},{980.7034, 459.1762},{1023.9113, 409.3428},{976.1572, 451.5592},TRUE,7,43:22.8,,
{0,0, 0},{1025.2532, 394.721},{1015.8282, 414.927},{1054.1401, 409.6858},{991.0164, 452.1667},{1039.6967, 402.2034},{985.657, 444.0517},TRUE,7,43:22.9,,
{0,0, 0},{1033.2129, 421.414},{1017.5546, 415.4889},{1038.7454, 395.9739},{995.4588, 447.5529},{1035.9791, 408.694},{990.2347, 440.8745},TRUE,7,43:22.9,,
{0,0, 0},{1012.0256, 416.5435},{1017.0862, 415.5262},{1040.5143, 425.2998},{999.6691, 445.1403},{1026.27, 420.9216},{993.8076, 438.7503},TRUE,7,43:22.9,,
{0,0, 0},{1038.2787, 402.7012},{1018.952, 414.3601},{1032.8613, 426.4833},{1003.0766, 443.0055},{1035.5701, 414.5922},{997.6823, 436.4023},TRUE,7,43:22.9,,
{0,0, 0},{905.7929, 518.5049},{905.7929, 518.5049},{935.2475, 498.197},{1001.9744, 441.6652},{920.5202, 508.3509},{996.5858, 437.0497},TRUE,7,43:23.0,,
{0,0, 0},{1029.5973, 402.8701},{1019.8995, 413.3381},{1013.7841, 393.8408},{1005.0265, 439.0353},{1021.6907, 398.3555},{1000.3851, 433.2159},TRUE,7,43:23.0,,
{0,0, 0},{865.9861, 610.8962},{865.9861, 610.8962},{861.9435, 598.1376},{861.9435, 598.1376},{863.9648, 604.5169},{863.9648, 604.5169},FALSE,7,43:23.0,,
{0,0, 0},{783.7277, 717.5658},{824.8045, 664.2991},{788.5872, 666.1568},{788.5872, 666.1568},{786.1575, 691.8613},{786.1575, 691.8613},FALSE,7,43:23.0,,
{0,0, 0},{783.358, 698.1145},{798.2308, 682.3136},{773.9006, 713.5527},{790.5234, 690.9032},{778.6293, 705.8336},{783.2939, 698.2906},FALSE,7,43:23.1,,
{0,0, 0},{760.378, 710.8593},{790.4082, 688.2335},{782.2509, 705.9865},{788.418, 694.7679},{771.3145, 708.4229},{780.2627, 700.8641},FALSE,7,43:23.1,,
{0,0, 0},{764.4844, 725.0424},{764.4844, 725.0424},{783.4371, 682.0918},{787.3788, 692.2646},{773.9607, 703.5671},{778.9571, 701.4426},FALSE,7,43:23.1,,
{0,0, 0},{759.5581, 700.8321},{759.5581, 700.8321},{797.1414, 682.1154},{789.0126, 690.5702},{778.3497, 691.4738},{778.8213, 699.7712},TRUE,7,43:23.1,,
