CRX,CRY
725.9562,552.2706
735.0063,564.2744
718.3881,567.572
733.4368,567.043
884.6035,497.0399
949.9547,459.1641
1064.0469,474.2948
1160.9441,500.5098
1187.8259,513.2275
1181.6586,554.7942
1177.0322,549.1295
1160.1658,503.7879
1152.5696,526.7413
1152.2134,507.046
1154.8066,512.0638
1136.4158,505.5323
1119.0319,489.7033
1111.5581,493.9304
1091.1306,476.9069
1091.8506,502.9393
1066.3534,470.7518
1053.6379,475.6848
1051.0884,475.2991
1040.6741,474.2057
1025.7345,468.6166
1012.1998,455.9484
992.3954,458.9081
991.6374,461.0571
988.2988,469.9719
965.7378,454.6415
952.2443,452.5568
934.8624,460.4248
932.9454,453.0547
930.0364,462.5727
856.671,447.3824
706.291,430.952
688.3337,447.4397
676.6736,456.0195
673.132,463.618
669.5083,470.8632
671.5468,482.1478
669.0609,507.9116
655.9323,493.5236
659.7749,491.7095
666.3451,510.974
647.5078,481.817
657.3319,522.7466
632.5288,501.923
633.2952,517.9285
630.1952,545.4044
835.3596,654.0626
976.5106,684.1948
978.5215,701.7261
996.6448,694.3131
995.1948,697.7686
984.9946,701.0812
979.6356,707.6901
999.6219,699.2465
997.5159,705.8797
1005.0209,703.6746
997.3659,704.7311
996.5824,703.7095
993.2845,702.6411
1001.3093,700.5247
1002.5671,694.6679
999.8312,693.4694
1007.2714,687.5139
996.1017,685.2452
999.0328,690.1561
1005.3451,682.1429
1006.8746,681.2919
997.7941,684.2908
1010.6057,674.2693
1013.2438,664.3143
1008.531,665.9447
998.86,669.5095
1008.5107,655.7252
1003.9701,649.0829
989.372,649.3677
996.4574,643.0471
978.7126,641.1129
971.6921,634.5945
963.609,631.7603
963.449,623.1046
949.5519,615.7305
953.0053,619.3635
935.75,616.3521
940.4111,602.6824
932.1796,592.3007
933.6295,591.0594
920.6874,589.4926
908.7003,589.8434
904.3914,579.0758
893.671,584.2044
881.2221,575.158
875.6014,576.8552
847.1962,577.7415
872.2708,580.3914
846.3024,593.9591
840.2891,588.7278
822.5272,586.9271
812.3453,594.8445
811.0402,596.3795
796.0209,606.9951
803.5091,600.2921
802.2202,585.8087
799.3161,533.5357
809.0143,537.733
799.7521,536.3061
787.4969,545.0684
786.4699,553.1996
777.9712,554.4486
767.8852,562.0021
772.3298,567.1697
771.5028,572.7678
767.1566,590.6974
756.0873,595.1391
739.9465,613.8148
749.1385,614.6819
748.6539,626.905
751.3491,632.6757
748.0057,630.2305
747.2157,640.9728
745.1684,655.3425
749.9897,648.5952
746.5537,655.6075
752.4788,655.252
755.1769,663.1776
747.103,663.2515
803.6582,835.3395
747.9889,786.1079
760.994,725.6187
753.4915,703.0604
765.6082,685.5848
774.6646,680.0483
764.8599,679.257
759.3741,675.9576
768.4996,675.6052
767.3216,665.4407
768.9868,672.5527
775.0253,661.8944
763.1982,654.6517
772.5253,666.7921
767.2178,651.4656
770.4124,660.5371
778.4836,656.8871
772.2206,653.3168
769.4686,650.2063
778.8591,651.2639
776.7034,652.8173
775.2534,640.7272
775.6681,657.8359
770.8982,646.0398
771.8339,654.6278
783.2688,652.7238
769.7512,651.5575
772.7395,649.6711
777.1269,654.8174
773.6666,656.5254
769.2237,654.2836
775.2985,655.0966
782.1155,689.4929
874.1173,811.7952
890.2323,866.474
895.004,905.3149
900.4594,904.6597
892.3226,902.5198
896.177,903.6023
898.4147,905.3541
904.9393,909.4971
899.6208,901.9165
898.4008,899.0259
905.4207,899.0998
897.6166,900.296
897.6816,899.4561
898.6753,900.7871
906.7603,899.3315
898.7938,899.4998
791.1379,878.1958
745.2002,862.7586
741.6523,870.0598
751.3948,871.9629
744.6965,865.9668
738.9032,868.8477
741.7057,865.376
746.1919,866.5163
744.5193,863.4861
744.177,868.8507
740.1497,871.0655
733.5753,819.8319
748.6163,695.639
789.7947,628.256
785.2041,587.1698
790.364,588.3234
786.7292,580.4183
782.6237,578.8204
784.1768,583.6296
785.7627,567.7212
779.6771,567.7899
782.7253,571.7783
780.0869,569.7789
783.2703,575.5603
787.5089,569.5007
777.2712,577.2712
787.196,565.4386
786.4318,580.5768
782.711,577.0105
788.5305,564.9495
790.7252,558.6348
784.345,583.0567
793.0811,584.9652
794.7626,587.7955
799.0529,592.2983
796.9634,566.969
776.0171,593.5588
754.9803,640.0552
768.3674,647.9453
758.8616,634.9891
754.5804,622.771
758.5911,613.8927
755.7982,645.7009
748.9388,627.4168
762.3721,617.3528
756.04,627.8971
-373.363,-454.4522
-399.8126,-357.2746
-534.272,-121.5722
736.3033,608.2886
707.0503,625.5701
729.9805,625.5959
335.0759,688.3446
723.7913,645.0813
785.4473,670.3075
773.7912,687.4619
772.5876,678.6657
344.316,727.318
378.8377,733.8629
379.7245,735.1896
774.6237,686.7346
760.6438,693.0499
768.6867,695.6926
368.0383,572.2765
416.6574,652.1015
874.4065,356.5157
865.649,387.7174
869.2984,363.5863
878.529,366.7115
878.6082,377.9288
881.8633,371.7575
884.0125,381.4117
871.0244,371.8781
863.8989,365.7958
859.5979,354.6057
871.7867,381.8195
882.5346,372.5324
872.8832,376.1744
868.3303,355.1721
876.7843,366.1454
864.8618,355.1307
875.9088,379.391
870.843,361.3685
868.6948,378.0742
855.0557,349.6691
864.9944,372.2184
849.9678,365.9858
864.4598,361.6863
857.1122,357.7412
844.925,370.616
844.861,364.9941
838.931,354.144
837.6732,363.8403
811.5419,357.0331
818.6041,360.0205
795.2216,355.259
817.9291,361.0258
785.2723,335.5836
780.5305,393.645
766.5171,372.351
760.2006,388.2953
754.2059,345.8809
731.7782,408.5793
707.0042,343.5732
898.9091,498.1933
697.2244,381.0207
670.6985,401.5395
683.1697,411.9621
682.1049,425.7032
852.1418,500.3889
1044.312,526.0419
1188.7349,523.1574
1222.078,533.5566
1204.6917,527.3768
1196.0005,533.3279
1171.4661,545.1275
1149.8201,543.2986
1132.4625,548.084
1143.4502,550.8272
1113.5834,560.4715
1097.2375,565.6216
1066.3765,571.4594
1058.9696,573.0331
1033.0457,578.4525
1027.0483,587.8958
1158.9226,574.571
1161.2532,575.4873
1178.4712,571.7278
1138.2371,581.2744
1133.5753,582.4266
1130.8591,580.1957
1105.2007,598.6002
1000.7817,614.3652
942.7347,613.8522
929.3636,619.7023
903.9753,625.7322
900.4988,630.5291
889.7169,640.942
900.6874,630.262
872.6647,637.6593
874.2166,634.5216
851.4103,643.1841
860.4811,638.4457
791.5306,649.9911
729.6621,640.7238
730.7177,649.6417
727.0063,651.9056
735.2736,657.1361
716.0446,651.8962
712.8007,652.8779
716.5329,656.9183
708.0641,660.3558
710.5526,655.1595
700.6127,662.2327
706.0511,669.2675
702.7622,657.0406
714.1865,657.2434
703.0868,664.2571
716.4459,666.4574
713.7222,675.6649
723.4278,678.086
719.8907,703.8125
754.9402,791.6772
752.7664,740.6348
753.5159,677.8204
765.3722,653.1288
769.8052,667.7227
770.5179,635.1818
789.6588,647.9442
790.0873,625.7314
789.0366,633.564
794.5529,638.1881
796.9873,647.3463
795.0648,627.4839
803.274,636.8088
798.7706,637.0714
805.5889,631.7708
810.0273,632.5172
812.4392,629.1869
810.3782,639.7562
996.1915,580.59
818.6717,637.1912
820.9276,641.5021
811.0974,635.4651
815.2011,634.4136
814.6941,628.3829
824.6234,636.7898
823.0187,638.0358
821.707,632.8349
826.0953,644.9208
820.8359,640.4968
814.9834,639.6486
815.2384,646.3688
805.4735,657.8948
813.7106,657.5358
835.3688,633.1813
813.7202,655.3267
804.9719,662.5486
800.8619,659.5918
803.9078,673.2852
783.3159,665.8872
788.431,672.4222
779.5316,676.5244
781.6506,681.207
765.2678,671.0253
770.5757,680.1157
931.3943,629.9984
765.8513,699.935
745.5327,698.6167
741.8134,706.1934
748.1356,704.0322
741.687,717.0704
733.2168,703.8884
727.3914,707.1586
735.196,706.1082
724.4756,708.4343
725.6884,705.8829
717.3018,720.7039
715.7761,713.4741
709.1089,714.7836
721.219,709.0934
703.4586,700.8433
712.2712,708.8962
717.0471,702.4711
710.4628,712.2023
720.8829,713.6443
716.6899,711.3168
723.7736,718.5297
728.8446,716.61
733.7466,715.0239
686.897,717.2531
570.0528,716.4537
514.6595,717.0983
506.7877,708.2823
515.6213,711.366
523.6685,718.5739
525.5075,706.61
524.937,718.4685
524.2637,709.6396
535.6793,699.874
542.3682,715.6261
544.8545,701.9802
626.7337,702.9355
769.7339,614.4413
815.8041,573.9933
834.0859,594.553
829.5236,600.6661
834.1218,613.0463
830.656,607.633
833.1024,570.4878
844.0724,618.5933
831.054,572.5186
850.2103,583.5578
845.4745,627.026
845.1919,608.1227
841.9481,571.8573
854.5433,609.1126
842.1737,621.3188
844.3694,602.9739
859.7819,611.7701
852.8502,623.1788
798.0184,735.264
810.5653,829.14
843.462,874.9131
853.9895,888.9973
855.705,884.9507
849.5587,889.3152
851.9453,889.363
