CRX,CRY
1125.3237,575.4108
1158.0574,571.6116
1136.6346,597.365
1118.6193,581.5246
947.748,553.8862
1130.6814,579.8557
1125.4041,580.325
1128.7883,594.0341
958.5862,528.3612
1124.4475,567.0402
1118.3107,576.611
1129.192,569.2843
1126.8673,594.1487
1116.1947,586.5706
1025.4363,592.6365
1238.0288,558.7472
1246.1919,580.8157
1230.3352,556.0086
1239.7834,552.5959
1249.2161,568.88
1075.2238,574.4376
1232.6469,574.704
1241.0042,578.0081
1238.6563,553.0803
1249.6967,572.438
1072.9362,570.1169
1077.5769,553.579
1331.2615,544.2204
1480.6887,512.8076
1483.6655,490.8716
1483.2271,490.1284
1488.5093,498.4788
1483.9854,484.5499
1484.7686,488.4227
1479.2737,494.5682
1476.4231,498.2728
1304.4592,587.5558
1474.0105,498.4297
1462.5574,506.6297
1467.1752,503.4501
1488.213,495.8683
1468.4646,500.735
1479.2126,499.7549
1307.0305,593.5533
1454.4221,512.8874
1474.355,491.8419
1393.8293,630.6747
1414.2675,596.0575
1407.0071,592.7946
1405.5874,564.6307
1405.0823,578.8793
1389.4536,633.4114
1292.6523,601.2772
1359.1794,611.6335
1301.8511,604.4026
1284.9187,623.4551
1298.0128,542.0743
1296.2141,582.6609
1299.5972,574.3154
1292.656,576.1434
1114.3104,553.6537
928.75,561.2755
815.4617,636.1665
801.2833,664.8267
795.8224,650.6045
794.9919,668.0197
794.5292,669.7961
795.4077,662.9154
781.9883,697.7833
784.3276,667.3176
802.1744,670.0386
799.8563,665.8864
798.855,660.3479
784.4121,697.2565
792.2122,671.7115
788.4923,684.2686
796.8289,670.5073
886.0904,646.291
897.462,635.986
884.072,639.7412
886.1606,601.4718
885.255,624.4357
898.4816,607.1686
940.1348,608.1377
984.686,618.8804
982.783,579.2347
997.0125,582.0193
965.2948,569.1983
1075.0811,592.3496
1228.76,558.0612
1270.4817,557.6603
1272.594,547.8939
1274.8324,553.4703
1264.6855,569.1561
1274.7401,561.493
1256.6177,565.5062
1259.4434,565.113
1258.8253,555.7532
1257.9048,577.8489
1278.8508,555.1385
1277.6631,570.2189
1286.2705,550.911
1289.3123,541.9456
1274.5291,559.2073
1285.2683,550.0427
1273.7769,555.2168
1258.771,545.0013
1262.8372,563.1372
1278.8298,539.5236
1262.1855,539.9409
1238.2517,562.3362
1245.6553,563.0233
1228.2715,563.138
1252.0314,557.6533
1256.8967,549.4915
1236.6672,558.3608
1071.4734,612.7521
1250.7092,556.8732
867.9305,692.2725
794.4701,697.4779
817.9523,719.3284
783.566,709.949
791.6771,711.0016
799.8646,710.5236
804.8477,736.1981
798.3882,736.2667
772.2731,715.9094
792.7169,714.908
787.0956,708.2641
798.1026,738.1954
796.4641,744.4105
834.7739,693.072
875.1411,641.9014
896.4506,619.3088
885.893,621.3627
891.7754,608.6688
884.5104,615.4125
909.4675,621.9633
895.9108,634.3466
898.9204,626.3476
889.2844,620.3965
891.9321,612.8672
891.658,624.319
897.1049,635.5532
1168.9966,560.1838
1123.0554,571.7717
1145.2761,561.2946
1138.6748,567.3071
1141.907,566.8632
1152.5515,554.2237
1156.8491,565.9111
1158.1545,553.027
1148.7417,574.5355
1160.1697,565.5298
1174.0859,542.3907
1274.505,549.8937
1238.2161,575.676
1279.1667,562.2797
1266.7158,550.3753
1256.9275,548.0435
1260.7671,552.8208
1093.9902,592.5214
1282.4746,547.0082
1291.8025,534.0691
1321.7893,527.8724
1274.0958,545.5131
1271.7859,549.0488
1271.954,545.878
1283.801,554.5577
1281.7738,547.7869
1283.801,554.5577
1279.5513,545.7615
1267.1422,557.0143
1266.2145,540.5796
1282.6737,566.206
1251.2095,590.4279
1249.4177,565.4824
1261.1951,585.6613
1256.9867,549.4385
1250.6499,572.2551
874.7447,557.6255
590.1628,506.3636
686.8501,539.1921
608.6693,512.8599
589.9047,537.9772
780.0798,596.3927
603.9885,501.4722
574.3796,486.8922
660.8945,658.4764
802.2655,746.5641
826.9766,697.7842
819.5627,691.0952
828.4906,698.7276
850.2971,698.8937
804.2043,672.1527
813.729,664.9789
826.1877,713.5724
816.6298,708.472
830.6222,708.08
823.4929,693.4261
824.9039,738.819
836.8212,736.259
845.8075,716.8611
847.2795,669.6599
855.1868,711.3472
912.9891,618.1531
917.8619,620.772
901.9907,632.3576
901.2585,637.6809
892.97,687.8405
1046.4904,749.2676
886.9064,704.5256
