CRX,CRY
862.5569,353.3857
810.1672,626.001
734.2915,803.8188
721.4905,775.4502
739.3285,793.4
722.913,764.9578
721.1584,771.2731
738.5903,774.1727
737.4742,777.2709
736.2336,793.4202
736.1839,766.6537
574.2924,728.9587
602.1329,731.5202
600.6187,724.1748
586.7617,736.5222
609.41,727.1251
579.0514,727.1545
593.384,715.572
600.4417,729.5731
604.5598,737.9791
589.8927,733.4525
606.7769,731.5469
608.9138,754.4818
576.9746,740.1922
582.7028,724.0081
598.2631,714.292
593.3365,703.0035
584.7963,747.3452
629.998,758.7452
589.3092,716.7446
597.3937,1024.8961
736.7664,416.3236
732.5758,251.5661
751.1012,173.1821
758.0891,165.8719
764.639,186.1189
749.7097,155.2183
749.3979,145.0619
725.6033,180.7389
755.8831,178.1752
765.4296,157.8077
759.5289,169.3632
749.9429,144.2805
728.4275,174.3193
748.3618,158.1687
732.1093,153.4748
730.8911,134.8497
758.288,168.0553
722.2556,176.4252
742.9275,176.198
736.7996,194.2873
734.0834,191.7489
736.2455,167.8002
751.4652,153.8543
738.8241,169.9419
742.0219,146.7551
754.9296,156.849
747.7436,151.2369
727.6425,148.0052
881.8,344.361
998.9066,727.8267
1000.3526,1027.4771
961.5225,982.8577
973.4477,1007.3788
967.7213,1017.0306
946.108,1000.6168
956.1038,1011.4355
966.8639,1022.9537
971.9203,1021.5469
947.1461,1038.8099
948.0209,1006.3853
799.0577,957.9143
831.0304,994.0479
846.8451,1001.9259
802.892,964.9213
814.4362,992.8577
835.4374,983.3354
849.3983,967.7163
810.5056,978.9838
826.5118,989.6848
828.5403,996.8932
824.068,985.7285
828.0289,960.2914
828.8701,982.5167
814.2725,994.6077
825.9033,972.2764
842.8108,972.1068
816.6213,994.0294
829.8086,1006.0541
839.095,956.0106
841.8814,974.4823
820.8367,987.6996
811.9457,961.1458
997.1203,860.1445
1170.6365,1019.0426
658.1372,183.7735
595.0887,-21.6391
662.6491,-10.2463
712.0398,-64.2315
664.6752,-196.1479
626.0035,123.1107
636.6339,112.8932
648.598,120.7214
692.8481,122.4197
973.2677,652.1083
1028.0348,629.1376
973.1572,630.3063
980.563,623.2025
967.204,646.7203
957.004,658.9019
980.3128,636.5139
966.9082,649.1179
990.6753,649.6473
987.0667,658.7872
835.5228,560.4508
